Mito,Nuc,Sex,Rep,Slope,Build,Vial,Set,Treatment,Stock
Bei59,375,M,1,3.2263,A,5,1,Control,29A
Bei59,375,M,1,2.1375,A,6,1,Control,29A
Bei59,375,M,1,4.041,B,1,1,Control,29B
Bei59,375,M,1,1.8979,B,2,1,Control,29B
Bei59,375,M,1,1.159,B,3,1,Control,29B
Bei59,375,M,1,3.1048,B,4,1,Control,29B
Bei59,375,M,1,1.6848,B,5,1,Control,29B
Bei59,375,M,1,3.8396,B,6,1,Control,29B
Bei59,375,M,2,3.9566,A,1,1,Control,29A
Bei59,375,M,2,2.6807,A,2,1,Control,29A
Bei59,375,M,2,3.9854,A,3,1,Control,29A
Bei59,375,M,2,2.1199,A,4,1,Control,29A
Bei59,375,M,2,3.3964,A,5,1,Control,29A
Bei59,375,M,2,3.9958,A,6,1,Control,29A
Bei59,375,M,2,3.0645,B,1,1,Control,29B
Bei59,375,M,2,2.138,B,2,1,Control,29B
Bei59,375,M,2,3.6785,B,3,1,Control,29B
Bei59,375,M,2,2.372,B,4,1,Control,29B
Bei59,375,M,2,2.7709,B,5,1,Control,29B
Bei59,375,M,2,3.4898,B,6,1,Control,29B
Bei59,375,M,3,3.3223,A,1,1,Control,29A
Bei59,375,M,3,2.8976,A,2,1,Control,29A
Bei59,375,M,3,2.9495,A,3,1,Control,29A
Bei59,375,M,3,3.1891,A,4,1,Control,29A
Bei59,375,M,3,3.7989,A,5,1,Control,29A
Bei59,375,M,3,3.5458,A,6,1,Control,29A
Bei59,375,M,3,3.4668,B,1,1,Control,29B
Bei59,375,M,3,3.1163,B,2,1,Control,29B
Bei59,375,M,3,2.2259,B,3,1,Control,29B
Bei59,375,M,3,3.5928,B,4,1,Control,29B
Bei59,375,M,3,2.6102,B,5,1,Control,29B
Bei59,375,M,3,3.9247,B,6,1,Control,29B
Bei59,Ore,F,1,2.4898,A,1,1,Rotenone,19A
Bei59,Ore,F,1,0.742,A,2,1,Rotenone,19A
Bei59,Ore,F,1,2.3103,A,3,1,Rotenone,19A
Bei59,Ore,F,1,1.2109,A,4,1,Rotenone,19A
Bei59,Ore,F,1,0.6237,A,5,1,Rotenone,19A
Bei59,Ore,F,1,0.4914,A,6,1,Rotenone,19A
Bei59,Ore,F,1,0.6806,B,1,1,Rotenone,19B
Bei59,Ore,F,1,0.3325,B,2,1,Rotenone,19B
Bei59,Ore,F,1,0.3906,B,3,1,Rotenone,19B
Bei59,Ore,F,1,0.4106,B,4,1,Rotenone,19B
Bei59,Ore,F,1,0.459,B,5,1,Rotenone,19B
Bei59,Ore,F,1,0.3535,B,6,1,Rotenone,19B
Bei59,Ore,F,2,1.8337,A,1,1,Rotenone,19A
Bei59,Ore,F,2,0.7288,A,2,1,Rotenone,19A
Bei59,Ore,F,2,1.0771,A,3,1,Rotenone,19A
Bei59,Ore,F,2,0.6984,A,4,1,Rotenone,19A
Bei59,Ore,F,2,0.9697,A,5,1,Rotenone,19A
Bei59,Ore,F,2,0.3278,A,6,1,Rotenone,19A
Bei59,Ore,F,2,0.8464,B,1,1,Rotenone,19B
Bei59,Ore,F,2,0.7722,B,2,1,Rotenone,19B
Bei59,Ore,F,2,0.9648,B,3,1,Rotenone,19B
Bei59,Ore,F,2,0.77,B,4,1,Rotenone,19B
Bei59,Ore,F,2,0.6395,B,5,1,Rotenone,19B
Bei59,Ore,F,2,0.9947,B,6,1,Rotenone,19B
Bei59,Ore,F,3,1.3941,A,1,1,Rotenone,19A
Bei59,Ore,F,3,0.3733,A,2,1,Rotenone,19A
Bei59,Ore,F,3,1.463,A,3,1,Rotenone,19A
Bei59,Ore,F,3,0.6268,A,4,1,Rotenone,19A
Bei59,Ore,F,3,1.0159,A,5,1,Rotenone,19A
Bei59,Ore,F,3,0.2957,A,6,1,Rotenone,19A
Bei59,Ore,F,3,0.7819,B,1,1,Rotenone,19B
Bei59,Ore,F,3,1.1236,B,2,1,Rotenone,19B
Bei59,Ore,F,3,0.8456,B,3,1,Rotenone,19B
Bei59,Ore,F,3,0.7007,B,4,1,Rotenone,19B
Bei59,Ore,F,3,0.3505,B,5,1,Rotenone,19B
Bei59,Ore,F,3,0.338,B,6,1,Rotenone,19B
Bei59,Ore,F,1,1.3831,A,1,1,Control,19A
Bei59,Ore,F,1,1.2301,A,2,1,Control,19A
Bei59,Ore,F,1,1.4018,A,3,1,Control,19A
Bei59,Ore,F,1,1.7129,A,4,1,Control,19A
Bei59,Ore,F,1,1.6796,A,5,1,Control,19A
Bei59,Ore,F,1,2.585,A,6,1,Control,19A
Bei59,Ore,F,1,1.7503,B,1,1,Control,19B
Bei59,Ore,F,1,0.8755,B,2,1,Control,19B
Bei59,Ore,F,1,0.3143,B,3,1,Control,19B
Bei59,Ore,F,1,1.2404,B,4,1,Control,19B
Bei59,Ore,F,1,0.4792,B,5,1,Control,19B
Bei59,Ore,F,1,1.5118,B,6,1,Control,19B
Bei59,Ore,F,2,1.9073,A,1,1,Control,19A
Bei59,Ore,F,2,2.1458,A,2,1,Control,19A
Bei59,Ore,F,2,1.195,A,3,1,Control,19A
Bei59,Ore,F,2,1.6585,A,4,1,Control,19A
Bei59,Ore,F,2,2.1627,A,5,1,Control,19A
Bei59,Ore,F,2,1.2262,A,6,1,Control,19A
Bei59,Ore,F,2,1.5167,B,1,1,Control,19B
Bei59,Ore,F,2,1.0049,B,2,1,Control,19B
Bei59,Ore,F,2,0.319,B,3,1,Control,19B
Bei59,Ore,F,2,0.3422,B,4,1,Control,19B
Bei59,Ore,F,2,0.5699,B,5,1,Control,19B
Bei59,Ore,F,2,1.2245,B,6,1,Control,19B
Bei59,Ore,F,3,1.9602,A,1,1,Control,19A
Bei59,Ore,F,3,2.5891,A,2,1,Control,19A
Bei59,Ore,F,3,1.1241,A,3,1,Control,19A
Bei59,Ore,F,3,1.8166,A,4,1,Control,19A
Bei59,Ore,F,3,2.264,A,5,1,Control,19A
Bei59,Ore,F,3,1.8657,A,6,1,Control,19A
Bei59,Ore,F,3,2.7038,B,1,1,Control,19B
Bei59,Ore,F,3,1.0307,B,2,1,Control,19B
Bei59,Ore,F,3,0.675,B,3,1,Control,19B
Bei59,Ore,F,3,0.5967,B,4,1,Control,19B
Bei59,Ore,F,3,0.7268,B,5,1,Control,19B
Bei59,Ore,F,3,1.2938,B,6,1,Control,19B
Bei59,Ore,M,1,1.7901,A,1,1,Rotenone,19A
Bei59,Ore,M,1,2.4455,A,2,1,Rotenone,19A
Bei59,Ore,M,1,2.8931,A,3,1,Rotenone,19A
Bei59,Ore,M,1,1.726,A,4,1,Rotenone,19A
Bei59,Ore,M,1,2.011,A,5,1,Rotenone,19A
Bei59,Ore,M,1,1.7638,A,6,1,Rotenone,19A
Bei59,Ore,M,1,1.2728,B,1,1,Rotenone,19B
Bei59,Ore,M,1,1.3243,B,2,1,Rotenone,19B
Bei59,Ore,M,1,1.1034,B,3,1,Rotenone,19B
Bei59,Ore,M,1,1.3037,B,4,1,Rotenone,19B
Bei59,Ore,M,1,1.129,B,5,1,Rotenone,19B
Bei59,Ore,M,1,1.867,B,6,1,Rotenone,19B
Bei59,Ore,M,2,1.1612,A,1,1,Rotenone,19A
Bei59,Ore,M,2,1.4436,A,2,1,Rotenone,19A
Bei59,Ore,M,2,2.5306,A,3,1,Rotenone,19A
Bei59,Ore,M,2,1.3327,A,4,1,Rotenone,19A
Bei59,Ore,M,2,1.7438,A,5,1,Rotenone,19A
Bei59,Ore,M,2,1.6945,A,6,1,Rotenone,19A
Bei59,Ore,M,2,1.3392,B,1,1,Rotenone,19B
Bei59,Ore,M,2,1.5349,B,2,1,Rotenone,19B
Bei59,Ore,M,2,0.5593,B,3,1,Rotenone,19B
Bei59,Ore,M,2,1.3723,B,4,1,Rotenone,19B
Bei59,Ore,M,2,2.072,B,5,1,Rotenone,19B
Bei59,Ore,M,2,1.9924,B,6,1,Rotenone,19B
Bei59,Ore,M,3,2.9651,A,1,1,Rotenone,19A
Bei59,Ore,M,3,1.9735,A,2,1,Rotenone,19A
Bei59,Ore,M,3,2.3735,A,3,1,Rotenone,19A
Bei59,Ore,M,3,1.5433,A,4,1,Rotenone,19A
Bei59,Ore,M,3,1.5136,A,5,1,Rotenone,19A
Bei59,Ore,M,3,1.3541,A,6,1,Rotenone,19A
Bei59,Ore,M,3,2.443,B,1,1,Rotenone,19B
Bei59,Ore,M,3,2.0288,B,2,1,Rotenone,19B
Bei59,Ore,M,3,0.9783,B,3,1,Rotenone,19B
Bei59,Ore,M,3,0.8204,B,4,1,Rotenone,19B
Bei59,Ore,M,3,1.8837,B,5,1,Rotenone,19B
Bei59,Ore,M,3,1.6376,B,6,1,Rotenone,19B
Bei59,Ore,M,1,2.8885,A,1,1,Control,19A
Bei59,Ore,M,1,1.7674,A,2,1,Control,19A
Bei59,Ore,M,1,1.9093,A,3,1,Control,19A
Bei59,Ore,M,1,2.2455,A,4,1,Control,19A
Bei59,Ore,M,1,2.6424,A,5,1,Control,19A
Bei59,Ore,M,1,2.0497,A,6,1,Control,19A
Bei59,Ore,M,1,2.4458,B,1,1,Control,19B
Bei59,Ore,M,1,3.3755,B,2,1,Control,19B
Bei59,Ore,M,1,2.1593,B,3,1,Control,19B
Bei59,Ore,M,1,1.5021,B,4,1,Control,19B
Bei59,Ore,M,1,2.0615,B,5,1,Control,19B
Bei59,Ore,M,1,2.9205,B,6,1,Control,19B
Bei59,Ore,M,2,4.0923,A,1,1,Control,19A
Bei59,Ore,M,2,3.0332,A,2,1,Control,19A
Bei59,Ore,M,2,3.0841,A,3,1,Control,19A
Bei59,Ore,M,2,4.0405,A,4,1,Control,19A
Bei59,Ore,M,2,2.0452,A,5,1,Control,19A
Bei59,Ore,M,2,3.2209,A,6,1,Control,19A
Bei59,Ore,M,2,2.4651,B,1,1,Control,19B
Bei59,Ore,M,2,2.2851,B,2,1,Control,19B
Bei59,Ore,M,2,3.7751,B,3,1,Control,19B
Bei59,Ore,M,2,2.5736,B,4,1,Control,19B
Bei59,Ore,M,2,1.8308,B,5,1,Control,19B
Bei59,Ore,M,2,2.1645,B,6,1,Control,19B
Bei59,Ore,M,3,3.6572,A,1,1,Control,19A
Bei59,Ore,M,3,1.9093,A,2,1,Control,19A
Bei59,Ore,M,3,4.2401,A,3,1,Control,19A
Bei59,Ore,M,3,3.6371,A,4,1,Control,19A
Bei59,Ore,M,3,2.5751,A,5,1,Control,19A
Bei59,Ore,M,3,2.2426,A,6,1,Control,19A
Bei59,Ore,M,3,3.5399,B,1,1,Control,19B
Bei59,Ore,M,3,2.0756,B,2,1,Control,19B
Bei59,Ore,M,3,2.2957,B,3,1,Control,19B
Bei59,Ore,M,3,2.9387,B,4,1,Control,19B
Bei59,Ore,M,3,2.5166,B,5,1,Control,19B
Bei59,Ore,M,3,2.2021,B,6,1,Control,19B
Ore,Ore,F,1,0.4383,parental,1,1,Control,Ore
Ore,Ore,F,1,0.7353,parental,2,1,Control,Ore
Ore,Ore,F,1,1.2425,parental,3,1,Control,Ore
Ore,Ore,F,1,0.3557,parental,4,1,Control,Ore
Ore,Ore,F,1,0.6152,parental,5,1,Control,Ore
Ore,Ore,F,1,0.8579,parental,6,1,Control,Ore
Ore,Ore,F,2,0.6928,parental,1,1,Control,Ore
Ore,Ore,F,2,0.256,parental,2,1,Control,Ore
Ore,Ore,F,2,0.4849,parental,3,1,Control,Ore
Ore,Ore,F,2,0.4122,parental,4,1,Control,Ore
Ore,Ore,F,2,0.9589,parental,5,1,Control,Ore
Ore,Ore,F,2,0.5288,parental,6,1,Control,Ore
Ore,Ore,F,3,0.6115,parental,1,1,Control,Ore
Ore,Ore,F,3,0.8653,parental,2,1,Control,Ore
Ore,Ore,F,3,0.6511,parental,3,1,Control,Ore
Ore,Ore,F,3,0.8878,parental,4,1,Control,Ore
Ore,Ore,F,3,1.9141,parental,5,1,Control,Ore
Ore,Ore,F,3,0.6097,parental,6,1,Control,Ore
Ore,Ore,F,1,0.7308,parental,1,1,Rotenone,Ore
Ore,Ore,F,1,0.5225,parental,2,1,Rotenone,Ore
Ore,Ore,F,1,0.745,parental,3,1,Rotenone,Ore
Ore,Ore,F,1,1.0987,parental,4,1,Rotenone,Ore
Ore,Ore,F,1,0.4867,parental,5,1,Rotenone,Ore
Ore,Ore,F,1,0.522,parental,6,1,Rotenone,Ore
Ore,Ore,F,2,0.9472,parental,1,1,Rotenone,Ore
Ore,Ore,F,2,0.4781,parental,2,1,Rotenone,Ore
Ore,Ore,F,2,1.1698,parental,3,1,Rotenone,Ore
Ore,Ore,F,2,2.0561,parental,4,1,Rotenone,Ore
Ore,Ore,F,2,0.4408,parental,5,1,Rotenone,Ore
Ore,Ore,F,2,0.8555,parental,6,1,Rotenone,Ore
Ore,Ore,F,3,1.0413,parental,1,1,Rotenone,Ore
Ore,Ore,F,3,0.5787,parental,2,1,Rotenone,Ore
Ore,Ore,F,3,1.3464,parental,3,1,Rotenone,Ore
Ore,Ore,F,3,1.9391,parental,4,1,Rotenone,Ore
Ore,Ore,F,3,0.5481,parental,5,1,Rotenone,Ore
Ore,Ore,F,3,0.9232,parental,6,1,Rotenone,Ore
Ore,Ore,M,1,2.8114,parental,1,1,Control,Ore
Ore,Ore,M,1,2.1766,parental,2,1,Control,Ore
Ore,Ore,M,1,3.3516,parental,3,1,Control,Ore
Ore,Ore,M,1,3.8486,parental,4,1,Control,Ore
Ore,Ore,M,1,1.9753,parental,5,1,Control,Ore
Ore,Ore,M,1,3.4855,parental,6,1,Control,Ore
Ore,Ore,M,2,3.1199,parental,1,1,Control,Ore
Ore,Ore,M,2,2.4075,parental,2,1,Control,Ore
Ore,Ore,M,2,2.5839,parental,3,1,Control,Ore
Ore,Ore,M,2,2.7851,parental,4,1,Control,Ore
Ore,Ore,M,2,3.0112,parental,5,1,Control,Ore
Ore,Ore,M,2,3.4753,parental,6,1,Control,Ore
Ore,Ore,M,3,3.1581,parental,1,1,Control,Ore
Ore,Ore,M,3,2.259,parental,2,1,Control,Ore
Ore,Ore,M,3,2.7369,parental,3,1,Control,Ore
Ore,Ore,M,3,2.5823,parental,4,1,Control,Ore
Ore,Ore,M,3,4.2197,parental,5,1,Control,Ore
Ore,Ore,M,3,3.9976,parental,6,1,Control,Ore
Ore,Ore,M,1,1.7815,parental,1,1,Rotenone,Ore
Ore,Ore,M,1,1.2013,parental,2,1,Rotenone,Ore
Ore,Ore,M,1,1.2589,parental,3,1,Rotenone,Ore
Ore,Ore,M,1,2.2439,parental,4,1,Rotenone,Ore
Ore,Ore,M,1,1.429,parental,5,1,Rotenone,Ore
Ore,Ore,M,1,1.9145,parental,6,1,Rotenone,Ore
Ore,Ore,M,2,1.3676,parental,1,1,Rotenone,Ore
Ore,Ore,M,2,1.6963,parental,2,1,Rotenone,Ore
Ore,Ore,M,2,1.1381,parental,3,1,Rotenone,Ore
Ore,Ore,M,2,3.0686,parental,4,1,Rotenone,Ore
Ore,Ore,M,2,2.2277,parental,5,1,Rotenone,Ore
Ore,Ore,M,2,2.4692,parental,6,1,Rotenone,Ore
Ore,Ore,M,3,2.1625,parental,1,1,Rotenone,Ore
Ore,Ore,M,3,0.7873,parental,2,1,Rotenone,Ore
Ore,Ore,M,3,1.1363,parental,3,1,Rotenone,Ore
Ore,Ore,M,3,2.8107,parental,4,1,Rotenone,Ore
Ore,Ore,M,3,1.6529,parental,5,1,Rotenone,Ore
Ore,Ore,M,3,4.0208,parental,6,1,Rotenone,Ore
sm21,375,F,1,4.057,A,1,1,Rotenone,45A
sm21,375,F,1,2.9768,A,2,1,Rotenone,45A
sm21,375,F,1,2.9385,A,3,1,Rotenone,45A
sm21,375,F,1,3.2891,A,4,1,Rotenone,45A
sm21,375,F,1,4.0862,A,5,1,Rotenone,45A
sm21,375,F,1,3.62,A,6,1,Rotenone,45A
sm21,375,F,1,3.0623,B,1,1,Rotenone,45B
sm21,375,F,1,2.6521,B,2,1,Rotenone,45B
sm21,375,F,1,2.7851,B,3,1,Rotenone,45B
sm21,375,F,1,2.7362,B,4,1,Rotenone,45B
sm21,375,F,1,4.4825,B,5,1,Rotenone,45B
sm21,375,F,1,4.1774,B,6,1,Rotenone,45B
sm21,375,F,2,3.3763,A,1,1,Rotenone,45A
sm21,375,F,2,3.1531,A,2,1,Rotenone,45A
sm21,375,F,2,2.743,A,3,1,Rotenone,45A
sm21,375,F,2,3.5406,A,4,1,Rotenone,45A
sm21,375,F,2,3.2791,A,5,1,Rotenone,45A
sm21,375,F,2,2.7698,A,6,1,Rotenone,45A
sm21,375,F,2,2.6509,B,1,1,Rotenone,45B
sm21,375,F,2,1.6697,B,2,1,Rotenone,45B
sm21,375,F,2,2.3368,B,3,1,Rotenone,45B
sm21,375,F,2,3.4488,B,4,1,Rotenone,45B
sm21,375,F,2,3.3206,B,5,1,Rotenone,45B
sm21,375,F,2,3.8219,B,6,1,Rotenone,45B
sm21,375,F,3,4.2896,A,1,1,Rotenone,45A
sm21,375,F,3,3.56,A,2,1,Rotenone,45A
sm21,375,F,3,2.8953,A,3,1,Rotenone,45A
sm21,375,F,3,3.3246,A,4,1,Rotenone,45A
sm21,375,F,3,3.4315,A,5,1,Rotenone,45A
sm21,375,F,3,2.7436,A,6,1,Rotenone,45A
sm21,375,F,3,2.529,B,1,1,Rotenone,45B
sm21,375,F,3,2.018,B,2,1,Rotenone,45B
sm21,375,F,3,3.8423,B,3,1,Rotenone,45B
sm21,375,F,3,2.5706,B,4,1,Rotenone,45B
sm21,375,F,3,2.6726,B,5,1,Rotenone,45B
sm21,375,F,3,3.3392,B,6,1,Rotenone,45B
sm21,375,F,1,3.6297,A,1,1,Control,45A
sm21,375,F,1,1.2285,A,2,1,Control,45A
sm21,375,F,1,3.3579,A,3,1,Control,45A
sm21,375,F,1,2.1078,A,4,1,Control,45A
sm21,375,F,1,2.9324,A,5,1,Control,45A
sm21,375,F,1,3.1284,A,6,1,Control,45A
sm21,375,F,1,2.9554,B,1,1,Control,45B
sm21,375,F,1,3.1198,B,2,1,Control,45B
sm21,375,F,1,3.3133,B,3,1,Control,45B
sm21,375,F,1,1.9305,B,4,1,Control,45B
sm21,375,F,1,1.9831,B,5,1,Control,45B
sm21,375,F,1,3.2729,B,6,1,Control,45B
sm21,375,F,2,2.9628,A,1,1,Control,45A
sm21,375,F,2,1.9737,A,2,1,Control,45A
sm21,375,F,2,3.0575,A,3,1,Control,45A
sm21,375,F,2,3.301,A,4,1,Control,45A
sm21,375,F,2,2.8613,A,5,1,Control,45A
sm21,375,F,2,3.2933,A,6,1,Control,45A
sm21,375,F,2,2.421,B,1,1,Control,45B
sm21,375,F,2,3.0564,B,2,1,Control,45B
sm21,375,F,2,2.9297,B,3,1,Control,45B
sm21,375,F,2,2.9047,B,4,1,Control,45B
sm21,375,F,2,2.0947,B,5,1,Control,45B
sm21,375,F,2,2.5726,B,6,1,Control,45B
sm21,375,F,3,3.5089,A,1,1,Control,45A
sm21,375,F,3,1.8698,A,2,1,Control,45A
sm21,375,F,3,3.0058,A,3,1,Control,45A
sm21,375,F,3,3.3649,A,4,1,Control,45A
sm21,375,F,3,2.9709,A,5,1,Control,45A
sm21,375,F,3,3.5534,A,6,1,Control,45A
sm21,375,F,3,2.5074,B,1,1,Control,45B
sm21,375,F,3,2.0835,B,2,1,Control,45B
sm21,375,F,3,4.252,B,3,1,Control,45B
sm21,375,F,3,2.7047,B,4,1,Control,45B
sm21,375,F,3,2.5702,B,5,1,Control,45B
sm21,375,F,3,3.0377,B,6,1,Control,45B
sm21,375,M,1,4.0604,A,1,1,Rotenone,45A
sm21,375,M,1,3.8205,A,2,1,Rotenone,45A
sm21,375,M,1,3.7289,A,3,1,Rotenone,45A
sm21,375,M,1,2.7459,A,4,1,Rotenone,45A
sm21,375,M,1,3.8257,A,5,1,Rotenone,45A
sm21,375,M,1,3.5998,A,6,1,Rotenone,45A
sm21,375,M,1,4.471,B,1,1,Rotenone,45B
sm21,375,M,1,3.7363,B,2,1,Rotenone,45B
sm21,375,M,1,2.5553,B,3,1,Rotenone,45B
sm21,375,M,1,3.1309,B,4,1,Rotenone,45B
sm21,375,M,1,3.3215,B,5,1,Rotenone,45B
sm21,375,M,1,2.8593,B,6,1,Rotenone,45B
sm21,375,M,2,3.1037,B,1,1,Rotenone,45B
sm21,375,M,2,2.8593,B,2,1,Rotenone,45B
sm21,375,M,2,3.9951,B,3,1,Rotenone,45B
sm21,375,M,2,4.2449,B,4,1,Rotenone,45B
sm21,375,M,2,4.4557,B,5,1,Rotenone,45B
sm21,375,M,2,3.0317,B,6,1,Rotenone,45B
sm21,375,M,3,4.2887,A,1,1,Rotenone,45A
sm21,375,M,3,3.6041,A,2,1,Rotenone,45A
sm21,375,M,3,4.1222,A,3,1,Rotenone,45A
sm21,375,M,3,3.4403,A,4,1,Rotenone,45A
sm21,375,M,3,2.6833,A,5,1,Rotenone,45A
sm21,375,M,3,3.3151,A,6,1,Rotenone,45A
sm21,375,M,3,2.9036,B,1,1,Rotenone,45B
sm21,375,M,3,3.1991,B,2,1,Rotenone,45B
sm21,375,M,3,4.5185,B,3,1,Rotenone,45B
sm21,375,M,3,3.1916,B,4,1,Rotenone,45B
sm21,375,M,3,4.1072,B,5,1,Rotenone,45B
sm21,375,M,3,3.505,B,6,1,Rotenone,45B
sm21,375,M,4,3.4326,A,1,1,Rotenone,45A
sm21,375,M,4,2.4523,A,2,1,Rotenone,45A
sm21,375,M,4,3.7701,A,3,1,Rotenone,45A
sm21,375,M,4,2.2144,A,4,1,Rotenone,45A
sm21,375,M,4,3.5836,A,5,1,Rotenone,45A
sm21,375,M,4,2.7898,A,6,1,Rotenone,45A
sm21,375,M,1,3.2762,A,1,1,Control,45A
sm21,375,M,1,1.4386,A,2,1,Control,45A
sm21,375,M,1,3.2697,A,3,1,Control,45A
sm21,375,M,1,3.6518,A,4,1,Control,45A
sm21,375,M,1,2.1643,A,5,1,Control,45A
sm21,375,M,1,4.1832,A,6,1,Control,45A
sm21,375,M,1,2.0498,B,1,1,Control,45B
sm21,375,M,1,4.063,B,2,1,Control,45B
sm21,375,M,1,4.3506,B,3,1,Control,45B
sm21,375,M,1,2.9462,B,4,1,Control,45B
sm21,375,M,1,4.1499,B,5,1,Control,45B
sm21,375,M,1,4.9111,B,6,1,Control,45B
sm21,375,M,2,1.9579,A,1,1,Control,45A
sm21,375,M,2,2.5202,A,2,1,Control,45A
sm21,375,M,2,3.9706,A,3,1,Control,45A
sm21,375,M,2,1.6448,A,4,1,Control,45A
sm21,375,M,2,2.7634,A,5,1,Control,45A
sm21,375,M,2,3.1068,A,6,1,Control,45A
sm21,375,M,2,3.2445,B,1,1,Control,45B
sm21,375,M,2,3.7948,B,2,1,Control,45B
sm21,375,M,2,3.1664,B,3,1,Control,45B
sm21,375,M,2,3.7427,B,4,1,Control,45B
sm21,375,M,2,3.7642,B,5,1,Control,45B
sm21,375,M,2,3.155,B,6,1,Control,45B
sm21,375,M,3,3.0204,A,1,1,Control,45A
sm21,375,M,3,2.0122,A,2,1,Control,45A
sm21,375,M,3,3.8119,A,3,1,Control,45A
sm21,375,M,3,3.6337,A,4,1,Control,45A
sm21,375,M,3,3.6716,A,5,1,Control,45A
sm21,375,M,3,3.0125,A,6,1,Control,45A
sm21,375,M,3,3.6837,B,1,1,Control,45B
sm21,375,M,3,3.5015,B,2,1,Control,45B
sm21,375,M,3,4.0855,B,3,1,Control,45B
sm21,375,M,3,2.8341,B,4,1,Control,45B
sm21,375,M,3,3.6544,B,5,1,Control,45B
sm21,375,M,3,5.5742,B,6,1,Control,45B
sm21,Ore,F,1,1.0886,A,1,1,Rotenone,41A
sm21,Ore,F,1,1.4279,A,2,1,Rotenone,41A
sm21,Ore,F,1,0.351,A,3,1,Rotenone,41A
sm21,Ore,F,1,1.4069,A,4,1,Rotenone,41A
sm21,Ore,F,1,1.8241,A,5,1,Rotenone,41A
sm21,Ore,F,1,1.1016,A,6,1,Rotenone,41A
sm21,Ore,F,1,1.9535,B,1,1,Rotenone,41B
sm21,Ore,F,1,0.8501,B,2,1,Rotenone,41B
sm21,Ore,F,1,1.5025,B,3,1,Rotenone,41B
sm21,Ore,F,1,2.3098,B,4,1,Rotenone,41B
sm21,Ore,F,1,2.3191,B,5,1,Rotenone,41B
sm21,Ore,F,1,2.1996,B,6,1,Rotenone,41B
sm21,Ore,F,2,1.6135,A,1,1,Rotenone,41A
sm21,Ore,F,2,1.6475,A,2,1,Rotenone,41A
sm21,Ore,F,2,1.845,A,3,1,Rotenone,41A
sm21,Ore,F,2,2.5542,A,4,1,Rotenone,41A
sm21,Ore,F,2,1.5304,A,5,1,Rotenone,41A
sm21,Ore,F,2,1.3113,A,6,1,Rotenone,41A
sm21,Ore,F,2,1.9487,B,1,1,Rotenone,41B
sm21,Ore,F,2,0.974,B,2,1,Rotenone,41B
sm21,Ore,F,2,1.7073,B,3,1,Rotenone,41B
sm21,Ore,F,2,2.0162,B,4,1,Rotenone,41B
sm21,Ore,F,2,2.3123,B,5,1,Rotenone,41B
sm21,Ore,F,2,1.7024,B,6,1,Rotenone,41B
sm21,Ore,F,3,1.58,A,1,1,Rotenone,41A
sm21,Ore,F,3,1.4504,A,2,1,Rotenone,41A
sm21,Ore,F,3,1.7977,A,3,1,Rotenone,41A
sm21,Ore,F,3,2.4548,A,4,1,Rotenone,41A
sm21,Ore,F,3,1.7642,A,5,1,Rotenone,41A
sm21,Ore,F,3,1.5129,A,6,1,Rotenone,41A
sm21,Ore,F,3,1.2676,B,1,1,Rotenone,41B
sm21,Ore,F,3,1.2532,B,2,1,Rotenone,41B
sm21,Ore,F,3,1.1306,B,3,1,Rotenone,41B
sm21,Ore,F,3,1.5703,B,4,1,Rotenone,41B
sm21,Ore,F,3,3.8416,B,5,1,Rotenone,41B
sm21,Ore,F,3,2.0977,B,6,1,Rotenone,41B
sm21,Ore,F,1,0.434,A,1,1,Control,41A
sm21,Ore,F,1,1.8475,A,2,1,Control,41A
sm21,Ore,F,1,1.3248,A,3,1,Control,41A
sm21,Ore,F,1,2.8206,A,4,1,Control,41A
sm21,Ore,F,1,1.7762,A,5,1,Control,41A
sm21,Ore,F,1,1.4161,A,6,1,Control,41A
sm21,Ore,F,1,1.1617,B,1,1,Control,41B
sm21,Ore,F,1,1.4895,B,2,1,Control,41B
sm21,Ore,F,1,1.7748,B,3,1,Control,41B
sm21,Ore,F,1,1.224,B,4,1,Control,41B
sm21,Ore,F,1,2.3022,B,5,1,Control,41B
sm21,Ore,F,1,2.1773,B,6,1,Control,41B
sm21,Ore,F,2,1.4508,A,1,1,Control,41A
sm21,Ore,F,2,1.7332,A,2,1,Control,41A
sm21,Ore,F,2,2.8805,A,3,1,Control,41A
sm21,Ore,F,2,3.6688,A,4,1,Control,41A
sm21,Ore,F,2,2.4786,A,5,1,Control,41A
sm21,Ore,F,2,1.2299,A,6,1,Control,41A
sm21,Ore,F,2,2.7598,B,1,1,Control,41B
sm21,Ore,F,2,1.453,B,2,1,Control,41B
sm21,Ore,F,2,1.9814,B,3,1,Control,41B
sm21,Ore,F,2,1.6625,B,4,1,Control,41B
sm21,Ore,F,2,2.2041,B,5,1,Control,41B
sm21,Ore,F,2,1.2231,B,6,1,Control,41B
sm21,Ore,F,3,1.6094,A,1,1,Control,41A
sm21,Ore,F,3,1.697,A,2,1,Control,41A
sm21,Ore,F,3,2.6348,A,3,1,Control,41A
sm21,Ore,F,3,2.2597,A,4,1,Control,41A
sm21,Ore,F,3,1.2728,A,5,1,Control,41A
sm21,Ore,F,3,1.2483,A,6,1,Control,41A
sm21,Ore,F,3,1.5887,B,1,1,Control,41B
sm21,Ore,F,3,1.6474,B,2,1,Control,41B
sm21,Ore,F,3,1.3676,B,3,1,Control,41B
