Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
ZH33,OreBR,M,073024B,1,ZH33_OreBR_M_073024B__6,61,111,0.562,33.7387,0.9016,0.0,0.0214
ZH33,OreBR,M,073024B,1,ZH33_OreBR_M_073024B__all,54,104,1.1614,47.5158,0.9791,0.0,0.0191
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__1,80,130,2.3452,-5.0283,0.9814,0.0,0.0364
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__2,28,78,3.1104,13.2713,0.9906,0.0,0.0341
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__3,91,141,0.2201,40.8426,0.7328,0.0,0.0162
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__4,73,123,2.3571,-1.6335,0.9707,0.0,0.0463
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__5,22,72,0.1251,53.1873,0.4732,0.0005,0.0185
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__6,63,113,0.3692,42.0119,0.7414,0.0,0.0265
ZH33,OreBR,M,073024B,2,ZH33_OreBR_M_073024B__all,72,122,1.5341,23.6191,0.9872,0.0,0.0197
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__1,82,132,1.4123,3.884,0.9453,0.0,0.0387
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__2,92,142,3.5366,-75.9321,0.9765,0.0,0.062
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__3,38,88,0.3065,41.7699,0.7624,0.0,0.0207
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__4,68,118,1.5512,0.887,0.9867,0.0,0.0203
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__5,62,112,0.1469,45.8875,0.4926,0.0002,0.0206
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__6,68,118,0.0943,49.9752,0.3786,0.0062,0.0183
ZH33,OreBR,M,073024B,3,ZH33_OreBR_M_073024B__all,67,117,0.7646,33.6708,0.9847,0.0,0.0107
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__1,47,97,2.6892,3.7196,0.9691,0.0,0.0543
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__2,4,54,2.5416,36.1178,0.9708,0.0,0.0499
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__3,24,74,3.4019999999999997,42.7021,0.9933,0.0,0.0314
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__4,7,57,2.9133,59.7335,0.9735,0.0,0.0543
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__5,11,61,1.9654,41.7568,0.9671,0.0,0.040999999999999995
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__6,25,75,3.2022,39.5246,0.9756,0.0,0.0572
ZW133,375BC,F,073024B,1,ZW133_375BC_F_073024B__all,41,91,2.6235,39.4668,0.9936,0.0,0.0237
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__1,31,81,3.8558,-6.8005,0.9812,0.0,0.0601
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__2,92,142,2.2248,-14.5096,0.9085,0.0,0.0812
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__3,18,68,3.6517,39.4951,0.9954,0.0,0.0279
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__4,75,125,2.605,24.1847,0.9437,0.0,0.0725
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__5,62,112,2.8688,-31.6194,0.9688,0.0,0.0582
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__6,27,77,2.0576,37.9254,0.9786,0.0,0.0343
ZW133,375BC,F,073024B,2,ZW133_375BC_F_073024B__all,63,113,1.9706,50.6422,0.9876,0.0,0.0248
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__1,40,90,3.4004,-9.4119,0.9846,0.0,0.0479
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__2,32,82,3.9672,14.5646,0.975,0.0,0.0717
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__3,49,99,3.5474,0.2792,0.9784,0.0,0.0595
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__4,0,50,2.0165,62.9607,0.9665,0.0,0.0425
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__5,77,127,1.8131,22.7501,0.8692,0.0,0.0819
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__6,23,73,1.9193,50.9168,0.9682,0.0,0.0394
ZW133,375BC,F,073024B,3,ZW133_375BC_F_073024B__all,43,93,2.3573,39.6083,0.9936,0.0,0.0213
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__1,70,120,3.0823,-3.9798,0.9809,0.0,0.0485
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__2,65,115,3.1966,-20.844,0.9805,0.0,0.0509
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__3,38,88,2.7661,12.9926,0.9802,0.0,0.0443
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__4,43,93,3.8929,-23.9559,0.9865,0.0,0.0513
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__5,70,120,4.288,-60.1838,0.9831,0.0,0.0633
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__6,52,102,1.8378,22.4304,0.9692,0.0,0.0371
ZW133,375BC,M,073024B,1,ZW133_375BC_M_073024B__all,62,112,3.2960000000000003,-16.3787,0.9940000000000001,0.0,0.0289
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__1,42,92,2.7131,16.4132,0.9626,0.0,0.0606
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__2,73,123,3.5039,-29.9106,0.9793,0.0,0.0575
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__3,40,90,3.4418,11.2244,0.9786,0.0,0.0575
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__4,39,89,1.9724,59.5483,0.9791,0.0,0.0325
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__5,86,136,2.4309,1.7942,0.9844,0.0,0.0345
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__6,84,134,2.7443,-21.9942,0.9646,0.0,0.0596
ZW133,375BC,M,073024B,2,ZW133_375BC_M_073024B__all,74,124,2.0322,44.781000000000006,0.9868,0.0,0.0264
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__1,2,52,2.4255,69.7997,0.978,0.0,0.040999999999999995
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__2,43,93,2.6968,8.7366,0.9657,0.0,0.0575
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__3,20,70,2.6813,41.707,0.9736,0.0,0.0499
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__4,58,108,3.1241,37.2078,0.9703,0.0,0.0619
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__5,24,74,2.2853,34.3912,0.9832,0.0,0.0337
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__6,92,142,2.4741,5.1325,0.9195,0.0,0.0839
ZW133,375BC,M,073024B,3,ZW133_375BC_M_073024B__all,42,92,2.4057,44.2512,0.9840000000000001,0.0,0.0346
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__1,56,106,2.2491,11.1579,0.9673,0.0,0.0468
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__2,32,82,0.7918,29.7048,0.9304,0.0,0.0247
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__3,5,55,0.6169,57.3395,0.8095,0.0,0.0355
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__4,45,95,1.9165,30.5431,0.8874,0.0,0.079
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__5,89,139,3.5356,0.4239,0.982,0.0,0.054000000000000006
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__6,29,79,2.8616,57.3137,0.9494,0.0,0.0751
ZW133,375BR,F,073024B,1,ZW133_375BR_F_073024B__all,53,103,1.5197,49.0444,0.9847,0.0,0.0213
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__1,32,82,1.9199,35.1194,0.9295,0.0,0.0605
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__2,92,142,1.0528,-7.7222,0.9067,0.0,0.0389
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__3,18,68,0.6358,66.9566,0.7822,0.0,0.0402
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__4,20,70,2.1602,55.343999999999994,0.9368,0.0,0.064
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__5,65,115,2.8562,54.5714,0.9864,0.0,0.0378
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__6,87,137,2.5571,24.7229,0.9667,0.0,0.0537
ZW133,375BR,F,073024B,2,ZW133_375BR_F_073024B__all,28,78,1.6393,49.7221,0.9806,0.0,0.026000000000000002
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__1,28,78,2.0547,53.2098,0.9486,0.0,0.0544
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__2,88,138,0.5353,50.9748,0.6391,0.0,0.0511
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__3,39,89,1.8151,57.56,0.9607,0.0,0.0416
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__4,6,56,1.858,70.7857,0.8749,0.0,0.0816
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__5,91,141,3.161,42.162,0.9570000000000001,0.0,0.0761
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__6,7,57,2.7045,109.3463,0.9266,0.0,0.0871
ZW133,375BR,F,073024B,3,ZW133_375BR_F_073024B__all,24,74,1.4,86.5482,0.9643,0.0,0.0305
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__1,13,63,1.994,46.6197,0.9687,0.0,0.0406
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__2,29,79,2.7473,51.2023,0.9709,0.0,0.0538
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__3,87,137,1.9186,22.0824,0.9222,0.0,0.0639
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__4,9,59,3.0946,60.2101,0.9779,0.0,0.0525
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__5,49,99,3.3779,-13.2895,0.9855,0.0,0.0462
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__6,46,96,3.5869999999999997,-7.5339,0.9676,0.0,0.0743
ZW133,375BR,M,073024B,1,ZW133_375BR_M_073024B__all,78,128,1.8013,66.7212,0.986,0.0,0.0242
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__1,67,117,2.6071,-3.1402,0.9553,0.0,0.064
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__2,24,74,2.6921,42.4963,0.9809,0.0,0.0424
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__3,47,97,3.8039,-10.0452,0.9676,0.0,0.0787
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__4,60,110,3.9373,-13.6059,0.9831,0.0,0.0582
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__5,11,61,1.4688,54.9876,0.917,0.0,0.0507
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__6,0,50,1.6317,71.6715,0.9,0.0,0.0627
ZW133,375BR,M,073024B,2,ZW133_375BR_M_073024B__all,24,74,1.8414,56.3329,0.9942,0.0,0.0158
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__1,4,54,1.5318,67.8051,0.9037,0.0,0.0576
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__2,14,64,1.5457,67.5348,0.958,0.0,0.0367
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__3,67,117,3.7107,-49.5809,0.9727,0.0,0.0703
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__4,14,64,2.0934,71.7726,0.9401,0.0,0.0603
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__5,63,113,3.1716,-3.7426,0.9028,0.0,0.1199
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__6,62,112,2.1708,37.1997,0.903,0.0,0.08199999999999999
ZW133,375BR,M,073024B,3,ZW133_375BR_M_073024B__all,14,64,1.597,63.3313,0.9790000000000001,0.0,0.0264
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__1,40,90,2.0275,11.3653,0.9727,0.0,0.0384
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__2,91,141,1.982,12.4392,0.9928,0.0,0.019
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__3,35,85,2.0101,28.2695,0.9773,0.0,0.0346
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__4,17,67,1.8769999999999998,23.2995,0.9743,0.0,0.0344
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__5,5,55,1.409,39.3349,0.9786,0.0,0.0235
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__6,41,91,1.7125,0.9276,0.9877,0.0,0.0215
ZW133,OreBC,F,073024B,1,ZW133_OreBC_F_073024B__all,1,51,1.1851,34.8068,0.9911,0.0,0.0126
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__1,76,126,2.6573,-28.6981,0.99,0.0,0.0301
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__2,43,93,2.6059,4.1295,0.9841,0.0,0.0374
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__3,46,96,1.6337,11.5166,0.983,0.0,0.0242
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__4,81,131,2.2676,25.3095,0.9798,0.0,0.0368
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__5,77,127,2.0731,-4.6407,0.9774,0.0,0.0356
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__6,67,117,2.2948,-1.7208,0.9795,0.0,0.0375
ZW133,OreBC,F,073024B,2,ZW133_OreBC_F_073024B__all,51,101,2.0329,9.9132,0.9973,0.0,0.0119
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__1,33,83,2.4269,3.1614,0.9904,0.0,0.027000000000000003
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__2,39,89,1.8958,35.6461,0.9868,0.0,0.0247
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__3,57,107,1.982,5.5657,0.988,0.0,0.0246
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__4,10,60,1.6366,33.6061,0.9681,0.0,0.0336
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__5,46,96,1.4504,22.9591,0.9598,0.0,0.0337
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__6,92,142,1.8238,10.2294,0.9853,0.0,0.0251
ZW133,OreBC,F,073024B,3,ZW133_OreBC_F_073024B__all,47,97,1.7802,20.0727,0.9942,0.0,0.0152
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__1,45,95,3.6047,-8.7992,0.9902,0.0,0.0403
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__2,64,114,1.6335,62.4599,0.8324,0.0,0.0863
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__3,67,117,2.7781,9.1782,0.988,0.0,0.0344
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__4,69,119,2.8667,1.5184,0.9536,0.0,0.0719
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__5,48,98,3.3955,-7.8414,0.9765,0.0,0.0595
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__6,88,138,2.9756,7.0779,0.987,0.0,0.0384
ZW133,OreBC,M,073024B,1,ZW133_OreBC_M_073024B__all,45,95,2.7542,19.7033,0.9904,0.0,0.0305
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__1,9,59,2.9119,41.9451,0.9868,0.0,0.038
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__2,92,142,1.4879,41.1611,0.9373,0.0,0.0439
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__3,38,88,3.1423,22.6649,0.9824,0.0,0.0474
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__4,15,65,2.5783,23.1032,0.9798,0.0,0.0418
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__5,44,94,3.5428,5.1886,0.9942,0.0,0.0303
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__6,88,138,2.7659,29.7746,0.9871,0.0,0.0357
ZW133,OreBC,M,073024B,2,ZW133_OreBC_M_073024B__all,27,77,2.6996,31.1792,0.9938,0.0,0.0239
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__1,12,62,2.3652,43.4118,0.9802,0.0,0.0379
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__2,90,140,3.0226,16.3545,0.9807,0.0,0.0478
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__3,92,142,3.3921,-39.6269,0.9812,0.0,0.0529
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__4,7,57,2.1316,56.7595,0.9866,0.0,0.0279
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__5,28,78,2.7877,48.3689,0.9877,0.0,0.035
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__6,32,82,4.1036,27.1674,0.991,0.0,0.0441
ZW133,OreBC,M,073024B,3,ZW133_OreBC_M_073024B__all,16,66,2.2748,55.7275,0.9954,0.0,0.0174
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__1,92,142,0.1613,38.0567,0.513,0.0001,0.0214
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__2,61,111,0.0,49.4798,0.0019,0.9893,0.0205
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__3,60,110,0.0,50.1573,0.1702,0.2324,0.0201
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__4,62,112,0.1098,41.386,0.4542,0.0008,0.0171
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__5,48,98,0.1102,43.3012,0.4055,0.0032,0.0197
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__6,92,142,0.8303,12.7255,0.6376,0.0,0.0796
ZW133,OreBR,F,073024B,1,ZW133_OreBR_F_073024B__all,92,142,0.1757,40.2961,0.5931,0.0,0.0189
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__1,47,97,0.0612,46.9686,0.3175,0.0232,0.0145
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__2,48,98,0.2362,40.3603,0.6505,0.0,0.0219
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__3,48,98,0.0,52.5458,0.1726,0.2259,0.0283
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__4,40,90,0.3217,40.1352,0.7897,0.0,0.0198
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__5,92,142,0.2835,30.1487,0.7576,0.0,0.0194
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__6,54,104,0.2632,62.2021,0.7273,0.0,0.0197
ZW133,OreBR,F,073024B,2,ZW133_OreBR_F_073024B__all,48,98,0.13699999999999998,49.3733,0.8233,0.0,0.0075
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__1,55,105,0.1262,46.6666,0.6626,0.0,0.0113
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__2,45,95,0.1874,47.5897,0.6193,0.0,0.0188
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__3,31,81,0.1062,53.1164,0.3584,0.0098,0.022000000000000002
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__4,0,50,0.1341,51.5611,0.4164,0.0024,0.0232
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__5,31,81,0.1602,46.2724,0.6256,0.0,0.0159
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__6,6,56,0.2759,56.2258,0.7037,0.0,0.0221
ZW133,OreBR,F,073024B,3,ZW133_OreBR_F_073024B__all,35,85,0.0576,53.3305,0.5499,0.0,0.0069
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__1,11,61,1.1801,39.9295,0.9629,0.0,0.0263
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__2,8,58,1.2535,35.3323,0.9677,0.0,0.0259
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__3,84,134,3.8245,-61.5973,0.9865,0.0,0.0504
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__4,44,94,3.0224,8.7995,0.9815,0.0,0.0468
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__5,19,69,0.4754,33.9303,0.7654,0.0,0.0317
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__6,56,106,0.1953,28.7586,0.6487,0.0,0.0182
ZW133,OreBR,M,073024B,1,ZW133_OreBR_M_073024B__all,36,86,1.2838,35.1604,0.9912,0.0,0.0136
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__1,37,87,1.6801,31.3185,0.9523,0.0,0.0427
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__2,68,118,0.8204,13.5417,0.9582,0.0,0.0194
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__3,90,140,1.85,-4.6032,0.9035,0.0,0.0697
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__4,58,108,3.0978,19.8471,0.9532,0.0,0.078
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__5,40,90,0.7043,26.226999999999997,0.9503,0.0,0.0183
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__6,38,88,0.3031,25.3614,0.7066,0.0,0.0241
ZW133,OreBR,M,073024B,2,ZW133_OreBR_M_073024B__all,40,90,1.2704,31.3556,0.9836,0.0,0.0185
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__1,40,90,1.9080000000000001,3.7624,0.9787,0.0,0.0317
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__2,46,96,0.5449,23.656999999999996,0.8882,0.0,0.0224
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__3,6,56,1.6434,49.0003,0.9385,0.0,0.048
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__4,19,69,2.7605,32.7189,0.9811,0.0,0.0432
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__5,92,142,0.4172,13.824000000000002,0.8344,0.0,0.0219
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__6,71,121,0.2498,24.2035,0.7485,0.0,0.0176
ZW133,OreBR,M,073024B,3,ZW133_OreBR_M_073024B__all,41,91,1.1813,29.8264,0.9726,0.0,0.0224
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__1,50,100,1.9341,13.0309,0.9166,0.0,0.067
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__2,0,50,1.8929,68.7304,0.9583,0.0,0.0448
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__3,61,111,1.9667,28.7405,0.9727,0.0,0.0373
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__4,8,58,2.6910000000000003,56.2552,0.9842,0.0,0.0384
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__5,27,77,2.8508,33.9132,0.9894,0.0,0.0332
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__6,8,58,2.3249,61.0547,0.9890000000000001,0.0,0.0276
ZW142,375BC,F,073024B,1,ZW142_375BC_F_073024B__all,52,102,2.0992,47.5504,0.9928,0.0,0.0201
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__1,1,51,1.9485,45.4098,0.9741,0.0,0.0359
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__2,28,78,1.8657,48.5725,0.9815,0.0,0.0289
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__3,35,85,2.4741,42.2992,0.9656,0.0,0.0529
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__4,16,66,1.6792,44.0857,0.9783,0.0,0.0282
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__5,76,126,3.1205,-33.0948,0.9861,0.0,0.0417
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__6,31,81,2.6802,32.6778,0.9935,0.0,0.0245
ZW142,375BC,F,073024B,2,ZW142_375BC_F_073024B__all,34,84,1.9318,45.8184,0.993,0.0,0.0182
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__1,41,91,2.6395,7.6943,0.9682,0.0,0.0541
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__2,22,72,2.6181,62.52,0.9762,0.0,0.0461
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__3,92,142,3.0076,5.8345,0.9565,0.0,0.0728
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__4,0,50,1.5354,65.1231,0.9301,0.0,0.0481
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__5,53,103,1.7465,50.3669,0.9065,0.0,0.0646
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__6,1,51,1.3795,64.7883,0.9520000000000001,0.0,0.0352
ZW142,375BC,F,073024B,3,ZW142_375BC_F_073024B__all,0,50,1.4063,70.8385,0.9896,0.0,0.0162
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__1,36,86,3.6835,-21.6272,0.9823,0.0,0.0558
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__2,68,118,3.3719,-24.36,0.9801,0.0,0.0543
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__3,40,90,3.1207,-6.8551,0.985,0.0,0.0434
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__4,85,135,4.005,-84.0417,0.9732,0.0,0.0752
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__5,73,123,3.1021,4.1641,0.9640000000000001,0.0,0.0679
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__6,69,119,3.9821,-42.6941,0.9838,0.0,0.0575
ZW142,375BC,M,073024B,1,ZW142_375BC_M_073024B__all,65,115,2.972,0.7846,0.9966,0.0,0.0195
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__1,33,83,2.2824,30.2353,0.9694,0.0,0.0459
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__2,91,141,2.8296,20.1096,0.9765,0.0,0.0496
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__3,45,95,2.6363,34.6888,0.972,0.0,0.0506
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__4,58,108,2.8541,1.5185,0.9765,0.0,0.05
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__5,38,88,3.2582,28.9793,0.9686,0.0,0.0663
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__6,28,78,2.7488,18.6575,0.9626,0.0,0.0614
ZW142,375BC,M,073024B,2,ZW142_375BC_M_073024B__all,45,95,2.7374,24.9268,0.9890000000000001,0.0,0.0325
ZW142,375BC,M,073024B,3,ZW142_375BC_M_073024B__1,88,138,3.1124,-53.5765,0.9342,0.0,0.0944
