Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,build,vial
Bei04,Ore,F,110723,1,Bei04_OreAC_F_110723__5,26,76,3.8659,-4.9233,0.9943,0,0.033,C,A,5
Bei04,Ore,F,110723,1,Bei04_OreAC_F_110723__6,45,95,2.893,-9.1478,0.9803,0,0.0462,C,A,6
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__1,25,75,3.0587,18.7644,0.9842,0,0.0437,R,A,1
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__2,39,89,1.2209,38.1082,0.9367,0,0.0362,R,A,2
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__3,22,72,1.9258,47.3218,0.9632,0,0.0427,R,A,3
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__4,77,127,3.0874,-33.5692,0.983,0,0.0458,R,A,4
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__5,58,108,2.2954,-6.6159,0.9855,0,0.0314,R,A,5
Bei04,Ore,F,110723,1,Bei04_OreAR_F_110723__6,50,100,2.4687,9.1577,0.9625,0,0.0552,R,A,6
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__1,35,85,3.0227,-7.2831,0.9894,0,0.0353,C,A,1
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__2,50,100,2.5178,-1.9976,0.9834,0,0.0369,C,A,2
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__3,29,79,3.0683,18.9574,0.9807,0,0.0486,C,A,3
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__4,24,74,2.0313,24.6488,0.9859,0,0.0274,C,A,4
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__5,46,96,3.517,-11.8753,0.9948,0,0.0287,C,A,5
Bei04,Ore,F,110723,2,Bei04_OreAC_F_110723__6,38,88,2.5781,7.481,0.9892,0,0.0302,C,A,6
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__1,54,104,2.387,25.5622,0.9601,0,0.0552,R,A,1
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__2,85,135,1.5228,18.3817,0.954,0,0.038,R,A,2
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__3,39,89,2.4968,-2.7801,0.9694,0,0.0502,R,A,3
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__4,25,75,1.9143,25.9075,0.9581,0,0.0454,R,A,4
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__5,16,66,0.7142,42.8001,0.8917,0,0.0288,R,A,5
Bei04,Ore,F,110723,2,Bei04_OreAR_F_110723__6,21,71,2.5184,31.7346,0.9603,0,0.0581,R,A,6
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__1,19,69,2.2473,14.566,0.9829,0,0.0334,C,A,1
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__2,19,69,1.8378,16.0506,0.9755,0,0.0329,C,A,2
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__3,11,61,2.4491,32.7666,0.9812,0,0.0382,C,A,3
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__4,18,68,2.9095,18.1841,0.9873,0,0.0372,C,A,4
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__5,66,116,3.679,16.4969,0.9824,0,0.0554,C,A,5
Bei04,Ore,F,110723,3,Bei04_OreAC_F_110723__6,58,108,3.4567,-54.8812,0.9727,0,0.0654,C,A,6
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__1,8,58,1.7485,18.8064,0.9741,0,0.0322,R,A,1
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__2,28,78,2.3477,28.8647,0.9759,0,0.0416,R,A,2
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__3,0,50,1.9723,53.4129,0.9624,0,0.0442,R,A,3
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__4,89,139,2.2216,-17.3671,0.9698,0,0.0443,R,A,4
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__5,92,142,2.3607,-14.5754,0.9508,0,0.061,R,A,5
Bei04,Ore,F,110723,3,Bei04_OreAR_F_110723__6,35,85,2.3537,0.3065,0.9818,0,0.0361,R,A,6
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__1,39,89,1.7921,23.7752,0.9692,0,0.0361,C,B,1
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__2,13,63,1.5372,24.5893,0.971,0,0.0301,C,B,2
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__3,45,95,2.9713,-1.0918,0.9883,0,0.0364,C,B,3
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__4,32,82,1.1871,21.8844,0.9862,0,0.0158,C,B,4
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__5,19,69,2.1346,28.3361,0.9889,0,0.0254,C,B,5
Bei04,Ore,F,110723B,1,Bei04_OreBC_F_110723B__6,14,64,1.5845,50.4586,0.9274,0,0.0507,C,B,6
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__1,70,120,2.3067,-31.108,0.9261,0,0.0746,R,B,1
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__2,21,71,0.9715,27.0966,0.9544,0,0.0241,R,B,2
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__3,42,92,2.0088,-1.1376,0.9872,0,0.0257,R,B,3
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__4,66,116,0.5623,34.6923,0.9158,0,0.0196,R,B,4
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__5,90,140,2.1182,11.7069,0.93,0,0.0664,R,B,5
Bei04,Ore,F,110723B,1,Bei04_OreBR_F_110723B__6,0,50,1.3747,28.4394,0.8933,0,0.0549,R,B,6
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__1,31,81,1.7968,14.4985,0.9663,0,0.038,C,B,1
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__2,4,54,1.4744,38.8103,0.98,0,0.0238,C,B,2
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__3,7,57,2.0878,35.015,0.9807,0,0.033,C,B,3
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__4,49,99,1.1279,12.0874,0.9697,0,0.0225,C,B,4
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__5,59,109,2.6114,-7.9215,0.9692,0,0.0527,C,B,5
Bei04,Ore,F,110723B,2,Bei04_OreBC_F_110723B__6,66,116,2.871,-4.0626,0.9897,0,0.033,C,B,6
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__1,18,68,1.4342,32.0871,0.9284,0,0.0456,R,B,1
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__2,55,105,1.7253,-8.1685,0.9675,0,0.0358,R,B,2
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__3,12,62,0.8622,39.2666,0.9608,0,0.0197,R,B,3
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__4,92,142,1.1498,2.8248,0.9446,0,0.0317,R,B,4
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__5,85,135,1.8841,56.296,0.9945,0,0.0157,R,B,5
Bei04,Ore,F,110723B,2,Bei04_OreBR_F_110723B__6,20,70,1.2127,32.5257,0.9593,0,0.0283,R,B,6
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__1,27,77,1.2179,23.5674,0.9744,0,0.0223,C,B,1
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__2,92,142,1.7501,17.957,0.9674,0,0.0364,C,B,2
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__3,32,82,2.5697,42.0511,0.9675,0,0.0533,C,B,3
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__4,51,101,1.5352,11.3071,0.9752,0,0.0277,C,B,4
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__5,14,64,2.6199,24.9826,0.9861,0,0.0351,C,B,5
Bei04,Ore,F,110723B,3,Bei04_OreBC_F_110723B__6,40,90,2.5108,20.0229,0.9815,0,0.0388,C,B,6
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__1,35,85,1.2953,24.7215,0.9687,0,0.0263,R,B,1
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__2,25,75,1.2143,18.5666,0.9616,0,0.0275,R,B,2
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__3,59,109,1.9332,10.0313,0.9842,0,0.0276,R,B,3
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__4,28,78,1.1054,31.5843,0.9467,0,0.0298,R,B,4
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__5,41,91,2.2966,30.3375,0.9755,0,0.0411,R,B,5
Bei04,Ore,F,110723B,3,Bei04_OreBR_F_110723B__6,18,68,1.1592,18.2718,0.9496,0,0.0304,R,B,6
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__1,0,50,1.1711,32.6289,0.9811,0,0.0183,C,A,1
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__2,59,109,1.1885,47.7278,0.9263,0,0.0384,C,A,2
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__3,20,70,1.5914,44.1469,0.9598,0,0.0369,C,A,3
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__4,33,83,1.7158,9.8206,0.9807,0,0.0271,C,A,4
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__5,56,106,1.6873,19.0894,0.9636,0,0.0372,C,A,5
Bei04,Ore,M,110723,1,Bei04_OreAC_M_110723__6,28,78,2.3767,18.8981,0.9878,0,0.0297,C,A,6
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__1,68,118,2.4484,28.5143,0.9778,0,0.0417,R,A,1
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__2,20,70,3.332,18.4435,0.9817,0,0.0513,R,A,2
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__3,15,65,3.7681,24.505,0.9823,0,0.0571,R,A,3
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__4,20,70,2.1935,38.0475,0.9721,0,0.042,R,A,4
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__5,15,65,1.6933,62.0957,0.9606,0,0.0389,R,A,5
Bei04,Ore,M,110723,1,Bei04_OreAR_M_110723__6,53,103,1.3842,27.8347,0.9613,0,0.0315,R,A,6
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__1,23,73,2.6296,38.5299,0.9689,0,0.0533,C,A,1
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__2,28,78,1.2114,45.8718,0.9773,0,0.0208,C,A,2
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__3,32,82,1.5997,39.3083,0.9724,0,0.0305,C,A,3
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__4,14,64,1.8396,56.1538,0.9831,0,0.0272,C,A,4
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__5,3,53,1.7249,52.4355,0.9859,0,0.0232,C,A,5
Bei04,Ore,M,110723,2,Bei04_OreAC_M_110723__6,26,76,2.367,65.5435,0.9866,0,0.0311,C,A,6
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__1,22,72,2.3206,26.5324,0.9755,0,0.0415,R,A,1
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__2,26,76,3.6126,35.8912,0.9889,0,0.0431,R,A,2
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__3,23,73,4.1071,4.9081,0.9865,0,0.0541,R,A,3
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__4,6,56,2.6696,21.2315,0.9868,0,0.0348,R,A,4
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__5,5,55,3.1898,45.5688,0.9886,0,0.0386,R,A,5
Bei04,Ore,M,110723,2,Bei04_OreAR_M_110723__6,14,64,1.7798,9.4926,0.9612,0,0.0405,R,A,6
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__1,30,80,3.4841,5.4031,0.9865,0,0.0459,C,A,1
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__2,14,64,2.1499,38.0525,0.9769,0,0.0373,C,A,2
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__3,40,90,2.0309,9.0509,0.9852,0,0.0281,C,A,3
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__4,16,66,2.6717,16.9818,0.9683,0,0.0547,C,A,4
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__5,92,142,2.5934,-5.2093,0.9824,0,0.0392,C,A,5
Bei04,Ore,M,110723,3,Bei04_OreAC_M_110723__6,6,56,1.7503,45.9475,0.9788,0,0.0291,C,A,6
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__1,23,73,3.6652,13.8984,0.9896,0,0.0422,R,A,1
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__2,36,86,3.2197,18.8556,0.9874,0,0.0409,R,A,2
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__3,17,67,2.1389,40.6375,0.9803,0,0.0342,R,A,3
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__4,18,68,2.3607,36.4008,0.9671,0,0.0493,R,A,4
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__5,36,86,2.3711,29.6989,0.9852,0,0.0328,R,A,5
Bei04,Ore,M,110723,3,Bei04_OreAR_M_110723__6,8,58,1.2863,22.0408,0.968,0,0.0264,R,A,6
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__1,35,85,2.4248,29.1904,0.9671,0,0.0506,C,B,1
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__2,19,69,3.4742,10.9883,0.986,0,0.0466,C,B,2
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__3,46,96,2.0387,77.537,0.978,0,0.0345,C,B,3
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__4,37,87,2.3443,47.3541,0.9825,0,0.0353,C,B,4
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__5,8,58,0.8825,70.5458,0.945,0,0.0242,C,B,5
Bei04,Ore,M,110723B,1,Bei04_OreBC_M_110723B__6,62,112,3.4835,-7.4861,0.9897,0,0.04,C,B,6
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__1,16,66,1.7231,51.5508,0.9614,0,0.0391,R,B,1
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__2,18,68,2.527,49.1676,0.9807,0,0.0399,R,B,2
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__3,46,96,3.9096,-6.6818,0.975,0,0.0707,R,B,3
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__4,57,107,1.3333,40.2039,0.9664,0,0.0282,R,B,4
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__5,35,85,1.7505,29.7696,0.979,0,0.029,R,B,5
Bei04,Ore,M,110723B,1,Bei04_OreBR_M_110723B__6,33,83,2.7634,18.9466,0.9819,0,0.0423,R,B,6
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__1,10,60,2.9077,43.4724,0.9623,0,0.0652,C,B,1
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__2,6,56,2.4907,33.0217,0.9816,0,0.0384,C,B,2
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__3,18,68,3.334,48.2281,0.9913,0,0.0351,C,B,3
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__4,42,92,2.2336,21.9222,0.9652,0,0.048,C,B,4
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__5,21,71,2.4136,22.6571,0.9914,0,0.0253,C,B,5
Bei04,Ore,M,110723B,2,Bei04_OreBC_M_110723B__6,13,63,2.3321,45.0161,0.9854,0,0.0319,C,B,6
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__1,7,57,2.4565,22.3643,0.988,0,0.0305,R,B,1
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__2,0,50,2.4466,65.3363,0.9626,0,0.0546,R,B,2
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__3,24,74,3.312,15.8205,0.9803,0,0.053,R,B,3
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__4,6,56,1.8983,46.7218,0.9663,0,0.0401,R,B,4
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__5,13,63,1.9705,28.6665,0.9777,0,0.0336,R,B,5
Bei04,Ore,M,110723B,2,Bei04_OreBR_M_110723B__6,34,84,2.0938,26.7438,0.966,0,0.0444,R,B,6
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__1,37,87,2.45,29.8802,0.9808,0,0.0387,C,B,1
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__2,24,74,4.1512,3.7121,0.985,0,0.0578,C,B,2
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__3,76,126,3.0202,23.925,0.9872,0,0.0387,C,B,3
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__4,29,79,2.6384,16.7089,0.9775,0,0.0452,C,B,4
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__5,49,99,2.1116,24.0013,0.9826,0,0.0317,C,B,5
Bei04,Ore,M,110723B,3,Bei04_OreBC_M_110723B__6,9,59,2.7403,32.4162,0.9815,0,0.0424,C,B,6
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__1,51,101,3.1365,-0.1918,0.9909,0,0.0338,R,B,1
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__2,32,82,2.3503,21.961,0.9825,0,0.0354,R,B,2
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__3,45,95,3.6067,27.9596,0.9792,0,0.0593,R,B,3
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__4,27,77,1.7446,34.5173,0.9678,0,0.036,R,B,4
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__5,14,64,1.998,31.2296,0.9618,0,0.0452,R,B,5
Bei04,Ore,M,110723B,3,Bei04_OreBR_M_110723B__6,22,72,2.696,30.8414,0.9871,0,0.0346,R,B,6
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__1,79,129,1.7663,37.1804,0.9446,0,0.0487,C,parental,1
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__2,87,137,1.6673,4.0564,0.9652,0,0.0358,C,parental,2
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__3,32,82,1.4035,20.153,0.9619,0,0.0316,C,parental,3
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__4,81,131,2.2336,-11.6788,0.9659,0,0.0475,C,parental,4
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__5,89,139,1.4935,26.6089,0.9661,0,0.0317,C,parental,5
Ore,Ore,F,110723Parental,1,Parental_OreC_F_110723Parental__6,15,65,1.445,30.5419,0.9502,0,0.0376,C,parental,6
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__1,24,74,1.6412,23.8466,0.9673,0,0.0341,R,parental,1
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__2,56,106,1.8693,16.7967,0.9902,0,0.0209,R,parental,2
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__3,66,116,2.1834,-20.7366,0.9941,0,0.019,R,parental,3
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__4,80,130,1.5763,12.6909,0.9838,0,0.0228,R,parental,4
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__5,92,142,2.126,-2.3801,0.9807,0,0.0336,R,parental,5
Ore,Ore,F,110723Parental,1,Parental_OreR_F_110723Parental__6,42,92,1.3934,14.505,0.9767,0,0.0243,R,parental,6
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__1,36,86,1.3903,74.8449,0.9195,0,0.0472,C,parental,1
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__2,92,142,1.417,27.0987,0.9935,0,0.0129,C,parental,2
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__3,50,100,0.9806,7.9775,0.9545,0,0.0243,C,parental,3
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__4,55,105,2.1631,-11.8476,0.9906,0,0.0238,C,parental,4
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__5,11,61,1.5088,22.254,0.9851,0,0.0209,C,parental,5
Ore,Ore,F,110723Parental,2,Parental_OreC_F_110723Parental__6,52,102,3.2238,-29.8184,0.9697,0,0.0645,C,parental,6
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__1,92,142,2.1508,-31.7052,0.9699,0,0.0429,R,parental,1
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__2,41,91,2.0225,31.927,0.9896,0,0.0234,R,parental,2
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__3,65,115,2.0585,10.7246,0.989,0,0.0244,R,parental,3
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__4,37,87,1.5394,17.8705,0.9819,0,0.0236,R,parental,4
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__5,70,120,2.0257,37.5544,0.9784,0,0.034,R,parental,5
Ore,Ore,F,110723Parental,2,Parental_OreR_F_110723Parental__6,91,141,1.2703,6.0684,0.9478,0,0.0339,R,parental,6
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__1,79,129,2.2266,0.3747,0.9406,0,0.0638,C,parental,1
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__2,48,98,2.3679,20.2771,0.9763,0,0.0416,C,parental,2
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__3,92,142,0.9473,70.6295,0.8987,0,0.0367,C,parental,3
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__4,62,112,2.1128,-22.9666,0.982,0,0.0323,C,parental,4
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__5,56,106,1.5269,14.4896,0.9516,0,0.0391,C,parental,5
Ore,Ore,F,110723Parental,3,Parental_OreC_F_110723Parental__6,81,131,1.8128,15.4415,0.9842,0,0.0259,C,parental,6
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__1,35,85,1.3079,7.9736,0.9709,0,0.0256,R,parental,1
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__2,57,107,2.2185,10.9732,0.9933,0,0.0205,R,parental,2
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__3,26,76,1.6547,24.2974,0.9839,0,0.0239,R,parental,3
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__4,20,70,1.1819,26.5303,0.9811,0,0.0185,R,parental,4
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__5,80,130,2.8424,-14.8458,0.9874,0,0.0362,R,parental,5
Ore,Ore,F,110723Parental,3,Parental_OreR_F_110723Parental__6,26,76,1.3428,11.3513,0.9787,0,0.0224,R,parental,6
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__1,0,50,1.6371,37.0522,0.9749,0,0.0297,C,parental,1
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__2,19,69,1.867,30.6985,0.9832,0,0.0275,C,parental,2
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__3,65,115,2.3413,17.8367,0.9854,0,0.0321,C,parental,3
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__4,55,105,2.4948,15.0616,0.9652,0,0.0537,C,parental,4
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__5,44,94,1.9213,67.4695,0.9657,0,0.041,C,parental,5
Ore,Ore,M,110723Parental,1,Parental_OreC_M_110723Parental__6,8,58,1.9926,35.0523,0.973,0,0.0375,C,parental,6
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__1,55,105,2.3771,11.3462,0.9695,0,0.0477,R,parental,1
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__2,49,99,3.0787,8.4428,0.9919,0,0.0314,R,parental,2
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__3,7,57,2.4554,49.5305,0.9523,0,0.0624,R,parental,3
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__4,18,68,1.7609,28.6214,0.9586,0,0.0415,R,parental,4
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__5,7,57,2.3351,39.1095,0.9867,0,0.0306,R,parental,5
Ore,Ore,M,110723Parental,1,Parental_OreR_M_110723Parental__6,65,115,3.4763,15.9478,0.9873,0,0.0445,R,parental,6
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__1,78,128,1.8265,14.8055,0.9773,0,0.0314,C,parental,1
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__2,77,127,1.3871,26.1605,0.9425,0,0.039,C,parental,2
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__3,35,85,2.7729,8.6522,0.9881,0,0.0342,C,parental,3
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__4,89,139,2.374,-23.5742,0.9849,0,0.0332,C,parental,4
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__5,14,64,2.1271,48.8984,0.9802,0,0.0341,C,parental,5
Ore,Ore,M,110723Parental,2,Parental_OreC_M_110723Parental__6,31,81,1.3007,23.8442,0.9846,0,0.0184,C,parental,6
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__1,34,84,2.1366,15.569,0.9748,0,0.0388,R,parental,1
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__2,92,142,3.0611,42.2368,0.9871,0,0.0395,R,parental,2
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__3,33,83,2.3087,35.9515,0.9804,0,0.0368,R,parental,3
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__4,29,79,1.6805,31.6906,0.9639,0,0.0369,R,parental,4
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__5,41,91,2.7004,5.0295,0.9898,0,0.0308,R,parental,5
Ore,Ore,M,110723Parental,2,Parental_OreR_M_110723Parental__6,45,95,3.4582,-7.1884,0.9947,0,0.0285,R,parental,6
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__1,6,56,1.3786,23.438,0.9768,0,0.024,C,parental,1
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__2,65,115,1.5219,6.3776,0.9647,0,0.033,C,parental,2
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__3,40,90,2.4601,26.1688,0.9749,0,0.0446,C,parental,3
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__4,39,89,2.5371,7.8633,0.9883,0,0.031,C,parental,4
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__5,42,92,1.8572,89.5207,0.9276,0,0.0593,C,parental,5
Ore,Ore,M,110723Parental,3,Parental_OreC_M_110723Parental__6,32,82,1.8914,22.0334,0.9721,0,0.0362,C,parental,6
Ore,Ore,M,110723Parental,3,Parental_OreR_M_110723Parental__1,54,104,2.5394,30.7705,0.9949,0,0.0205,R,parental,1
Ore,Ore,M,110723Parental,3,Parental_OreR_M_110723Parental__2,83,133,3.0614,79.2248,0.9924,0,0.0301,R,parental,2
