Mito,Nuc,Sex,Y,Set,Build,Treatment,Stock,Set_adj,Pos_adj,Y_adj
Bei42,Ore,M,0.780961182994455,3,A,Control,22A,0.815767097966728,0.825333826556595,0.790527911584321
Bei42,Ore,M,0.864140480591497,3,A,Control,22A,0.815767097966728,0.825333826556595,0.873707209181363
Bei42,Ore,M,0.853049907578558,3,A,Control,22A,0.815767097966728,0.825333826556595,0.862616636168424
Bei42,Ore,M,0.737523105360444,3,A,Control,22A,0.815767097966728,0.825333826556595,0.74708983395031
Bei42,Ore,M,0.758780036968577,3,A,Control,22A,0.815767097966728,0.825333826556595,0.768346765558443
Bei42,Ore,M,0.914972273567468,3,A,Control,22A,0.815767097966728,0.825333826556595,0.924539002157334
Bei42,Ore,M,0.38724584103512,3,A,Control,22A,0.815767097966728,0.825333826556595,0.396812569624986
Bei42,Ore,M,0.708872458410351,3,A,Control,22A,0.815767097966728,0.825333826556595,0.718439187000217
Bei42,Ore,M,0.775415896487985,3,A,Control,22A,0.815767097966728,0.825333826556595,0.784982625077851
Bei42,Ore,M,0.910351201478743,3,A,Control,22A,0.815767097966728,0.825333826556595,0.919917930068609
Bei42,Ore,M,0.809611829944547,3,A,Control,22A,0.815767097966728,0.825333826556595,0.819178558534413
Bei42,Ore,M,0.83641404805915,3,A,Control,22A,0.815767097966728,0.825333826556595,0.845980776649016
Bei42,Ore,M,0.964879852125693,3,A,Control,22A,0.815767097966728,0.825333826556595,0.974446580715559
Bei42,Ore,M,0.844731977818854,3,A,Control,22A,0.815767097966728,0.825333826556595,0.85429870640872
Bei42,Ore,M,0.310536044362292,3,A,Control,22A,0.815767097966728,0.825333826556595,0.320102772952158
Bei42,Ore,M,0.714417744916821,3,A,Control,22A,0.815767097966728,0.825333826556595,0.723984473506687
Bei42,Ore,M,0.816081330868762,3,A,Control,22A,0.815767097966728,0.825333826556595,0.825648059458628
Bei42,Ore,M,0.758780036968577,3,A,Control,22A,0.815767097966728,0.825333826556595,0.768346765558443
Bei42,Ore,M,0.875231053604436,3,A,Control,22A,0.815767097966728,0.825333826556595,0.884797782194302
Bei42,Ore,M,0.394639556377079,3,A,Control,22A,0.815767097966728,0.825333826556595,0.404206284966945
Bei42,Ore,M,0.813308687615527,3,A,Control,22A,0.815767097966728,0.825333826556595,0.822875416205393
Bei42,Ore,M,0.847504621072089,3,A,Control,22A,0.815767097966728,0.825333826556595,0.857071349661955
Bei42,Ore,M,0.880776340110906,3,A,Control,22A,0.815767097966728,0.825333826556595,0.890343068700772
Bei42,Ore,M,0.633086876155268,3,A,Control,22A,0.815767097966728,0.825333826556595,0.642653604745134
Bei42,Ore,M,0.644177449168207,3,A,Control,22A,0.815767097966728,0.825333826556595,0.653744177758073
Bei42,Ore,M,0.697781885397412,3,A,Control,22A,0.815767097966728,0.825333826556595,0.707348613987278
Bei42,Ore,M,0.846580406654344,3,A,Control,22A,0.815767097966728,0.825333826556595,0.85614713524421
Bei42,Ore,M,0.798521256931608,3,A,Control,22A,0.815767097966728,0.825333826556595,0.808087985521474
Bei42,Ore,M,0.962107208872458,3,A,Control,22A,0.815767097966728,0.825333826556595,0.971673937462324
Bei42,Ore,M,0.388170055452865,3,A,Control,22A,0.815767097966728,0.825333826556595,0.397736784042731
Bei42,Ore,M,0.601663585951941,3,A,Control,22A,0.815767097966728,0.825333826556595,0.611230314541807
Bei42,Ore,M,0.805914972273567,3,A,Control,22A,0.815767097966728,0.825333826556595,0.815481700863433
Bei42,Ore,M,0.854898336414048,3,A,Control,22A,0.815767097966728,0.825333826556595,0.864465065003914
Bei42,Ore,M,0.710720887245841,3,A,Control,22A,0.815767097966728,0.825333826556595,0.720287615835707
Bei42,Ore,M,0.710720887245841,3,A,Control,22A,0.815767097966728,0.825333826556595,0.720287615835707
Bei42,Ore,M,0.72181146025878,3,A,Control,22A,0.815767097966728,0.825333826556595,0.731378188848646
Bei42,Ore,M,0.708872458410351,3,A,Control,22A,0.815767097966728,0.825333826556595,0.718439187000217
Bei42,Ore,M,0.77449168207024,3,A,Control,22A,0.815767097966728,0.825333826556595,0.784058410660106
Bei42,Ore,M,0.793900184842883,3,A,Control,22A,0.815767097966728,0.825333826556595,0.803466913432749
Bei42,Ore,M,0.657116451016636,3,A,Control,22A,0.815767097966728,0.825333826556595,0.666683179606502
Bei42,Ore,M,0.767097966728281,3,A,Control,22A,0.815767097966728,0.825333826556595,0.776664695318147
Bei42,Ore,M,0.803142329020333,3,A,Control,22A,0.815767097966728,0.825333826556595,0.812709057610199
Bei42,Ore,M,0.875231053604436,3,A,Control,22A,0.815767097966728,0.825333826556595,0.884797782194302
Bei42,Ore,M,0.700554528650647,3,A,Control,22A,0.815767097966728,0.825333826556595,0.710121257240513
Bei42,Ore,M,0.765249537892791,3,A,Control,22A,0.815767097966728,0.825333826556595,0.774816266482657
Bei42,Ore,M,0.800369685767098,3,A,Control,22A,0.815767097966728,0.825333826556595,0.809936414356964
Bei42,Ore,M,0.770794824399261,3,A,Control,22A,0.815767097966728,0.825333826556595,0.780361552989127
Bei42,Ore,M,0.83641404805915,3,A,Control,22A,0.815767097966728,0.825333826556595,0.845980776649016
Bei42,Ore,M,0.804990757855823,3,A,Control,22A,0.815767097966728,0.825333826556595,0.814557486445689
Bei42,Ore,M,0.766173752310536,3,A,Control,22A,0.815767097966728,0.825333826556595,0.775740480900402
Bei42,Ore,M,0.690388170055453,3,A,Control,22A,0.815767097966728,0.825333826556595,0.699954898645319
Bei42,Ore,M,0.792051756007394,3,A,Control,22A,0.815767097966728,0.825333826556595,0.80161848459726
Bei42,Ore,M,0.690388170055453,3,A,Control,22A,0.815767097966728,0.825333826556595,0.699954898645319
ZW140,Ore,M,0.126617375231054,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.119042295519952
ZW140,Ore,M,0.840110905730129,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.832535826019027
ZW140,Ore,M,0.908502772643253,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.900927692932151
ZW140,Ore,M,0.800369685767098,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.792794606055996
ZW140,Ore,M,0.841959334565619,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.834384254854517
ZW140,Ore,M,0.77818853974122,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.770613460030118
ZW140,Ore,M,0.910351201478743,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.902776121767641
ZW140,Ore,M,0.840110905730129,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.832535826019027
ZW140,Ore,M,0.879852125693161,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.872277045982059
ZW140,Ore,M,0.647874306839187,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.640299227128085
ZW140,Ore,M,0.83641404805915,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.828838968348048
ZW140,Ore,M,0.881700554528651,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.874125474817549
ZW140,Ore,M,0.808687615526802,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.8011125358157
ZW140,Ore,M,0.891866913123845,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.884291833412743
ZW140,Ore,M,0.915896487985213,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.908321408274111
ZW140,Ore,M,0.988909426987061,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.981334347275959
ZW140,Ore,M,0.782809611829945,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.775234532118843
ZW140,Ore,M,0.880776340110906,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.873201260399804
ZW140,Ore,M,0.722735674676525,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.715160594965423
ZW140,Ore,M,0.777264325323475,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.769689245612373
ZW140,Ore,M,0.83641404805915,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.828838968348048
ZW140,Ore,M,0.880776340110906,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.873201260399804
ZW140,Ore,M,0.823475046210721,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.815899966499619
ZW140,Ore,M,0.861367837338262,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.85379275762716
ZW140,Ore,M,0.938077634011091,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.930502554299989
ZW140,Ore,M,0.768022181146026,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.760447101434924
ZW140,Ore,M,0.791127541589649,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.783552461878547
ZW140,Ore,M,0.921441774491682,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.91386669478058
ZW140,Ore,M,0.759704251386322,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.75212917167522
ZW140,Ore,M,0.835489833641405,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.827914753930303
ZW140,Ore,M,0.857670979667283,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.850095899956181
ZW140,Ore,M,0.888170055452865,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.880594975741763
ZW140,Ore,M,0.914972273567468,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.907397193856366
ZW140,Ore,M,0.72181146025878,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.714236380547678
ZW140,Ore,M,0.880776340110906,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.873201260399804
ZW140,Ore,M,0.860443622920518,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.852868543209416
ZW140,Ore,M,0.72550831792976,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.717933238218658
ZW140,Ore,M,0.775415896487985,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.767840816776883
ZW140,Ore,M,0.763401109057301,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.755826029346199
ZW140,Ore,M,0.731977818853974,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.724402739142872
ZW140,Ore,M,0.77634011090573,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.768765031194628
ZW140,Ore,M,0.801293900184843,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.793718820473741
ZW140,Ore,M,0.94547134935305,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.937896269641948
ZW140,Ore,M,0.881700554528651,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.874125474817549
ZW140,Ore,M,0.88354898336414,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.875973903653038
ZW140,Ore,M,0.770794824399261,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.763219744688159
ZW140,Ore,M,0.839186691312384,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.831611611601282
ZW140,Ore,M,0.872458410351201,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.864883330640099
ZW140,Ore,M,0.899260628465804,3,A,Rotenone,3A,0.825781181234046,0.818206101522945,0.891685548754702
siI,375,M,0.182070240295749,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.174495160584647
siI,375,M,0.174676524953789,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.167101445242687
siI,375,M,0.314232902033272,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.30665782232217
siI,375,M,0.914972273567468,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.907397193856366
siI,375,M,0.858595194085028,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.851020114373926
siI,375,M,0.987985212569316,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.980410132858214
siI,375,M,0.854898336414048,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.847323256702946
siI,375,M,0.871534195933457,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.863959116222355
siI,375,M,0.99630314232902,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.988728062617918
siI,375,M,0.913123844731978,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.905548765020876
siI,375,M,0.884473197781885,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.876898118070783
siI,375,M,0.83456561922366,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.826990539512558
siI,375,M,0.886321626617375,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.878746546906273
siI,375,M,0.94731977818854,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.939744698477438
siI,375,M,0.874306839186691,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.866731759475589
siI,375,M,0.893715341959335,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.886140262248233
siI,375,M,0.895563770794824,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.887988691083722
siI,375,M,0.902033271719039,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.894458192007937
siI,375,M,0.904805914972274,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.897230835261172
siI,375,M,0.918669131238447,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.911094051527345
siI,375,M,0.946395563770795,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.938820484059693
siI,375,M,0.880776340110906,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.873201260399804
siI,375,M,0.902033271719039,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.894458192007937
siI,375,M,0.905730129390019,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.898155049678917
siI,375,M,0.404805914972274,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.397230835261172
siI,375,M,0.852125693160813,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.844550613449711
siI,375,M,0.895563770794824,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.887988691083722
siI,375,M,0.915896487985213,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.908321408274111
siI,375,M,0.853974121996303,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.846399042285201
siI,375,M,0.910351201478743,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.902776121767641
siI,375,M,0.821626617375231,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.814051537664129
siI,375,M,0.854898336414048,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.847323256702946
siI,375,M,0.903881700554529,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.896306620843427
siI,375,M,0.850277264325323,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.842702184614221
siI,375,M,0.865988909426987,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.858413829715885
siI,375,M,0.875231053604436,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.867655973893334
siI,375,M,0.886321626617375,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.878746546906273
siI,375,M,0.88909426987061,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.881519190159508
siI,375,M,0.931608133086876,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.924033053375774
siI,375,M,0.752310536044362,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.74473545633326
siI,375,M,0.867837338262477,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.860262258551375
siI,375,M,0.914972273567468,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.907397193856366
siI,375,M,0.902957486136784,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.895382406425682
siI,375,M,0.515711645101664,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.508136565390562
siI,375,M,0.864140480591497,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.856565400880395
siI,375,M,0.896487985212569,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.888912905501467
siI,375,M,0.819778188539741,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.812203108828639
siI,375,M,0.884473197781885,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.876898118070783
siI,375,M,0.83271719038817,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.825142110677068
siI,375,M,0.894639556377079,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.887064476665977
siI,375,M,0.866913123844732,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.85933804413363
siI,375,M,0.896487985212569,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.888912905501467
siI,375,M,0.682070240295749,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.674495160584647
siI,375,M,0.88724584103512,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.879670761324018
siI,375,M,0.862292051756007,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.854716972044905
siI,375,M,1,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.992424920288898
siI,375,M,0.870609981515712,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.86303490180461
siI,375,M,0.670055452865065,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.662480373153963
siI,375,M,0.77449168207024,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.766916602359138
siI,375,M,0.916820702402958,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.909245622691856
siI,375,M,0.676524953789279,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.668949874078177
siI,375,M,0.810536044362292,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.80296096465119
siI,375,M,0.594269870609982,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.58669479089888
siI,375,M,0.929759704251386,3,A,Rotenone,45A,0.825781181234046,0.818206101522945,0.922184624540284
siI,375,F,0.293900184842883,3,A,Control,45A,0.755117409461217,0.770174304699573,0.308957080081239
siI,375,F,0.738447319778189,3,A,Control,45A,0.755117409461217,0.770174304699573,0.753504215016545
siI,375,F,0.886321626617375,3,A,Control,45A,0.755117409461217,0.770174304699573,0.901378521855731
siI,375,F,0.733826247689464,3,A,Control,45A,0.755117409461217,0.770174304699573,0.74888314292782
siI,375,F,0.149722735674677,3,A,Control,45A,0.755117409461217,0.770174304699573,0.164779630913033
siI,375,F,0.813308687615527,3,A,Control,45A,0.755117409461217,0.770174304699573,0.828365582853883
siI,375,F,0.951940850277264,3,A,Control,45A,0.755117409461217,0.770174304699573,0.96699774551562
siI,375,F,0.843807763401109,3,A,Control,45A,0.755117409461217,0.770174304699573,0.858864658639465
siI,375,F,0.894639556377079,3,A,Control,45A,0.755117409461217,0.770174304699573,0.909696451615435
siI,375,F,0.969500924214418,3,A,Control,45A,0.755117409461217,0.770174304699573,0.984557819452774
siI,375,F,0.374306839186691,3,A,Control,45A,0.755117409461217,0.770174304699573,0.389363734425047
siI,375,F,0.598890942698706,3,A,Control,45A,0.755117409461217,0.770174304699573,0.613947837937062
siI,375,F,0.876155268022181,3,A,Control,45A,0.755117409461217,0.770174304699573,0.891212163260537
siI,375,F,0.88909426987061,3,A,Control,45A,0.755117409461217,0.770174304699573,0.904151165108966
siI,375,F,0.805914972273567,3,A,Control,45A,0.755117409461217,0.770174304699573,0.820971867511923
siI,375,F,0.933456561922366,3,A,Control,45A,0.755117409461217,0.770174304699573,0.948513457160722
siI,375,F,0.799445471349353,3,A,Control,45A,0.755117409461217,0.770174304699573,0.814502366587709
siI,375,F,0.909426987060998,3,A,Control,45A,0.755117409461217,0.770174304699573,0.924483882299354
siI,375,F,0.849353049907579,3,A,Control,45A,0.755117409461217,0.770174304699573,0.864409945145935
siI,375,F,0.891866913123845,3,A,Control,45A,0.755117409461217,0.770174304699573,0.906923808362201
siI,375,F,0.972273567467652,3,A,Control,45A,0.755117409461217,0.770174304699573,0.987330462706008
siI,375,F,0.475970425138632,3,A,Control,45A,0.755117409461217,0.770174304699573,0.491027320376988
siI,375,F,0.77264325323475,3,A,Control,45A,0.755117409461217,0.770174304699573,0.787700148473106
siI,375,F,0.819778188539741,3,A,Control,45A,0.755117409461217,0.770174304699573,0.834835083778097
siI,375,F,0.867837338262477,3,A,Control,45A,0.755117409461217,0.770174304699573,0.882894233500833
siI,375,F,0.585951940850277,3,A,Control,45A,0.755117409461217,0.770174304699573,0.601008836088633
siI,375,F,0.770794824399261,3,A,Control,45A,0.755117409461217,0.770174304699573,0.785851719637617
siI,375,F,0.920517560073937,3,A,Control,45A,0.755117409461217,0.770174304699573,0.935574455312293
siI,375,F,0.855822550831793,3,A,Control,45A,0.755117409461217,0.770174304699573,0.870879446070149
siI,375,F,0.956561922365989,3,A,Control,45A,0.755117409461217,0.770174304699573,0.971618817604345
siI,375,F,0.375231053604436,3,A,Control,45A,0.755117409461217,0.770174304699573,0.390287948842792
siI,375,F,0.829944547134935,3,A,Control,45A,0.755117409461217,0.770174304699573,0.845001442373291
siI,375,F,0.841035120147874,3,A,Control,45A,0.755117409461217,0.770174304699573,0.85609201538623
siI,375,F,0.88724584103512,3,A,Control,45A,0.755117409461217,0.770174304699573,0.902302736273476
siI,375,F,0.956561922365989,3,A,Control,45A,0.755117409461217,0.770174304699573,0.971618817604345
siI,375,F,0.964879852125693,3,A,Control,45A,0.755117409461217,0.770174304699573,0.979936747364049
siI,375,F,0.884473197781885,3,A,Control,45A,0.755117409461217,0.770174304699573,0.899530093020241
siI,375,F,0.94547134935305,3,A,Control,45A,0.755117409461217,0.770174304699573,0.960528244591406
siI,375,F,0.768022181146026,3,A,Control,45A,0.755117409461217,0.770174304699573,0.783079076384382
siI,375,F,0.796672828096118,3,A,Control,45A,0.755117409461217,0.770174304699573,0.811729723334474
siI,375,F,0.908502772643253,3,A,Control,45A,0.755117409461217,0.770174304699573,0.923559667881609
siI,375,F,0.933456561922366,3,A,Control,45A,0.755117409461217,0.770174304699573,0.948513457160722
siI,375,F,0.763401109057301,3,A,Control,45A,0.755117409461217,0.770174304699573,0.778458004295657
siI,375,F,0.821626617375231,3,A,Control,45A,0.755117409461217,0.770174304699573,0.836683512613587
siI,375,F,0.831792975970425,3,A,Control,45A,0.755117409461217,0.770174304699573,0.846849871208781
siI,375,F,0.837338262476895,3,A,Control,45A,0.755117409461217,0.770174304699573,0.852395157715251
siI,375,F,0.856746765249538,3,A,Control,45A,0.755117409461217,0.770174304699573,0.871803660487894
siI,375,F,0.878003696857671,3,A,Control,45A,0.755117409461217,0.770174304699573,0.893060592096027
siI,375,F,0.878003696857671,3,A,Control,45A,0.755117409461217,0.770174304699573,0.893060592096027
siI,375,F,0.880776340110906,3,A,Control,45A,0.755117409461217,0.770174304699573,0.895833235349262
siI,375,F,0.744916820702403,3,A,Control,45A,0.755117409461217,0.770174304699573,0.759973715940759
siI,375,F,0.808687615526802,3,A,Control,45A,0.755117409461217,0.770174304699573,0.823744510765158
siI,375,F,0.913123844731978,3,A,Control,45A,0.755117409461217,0.770174304699573,0.928180739970334
siI,375,F,0.810536044362292,3,A,Control,45A,0.755117409461217,0.770174304699573,0.825592939600648
siI,375,F,0.862292051756007,3,A,Control,45A,0.755117409461217,0.770174304699573,0.877348946994363
siI,375,F,0.674676524953789,3,A,Control,45A,0.755117409461217,0.770174304699573,0.689733420192145
siI,375,F,0.734750462107209,3,A,Control,45A,0.755117409461217,0.770174304699573,0.749807357345565
siI,375,F,0.860443622920518,3,A,Control,45A,0.755117409461217,0.770174304699573,0.875500518158874
siI,375,F,0.931608133086876,3,A,Control,45A,0.755117409461217,0.770174304699573,0.946665028325232
siI,375,F,0.848428835489834,3,A,Control,45A,0.755117409461217,0.770174304699573,0.86348573072819
siI,375,F,0.872458410351201,3,A,Control,45A,0.755117409461217,0.770174304699573,0.887515305589557
siI,375,F,0.865988909426987,3,A,Control,45A,0.755117409461217,0.770174304699573,0.881045804665343
siI,375,F,0.806839186691312,3,A,Control,45A,0.755117409461217,0.770174304699573,0.821896081929668
siI,375,F,0.829944547134935,3,A,Control,45A,0.755117409461217,0.770174304699573,0.845001442373291
siI,375,F,0.696857670979667,3,A,Control,45A,0.755117409461217,0.770174304699573,0.711914566218023
siI,375,F,0.814232902033272,3,A,Control,45A,0.755117409461217,0.770174304699573,0.829289797271628
siI,375,F,0.848428835489834,3,A,Control,45A,0.755117409461217,0.770174304699573,0.86348573072819
siI,375,F,0.485212569316081,3,A,Control,45A,0.755117409461217,0.770174304699573,0.500269464554437
siI,375,F,0.822550831792976,3,A,Control,45A,0.755117409461217,0.770174304699573,0.837607727031332
siI,375,F,0.855822550831793,3,A,Control,45A,0.755117409461217,0.770174304699573,0.870879446070149
siI,375,F,0.859519408502773,3,A,Control,45A,0.755117409461217,0.770174304699573,0.874576303741129
siI,375,F,0.958410351201479,3,A,Control,45A,0.755117409461217,0.770174304699573,0.973467246439835
siI,375,F,0.729205175600739,3,A,Control,45A,0.755117409461217,0.770174304699573,0.744262070839095
siI,375,F,0.978743068391867,3,A,Control,45A,0.755117409461217,0.770174304699573,0.993799963630223
siI,375,F,0.874306839186691,3,A,Control,45A,0.755117409461217,0.770174304699573,0.889363734425047
siI,375,F,0.711645101663586,3,A,Control,45A,0.755117409461217,0.770174304699573,0.726701996901942
siI,375,F,0.888170055452865,3,A,Control,45A,0.755117409461217,0.770174304699573,0.903226950691221
siI,375,F,0.900184842883549,3,A,Control,45A,0.755117409461217,0.770174304699573,0.915241738121905
siI,375,F,0.621072088724584,3,A,Control,45A,0.755117409461217,0.770174304699573,0.63612898396294
siI,375,F,0.911275415896488,3,A,Control,45A,0.755117409461217,0.770174304699573,0.926332311134844
siI,375,F,0.932532347504621,3,A,Control,45A,0.755117409461217,0.770174304699573,0.947589242742977
siI,375,F,0.975970425138632,3,A,Control,45A,0.755117409461217,0.770174304699573,0.991027320376988
siI,375,F,0.962107208872458,3,A,Control,45A,0.755117409461217,0.770174304699573,0.977164104110814
siI,375,F,0.840110905730129,3,A,Control,45A,0.755117409461217,0.770174304699573,0.855167800968485
siI,375,F,0.94547134935305,3,A,Control,45A,0.755117409461217,0.770174304699573,0.960528244591406
Bei42,Ore,F,0.0471349353049908,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.0274201319094728
Bei42,Ore,F,0.124768946395564,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.105054143000046
Bei42,Ore,F,0.49630314232902,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.476588338933502
Bei42,Ore,F,0.78003696857671,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.760322165181192
Bei42,Ore,F,0.736598890942699,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.716884087547181
Bei42,Ore,F,0.600739371534196,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.581024568138678
Bei42,Ore,F,0.631238447319778,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.61152364392426
Bei42,Ore,F,0.850277264325323,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.830562460929805
Bei42,Ore,F,0.738447319778189,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.718732516382671
Bei42,Ore,F,0.77449168207024,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.754776878674722
Bei42,Ore,F,0.573012939001848,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.55329813560633
Bei42,Ore,F,0.717190388170055,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.697475584774537
Bei42,Ore,F,0.740295748613678,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.72058094521816
Bei42,Ore,F,0.780961182994455,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.761246379598937
Bei42,Ore,F,0.483364140480592,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.463649337085074
Bei42,Ore,F,0.511090573012939,3,A,Rotenone,22A,0.796425100520228,0.77671029712471,0.491375769617421
