"Sex","Nuc","Treatment","boot"
"F","Ore","Rotenone",0.0494952868387404
"F","Ore","Rotenone",0.0310711285281545
"F","Ore","Rotenone",0.0646612833383691
"F","Ore","Rotenone",0.0517362534087212
"F","Ore","Rotenone",0.0468093425611654
"F","Ore","Rotenone",0.0555803420942085
"F","Ore","Rotenone",0.0400652379220716
"F","Ore","Rotenone",0.0353623265043613
"F","Ore","Rotenone",0.0378935595830681
"F","Ore","Rotenone",0.0628107437157014
"F","Ore","Rotenone",0.0412814306582453
"F","Ore","Rotenone",0.027813472533311
"F","Ore","Rotenone",0.0393998496284042
"F","Ore","Rotenone",0.0399486827886408
"F","Ore","Rotenone",0.0365648500551655
"F","Ore","Rotenone",0.043138449722424
"F","Ore","Rotenone",0.0438813142523242
"F","Ore","Rotenone",0.0459675879607902
"F","Ore","Rotenone",0.0383659595600504
"F","Ore","Rotenone",0.050481871971148
"F","Ore","Rotenone",0.0482371079813202
"F","Ore","Rotenone",0.0370606015709875
"F","Ore","Rotenone",0.0467965851205662
"F","Ore","Rotenone",0.0473586744207939
"F","Ore","Rotenone",0.0465771926007564
"F","Ore","Rotenone",0.0586954189260196
"F","Ore","Rotenone",0.0403964878732448
"F","Ore","Rotenone",0.0397255627205035
"F","Ore","Rotenone",0.0433161482105521
"F","Ore","Rotenone",0.0372546045235732
"F","Ore","Rotenone",0.048384109385237
"F","Ore","Rotenone",0.0512648934237082
"F","Ore","Rotenone",0.0336913385347861
"M","375","Control",0.0242217202625278
"M","375","Control",0.0251104649247956
"M","375","Control",0.0215280880662476
"M","375","Control",0.0230814899613036
"M","375","Control",0.0272389661826281
"M","375","Control",0.0221101891542302
"M","375","Control",0.0234682855112204
"M","375","Control",0.0225096919358941
"M","375","Control",0.027197316044173
"M","375","Control",0.0202033353228086
"M","375","Control",0.0270394756305652
"M","375","Control",0.0268065545281689
"M","375","Control",0.0229262535108084
"M","375","Control",0.0206464859656815
"M","375","Control",0.0311575213735967
"M","375","Control",0.0251792470682927
"M","375","Control",0.0268626473323464
"M","375","Control",0.0222229030731332
"M","375","Control",0.0238388537625881
"M","375","Control",0.0258189283963397
"M","375","Control",0.0256974862568828
"M","375","Control",0.022944525832333
"M","375","Control",0.0230144121223389
"M","375","Control",0.0214969403587284
"M","375","Control",0.0226253466018976
"M","375","Control",0.0214938992805622
"M","375","Control",0.0287687406152167
"M","375","Control",0.0259280462002753
"M","375","Control",0.0224035177425767
"M","375","Control",0.0237889824877004
"M","375","Control",0.0270679855104737
"M","375","Control",0.0268331566490809
"M","375","Control",0.0201326344943938
"M","375","Control",0.0182184363351151
"M","375","Control",0.0267595891597116
"M","375","Control",0.0235568529334776
"M","375","Control",0.0272293489517826
"M","375","Control",0.0243924904214594
"M","375","Control",0.0283792553517953
"M","375","Control",0.0250178226571245
"M","375","Control",0.0271404388537086
"M","375","Control",0.0225276939165667
"M","375","Control",0.022177623645038
"M","375","Control",0.0254764929951702
"M","375","Control",0.0216792537887598
"M","375","Control",0.0260363731728488
"M","375","Control",0.0217893468918282
"M","375","Control",0.0262035348475784
"M","375","Control",0.0244479017990663
"M","375","Control",0.0281116156440723
"M","375","Control",0.0234089030617873
"M","375","Control",0.0241312021678626
"M","375","Control",0.0231502232473724
"M","375","Control",0.0277637274796959
"M","375","Control",0.0244242146523682
"M","375","Control",0.0255151807295019
"M","375","Control",0.0237973721739934
"M","375","Control",0.022136045122574
"M","375","Control",0.0246567899351227
"M","375","Control",0.0271790254384491
"M","375","Control",0.0271198512352275
"M","375","Control",0.021413091173546
"M","375","Control",0.0218300986457399
"M","375","Control",0.0224596009177596
"M","375","Control",0.0266517665308267
"M","375","Control",0.0234769405448308
"M","375","Control",0.0223216545860003
"M","375","Control",0.0215442307611039
"M","375","Control",0.025422340813748
"M","375","Control",0.0231625923037077
"M","375","Control",0.0221981413212942
"M","375","Control",0.0257580430916708
"M","375","Control",0.0271376784964661
"M","375","Control",0.0231657847645767
"M","375","Control",0.0199019235182657
"M","375","Control",0.0235837430008866
"M","375","Control",0.0227422594058493
"M","375","Control",0.0267198859564297
"M","375","Control",0.024667968394192
"M","375","Control",0.0235479314892803
"M","375","Control",0.0244776644417141
"M","375","Control",0.0242130775777498
"M","375","Control",0.0217282072483496
"M","375","Control",0.0244649576477079
"M","375","Control",0.0241356808840638
"M","375","Control",0.024443242403344
"M","375","Control",0.0244174741688383
"M","375","Control",0.0219562132326983
"M","375","Control",0.0271027397030964
"M","375","Control",0.0258816314185702
"M","375","Control",0.0241529646720955
"M","375","Control",0.0209671965257647
"M","375","Control",0.0241417529723653
"M","375","Control",0.0234492890484564
"M","375","Control",0.0238750216601544
"M","375","Control",0.0251976603058441
"M","375","Control",0.0166528391116295
"M","375","Control",0.0211989114344251
"M","375","Control",0.019555323393917
"M","375","Control",0.0259336019059762
"M","375","Control",0.0236914411940654
"M","375","Control",0.0226581351433399
"M","375","Control",0.0214181196881544
"M","375","Control",0.0247805332380823
"M","375","Control",0.0230431837412859
"M","375","Control",0.0253020541509224
"M","375","Control",0.0195729005654572
"M","375","Control",0.0262762585481502
"M","375","Control",0.0278893920491197
"M","375","Control",0.0269841768941299
"M","375","Control",0.0233375734367179
"M","375","Control",0.0260761607170675
"M","375","Control",0.0236208408762293
"M","375","Control",0.024427721377514
"M","375","Control",0.0256763405276847
"M","375","Control",0.0243076549469967
"M","375","Control",0.0256542522421312
"M","375","Control",0.020135423643347
"M","375","Control",0.0227938343497056
"M","375","Control",0.0238438818822199
"M","375","Control",0.0242718240646143
"M","375","Control",0.0244315455427149
"M","375","Control",0.0232663627639657
"M","375","Control",0.0216317463071581
"M","375","Control",0.0287851482069389
"M","375","Control",0.0253208225799232
"M","375","Control",0.0234003639144739
"M","375","Control",0.0212379825823093
"M","375","Control",0.0289834247317659
"M","375","Control",0.0231564106653
"M","375","Control",0.0270898424515792
"M","375","Control",0.0249133499738384
"M","375","Control",0.0236724062100062
"M","375","Control",0.0247167483075054
"M","375","Control",0.0284525523087028
"M","375","Control",0.0240761715153852
"M","375","Control",0.021364237307339
"M","375","Control",0.0239986749794088
"M","375","Control",0.0207237079595902
"M","375","Control",0.0273421746637316
"M","375","Control",0.0198029842678615
"M","375","Control",0.020728198316308
"M","375","Control",0.0271820689529211
"M","375","Control",0.0243725205915193
"M","375","Control",0.0269476659179518
"M","375","Control",0.0231120639676896
"M","375","Control",0.0245846472612969
"M","375","Control",0.0264589300938759
"M","375","Control",0.0214464305535207
"M","375","Control",0.0258665432029175
"M","375","Control",0.0245871577833348
"M","375","Control",0.0253728699426846
"M","375","Control",0.0252539988964295
"M","375","Control",0.0213529962668686
"M","375","Control",0.0271048483679996
"M","375","Control",0.0215908348478742
"M","375","Control",0.0224419355252092
"M","375","Control",0.0248621207954673
"M","375","Control",0.023175653085182
"M","375","Control",0.0259428067734041
"M","375","Control",0.02228357856541
"M","375","Control",0.02295930329297
"M","375","Control",0.025947028311807
"M","375","Control",0.0266170364998322
"M","375","Control",0.0245765145618954
"M","375","Control",0.0231186082510749
"M","375","Control",0.0237159000524729
"M","375","Control",0.0254704680018932
"M","375","Control",0.024982713819246
"M","375","Control",0.0240294548768653
"M","375","Control",0.0185912183065779
"M","375","Control",0.0257992682203926
"M","375","Control",0.0251906315229826
"M","375","Control",0.0247443513770571
"M","375","Control",0.0240443686167739
"M","375","Control",0.0279096029760818
"M","375","Control",0.0204837746893143
"M","375","Control",0.0229604532511318
"M","375","Control",0.0215324573438328
"M","375","Control",0.0233920335086309
"M","375","Control",0.0274818630663158
"M","375","Control",0.0244090980035253
"M","375","Control",0.0258093221589951
"M","375","Control",0.0252695008862556
"M","375","Control",0.0253260433197123
"M","375","Control",0.0263126144786373
"M","375","Control",0.0200460208388661
"M","375","Control",0.0246340013366245
"M","375","Control",0.020372069359787
"M","375","Control",0.0268485515724268
"M","375","Control",0.0306459182340759
"M","375","Control",0.0250114824880617
"M","375","Control",0.0206586769782693
"M","375","Control",0.0247546644403754
"M","375","Control",0.02395103492996
"M","375","Control",0.0271621103064148
"M","375","Control",0.0258688812282859
"M","375","Control",0.0229635996270532
"M","375","Control",0.0244238558190271
"M","375","Control",0.019917829118434
"M","375","Control",0.0277621389645207
"M","375","Control",0.0241209991571126
"M","375","Control",0.017499313055793
"M","375","Control",0.0229886986414448
"M","375","Control",0.0288298333083252
"M","375","Control",0.0238938967160753
"M","375","Control",0.0247514190424353
"M","375","Control",0.0238593164535045
"M","375","Control",0.0227418835321409
"M","375","Control",0.0208944905527201
"M","375","Control",0.0268184538134708
"M","375","Control",0.0250627924426085
"M","375","Control",0.0233155328270659
"M","375","Control",0.0220570952223801
"M","375","Control",0.0234845793193249
"M","375","Control",0.0261547110055218
"M","375","Control",0.0262553734189418
"M","375","Control",0.0194146269966967
"M","375","Control",0.0264928655481734
"M","375","Control",0.0233110771333296
"M","375","Control",0.025242596361478
"M","375","Control",0.0249874608175943
"M","375","Control",0.027228766121764
"M","375","Control",0.0275373751509787
"M","375","Control",0.0236112675778668
"M","375","Control",0.0253252690004331
"M","375","Control",0.0245952456058608
"M","375","Control",0.0217941668589199
"M","375","Control",0.0228560256742668
"M","375","Control",0.0280232126004092
"M","375","Control",0.0209824685233159
"M","375","Control",0.0268051792713706
"M","375","Control",0.0242361146104675
"M","375","Control",0.0284136053361575
"M","375","Control",0.0238579974575835
"M","375","Control",0.0249108979610187
"M","375","Control",0.0253718150367186
"M","375","Control",0.0212555549001966
"M","375","Control",0.0250962170958112
"M","375","Control",0.0220281013875353
"M","375","Control",0.0247059264535202
"M","375","Control",0.0256641176807897
"M","375","Control",0.0252799339785568
"M","375","Control",0.0259901807086336
"M","375","Control",0.0254215546940193
"M","375","Control",0.0271166458137389
"M","375","Control",0.0284555643516281
"M","375","Control",0.0229761031990978
"M","375","Control",0.0218340465243135
"M","375","Control",0.0242968406690493
"M","375","Control",0.0232760099573489
"M","375","Control",0.0280232799092616
"M","375","Control",0.0208208325053946
"M","375","Control",0.0241957830713957
"M","375","Control",0.0285448497142613
"M","375","Control",0.0238235205205479
"M","375","Control",0.0233535625704648
"M","375","Control",0.0242718384971592
"M","375","Control",0.0235878681357942
"M","375","Control",0.0256115557710627
"M","375","Control",0.0242269422479894
"M","375","Control",0.0216636301966711
"M","375","Control",0.0289014908481727
"M","375","Control",0.0228274147240418
"M","375","Control",0.0250355748008571
"M","375","Control",0.0257372382073873
"M","375","Control",0.0262393555055495
"M","375","Control",0.0259177690881241
"M","375","Control",0.0211502415224316
"M","375","Control",0.0240416861164223
"M","375","Control",0.0239007871467193
"M","375","Control",0.0258527216255501
"M","375","Control",0.0238647339062454
"M","375","Control",0.0263699990263131
"M","375","Control",0.0221077469687433
"M","375","Control",0.0240055720807775
"M","375","Control",0.0254152958930763
"M","375","Control",0.022153840117306
"M","375","Control",0.0234705251312538
"M","375","Control",0.0275576473859917
"M","375","Control",0.0234673261047059
"M","375","Control",0.0253071806712574
"M","375","Control",0.0252717161664922
"M","375","Control",0.0243617886205845
"M","375","Control",0.0244057539133855
"M","375","Control",0.024866729317566
"M","375","Control",0.0249475236629626
"M","375","Control",0.0242900014133499
"M","375","Control",0.0260406503543171
"M","375","Control",0.0229931802521732
"M","375","Control",0.022296367956971
"M","375","Control",0.027061340680301
"M","375","Control",0.0246925934240808
"M","375","Control",0.0252927329485636
"M","375","Control",0.0239289079098453
"M","375","Control",0.023694949119231
"M","375","Control",0.0214555787738661
"M","375","Control",0.0246900805045783
"M","375","Control",0.0253548776399743
"M","375","Control",0.0263886897775333
"M","375","Control",0.0215351318716544
"M","375","Control",0.0270350595398542
"M","375","Control",0.0235397636658523
"M","375","Control",0.0275998586285163
"M","375","Control",0.0268323232359193
"M","375","Control",0.0217285722838781
"M","375","Control",0.0228206361866241
"M","375","Control",0.023660344570056
"M","375","Control",0.0233757704159869
"M","375","Control",0.0269501511388273
"M","375","Control",0.0244561480164248
"M","375","Control",0.0277825608001671
"M","375","Control",0.0240545911782141
"M","375","Control",0.0232555745315231
"M","375","Control",0.0274350817893361
"M","375","Control",0.0226604802539138
"M","375","Control",0.0252657529894498
"M","375","Control",0.0249963322434967
"M","375","Control",0.0230767776543966
"M","375","Control",0.025451398635691
"M","375","Control",0.0268616401636316
"M","375","Control",0.0216086735593145
"M","375","Control",0.0210484019760554
"M","375","Control",0.0232075162136249
"M","375","Control",0.0269448175692063
"M","375","Control",0.0267413371484254
"M","375","Control",0.0235715860564842
"M","375","Control",0.0254491217375687
"M","375","Control",0.0254500934069576
"M","375","Control",0.0225699717154405
"M","375","Control",0.0252464221859476
"M","375","Control",0.0260131479566471
"M","375","Control",0.0258839083398963
"M","375","Control",0.0256211013130496
"M","375","Control",0.0245219556978076
"M","375","Control",0.0244922231824322
"M","375","Control",0.0298776116608322
"M","375","Control",0.0240713409212831
"M","375","Control",0.0294293206426518
"M","375","Control",0.023035009832792
"M","375","Control",0.0254720288537457
"M","375","Control",0.0263730621963732
"M","375","Control",0.0234681516967321
"M","375","Control",0.0212567665628955
"M","375","Control",0.0270913378624595
"M","375","Control",0.0224132140203937
"M","375","Control",0.0235093897615373
"M","375","Control",0.0269452768753972
"M","375","Control",0.0227198136908571
"M","375","Control",0.0276398695502068
"M","375","Control",0.0258664563619683
"M","375","Control",0.0240562735182019
"M","375","Control",0.025051506669221
"M","375","Control",0.0224337418348868
"M","375","Control",0.0258754346050428
"M","375","Control",0.0227315926249259
"M","375","Control",0.0241876746258059
"M","375","Control",0.024824136419217
"M","375","Control",0.0230765108920727
"M","375","Control",0.0201048600127436
"M","375","Control",0.0263628479346175
"M","375","Control",0.0216457647073622
"M","375","Control",0.0270420385970552
"M","375","Control",0.0269064829426605
"M","375","Control",0.0263836596651563
"M","375","Control",0.0267492678407266
"M","375","Control",0.0233863846646572
"M","375","Control",0.0249659816356841
"M","375","Control",0.0209524037515063
"M","375","Control",0.027659782426748
"M","375","Control",0.0254583627136123
"M","375","Control",0.0255284441004998
"M","375","Control",0.0215168715597342
"M","375","Control",0.0222482172523315
"M","375","Control",0.0246949978521334
"M","375","Control",0.023333774812844
"M","375","Control",0.0235767444804262
"M","375","Control",0.0244456068405232
"M","375","Control",0.027192693456125
"M","375","Control",0.0239420628317208
"M","375","Control",0.0243247900491153
"M","375","Control",0.0260168764650943
"M","375","Control",0.0251243325802175
"M","375","Control",0.0196361687913252
"M","375","Control",0.0222373600408273
"M","375","Control",0.0216204111355164
"M","375","Control",0.0245120923343692
"M","375","Control",0.0245395267742575
"M","375","Control",0.0264336194645663
"M","375","Control",0.0255098959795663
"M","375","Control",0.0238546074370348
"M","375","Control",0.0234825070381358
"M","375","Control",0.0292680265271178
"M","375","Control",0.0211243725680569
"M","375","Control",0.0261478413218841
"M","375","Control",0.0238700458475519
"M","375","Control",0.0262736021582146
"M","375","Control",0.0286163387227437
"M","375","Control",0.028044275825365
"M","375","Control",0.027343054187947
"M","375","Control",0.0212573452270667
"M","375","Control",0.0269342892388079
"M","375","Control",0.0237068514694838
"M","375","Control",0.0272248179744013
"M","375","Control",0.0203215055576083
"M","375","Control",0.0199181332455919
"M","375","Control",0.0261061513340462
"M","375","Control",0.0237187913250269
"M","375","Control",0.0224017092034972
"M","375","Control",0.0299115945700534
"M","375","Control",0.0245388274904829
"M","375","Control",0.0260011273271442
"M","375","Control",0.0249871804986856
"M","375","Control",0.0275782044067594
"M","375","Control",0.0244972010338628
"M","375","Control",0.0263212855434301
"M","375","Control",0.0234287496737312
"M","375","Control",0.0258226177502919
"M","375","Control",0.0249269962517363
"M","375","Control",0.0203896065303955
"M","375","Control",0.0246694766139976
"M","375","Control",0.0257210281537645
"M","375","Control",0.0239423695289077
"M","375","Control",0.0213423718635649
"M","375","Control",0.0234705706091948
"M","375","Control",0.0229298701205188
"M","375","Control",0.0205841521150279
"M","375","Control",0.0243079011994197
"M","375","Control",0.026588327306783
"M","375","Control",0.025625284618223
"M","375","Control",0.0234482267971424
"M","375","Control",0.0223218750514935
"M","375","Control",0.0226066298560044
"M","375","Control",0.0216684553835576
"M","375","Control",0.0209394506038159
"M","375","Control",0.0271695800852601
"M","375","Control",0.0234309991311598
"M","375","Control",0.023312634943047
"M","375","Control",0.0281906564715915
"M","375","Control",0.0264082211061485
"M","375","Control",0.0201231464853422
"M","375","Control",0.0242651867066981
"M","375","Control",0.0194794347652253
"M","375","Control",0.027946257514152
"M","375","Control",0.0262403592889032
"M","375","Control",0.0253373420145693
"M","375","Control",0.0299693960651819
"M","375","Control",0.0274386457554929
"M","375","Control",0.0255093707443633
"M","375","Control",0.0240926194193015
"M","375","Control",0.0252091126929293
"M","375","Control",0.0257451601142285
"M","375","Control",0.0197700913375
"M","375","Control",0.0239451145857607
"M","375","Control",0.0241036749049692
"M","375","Control",0.0244715324627936
"M","375","Control",0.0248770513443305
"M","375","Control",0.025814347233927
"M","375","Control",0.0221969017832348
"M","375","Control",0.0235177610585239
"M","375","Control",0.0235281244172059
"M","375","Control",0.0217383936770537
"M","375","Control",0.0269208907191773
"M","375","Control",0.0270364759670364
"M","375","Control",0.0236937837592004
"M","375","Control",0.0250549756420467
"M","375","Control",0.0241019016286752
"M","375","Control",0.0277023674811196
"M","375","Control",0.0270873891464599
"M","375","Control",0.0289282707536973
"M","375","Control",0.0217703856048708
"M","375","Control",0.0265791376836748
"M","375","Control",0.0234563397948997
"M","375","Control",0.0223962002105604
"M","375","Control",0.0269376358535043
"M","375","Control",0.0245281284526238
"M","375","Control",0.0257400130342332
"M","375","Control",0.0256255196499014
"M","375","Control",0.0266333142259036
"M","375","Control",0.0236551458665965
"M","375","Control",0.0213468443296468
"M","375","Control",0.0273979197674891
"M","375","Control",0.0245804391688126
"M","375","Control",0.0209429568408879
"M","375","Control",0.0248696130824091
"M","375","Control",0.0259688586688921
"M","375","Control",0.025791050761163
"M","375","Control",0.0257078830911298
"M","375","Control",0.0250503278897516
"M","375","Control",0.0245362661887408
"M","375","Control",0.024229500510703
"M","375","Control",0.0269812716946402
"M","375","Control",0.0243640294526102
"M","375","Control",0.0289396914743711
"M","375","Control",0.026936655087995
"M","375","Control",0.0242965733424372
"M","375","Control",0.0232993039536472
"M","375","Control",0.0227388377907445
"M","375","Control",0.0285442296613016
"M","375","Control",0.0239643204959861
"M","375","Control",0.0263002783080051
"M","375","Control",0.0219977665157711
"M","375","Control",0.0249663185270037
"M","375","Control",0.0223891743678485
"M","375","Control",0.0230080181802865
"M","375","Control",0.0206051745534468
"M","375","Control",0.0232546265337548
"M","375","Control",0.0249465018092662
"M","375","Control",0.0247424064178592
"M","375","Control",0.0278359980017867
"M","375","Control",0.0193185058866412
"M","375","Control",0.025536065909372
"M","375","Control",0.0204653728410866
"M","375","Control",0.0271146344205152
"M","375","Control",0.0267303146368722
"M","375","Control",0.0228662670228326
"M","375","Control",0.0240131281114337
"M","375","Control",0.0251806657723437
"M","375","Control",0.0234226527627156
"M","375","Control",0.0244158269585492
"M","375","Control",0.0267315449541459
"M","375","Control",0.0264657732092403
"M","375","Control",0.0235679356964371
"M","375","Control",0.0238188206481079
"M","375","Control",0.0262455666711628
"M","375","Control",0.0249421494581809
"M","375","Control",0.0244201974788484
"M","375","Control",0.0230541966660969
"M","375","Control",0.023999657123556
"M","375","Control",0.0223470168610916
"M","375","Control",0.0284243597337518
"M","375","Control",0.0213905972126104
"M","375","Control",0.0244293840549873
"M","375","Control",0.0218172091883522
"M","375","Control",0.0231853296522146
"M","375","Control",0.0260017730337787
"M","375","Control",0.0266813645676144
"M","375","Control",0.0236788944579213
"M","375","Control",0.0280989994938159
"M","375","Control",0.0250660229529826
"M","375","Control",0.0263630074708952
"M","375","Control",0.0222740502061218
"M","375","Control",0.0243733913028858
"M","375","Control",0.027946979671185
"M","375","Control",0.0259911088619862
"M","375","Control",0.0187717040359287
"M","375","Control",0.0238179278125342
"M","375","Control",0.0243562651911194
"M","375","Control",0.0251621827835954
"M","375","Control",0.0269393113148781
"M","375","Control",0.0198431145508545
"M","375","Control",0.0218611689890179
"M","375","Control",0.0256061498093834
"M","375","Control",0.0276900720306158
"M","375","Control",0.0245672941126694
"M","375","Control",0.0251187340310566
"M","375","Control",0.0276873891461692
"M","375","Control",0.0236851516851489
"M","375","Control",0.0232176143385657
"M","375","Control",0.025611096274906
"M","375","Control",0.02339358874935
"M","375","Control",0.0266650151672724
"M","375","Control",0.0234914161471373
"M","375","Control",0.0239205276343413
"M","375","Control",0.0247198835487872
"M","375","Control",0.0228382300996721
"M","375","Control",0.0274179907540172
"M","375","Control",0.0269468445669503
"M","375","Control",0.0245711442938222
"M","375","Control",0.0222209366979223
"M","375","Control",0.0257525437221391
"M","375","Control",0.0248972482711678
"M","375","Control",0.0238540413542731
"M","375","Control",0.0220550199452471
"M","375","Control",0.0237661673221847
"M","375","Control",0.0206998176443575
"M","375","Control",0.0235315941852808
"M","375","Control",0.0210087218892198
"M","375","Control",0.0251897514149466
"M","375","Control",0.0224585792419328
"M","375","Control",0.0277271176265774
"M","375","Control",0.0228539777851479
"M","375","Control",0.0202509146766609
"M","375","Control",0.0209661371708132
"M","375","Control",0.0205462659875816
"M","375","Control",0.0249430600922558
"M","375","Control",0.0239255545896062
"M","375","Control",0.0223946351455744
"M","375","Control",0.022990584474523
"M","375","Control",0.0245885404237708
"M","375","Control",0.0264596666531465
"M","375","Control",0.023502392355056
"M","375","Control",0.0269696363520404
"M","375","Control",0.0246346147729554
"M","375","Control",0.0264146731944248
"M","375","Control",0.0283993510145328
"M","375","Control",0.0217069574751727
"M","375","Control",0.0266440366400968
"M","375","Control",0.0265147824765069
"M","375","Control",0.024905279961755
"M","375","Control",0.027012733570303
"M","375","Control",0.0247241429198688
"M","375","Control",0.0220498114674991
"M","375","Control",0.0265504431380444
"M","375","Control",0.0264763268604339
"M","375","Control",0.0229798668738145
"M","375","Control",0.0239494851415613
"M","375","Control",0.0262862395814408
"M","375","Control",0.0215393831575952
"M","375","Control",0.0261529832997108
"M","375","Control",0.0230287733978135
"M","375","Control",0.0277537157097883
"M","375","Control",0.0188243065856876
"M","375","Control",0.0240926621641313
"M","375","Control",0.027281508878991
"M","375","Control",0.0257410494022464
"M","375","Control",0.0244119150106567
"M","375","Control",0.0253896263645112
"M","375","Control",0.0229696609506699
"M","375","Control",0.0210731194607505
"M","375","Control",0.0267641491652686
"M","375","Control",0.0236833313565375
"M","375","Control",0.0253672096315411
"M","375","Control",0.0234818631140677
"M","375","Control",0.0207960312190029
"M","375","Control",0.0256423610787445
"M","375","Control",0.0243287945199383
"M","375","Control",0.0254277177597114
"M","375","Control",0.0246836417507481
"M","375","Control",0.0287104159814045
"M","375","Control",0.0280529757227256
"M","375","Control",0.0244884029589296
"M","375","Control",0.0226378766280661
"M","375","Control",0.0251029487494335
"M","375","Control",0.025192906412021
"M","375","Control",0.026783320522521
"M","375","Control",0.0264404041409051
"M","375","Control",0.0228434248499212
"M","375","Control",0.0237810797052015
"M","375","Control",0.0276289182346394
"M","375","Control",0.0261332492349728
"M","375","Control",0.0249015711355913
"M","375","Control",0.0260581472931716
"M","375","Control",0.0174817552701334
"M","375","Control",0.026494477688826
"M","375","Control",0.0306747154587234
"M","375","Control",0.0261808899466814
"M","375","Control",0.0242797779336008
"M","375","Control",0.0252784887882448
"M","375","Control",0.0245597802910392
"M","375","Control",0.0287549537362716
"M","375","Control",0.0242103620504442
"M","375","Control",0.0262014147793502
"M","375","Control",0.0212993370662978
"M","375","Control",0.024913123093112
"M","375","Control",0.023520535117064
"M","375","Control",0.0206676538443207
"M","375","Control",0.0262082177108667
"M","375","Control",0.0235217263945509
"M","375","Control",0.022785546597043
"M","375","Control",0.0213801512522741
"M","375","Control",0.0257094672945267
"M","375","Control",0.0178543400988315
"M","375","Control",0.0197618691200721
"M","375","Control",0.0223230862047457
"M","375","Control",0.0268724257255959
"M","375","Control",0.0277610619562308
"M","375","Control",0.0246285897157856
"M","375","Control",0.0214652164400388
"M","375","Control",0.027314348729428
"M","375","Control",0.022764397785276
"M","375","Control",0.0240756103943096
"M","375","Control",0.0250137422176859
"M","375","Control",0.0220309015110138
"M","375","Control",0.0275444297657478
"M","375","Control",0.0284681774376469
"M","375","Control",0.020675872391791
"M","375","Control",0.0232345754978983
"M","375","Control",0.0288818347471061
"M","375","Control",0.0236636057274215
"M","375","Control",0.0220639715696204
"M","375","Control",0.0233037622057524
"M","375","Control",0.0218884669722613
"M","375","Control",0.0241129627609125
"M","375","Control",0.0227637485091238
"M","375","Control",0.0249561978064066
"M","375","Control",0.0232356200286709
"M","375","Control",0.0278099677124527
"M","375","Control",0.0247145953629707
"M","375","Control",0.0258652195053679
"M","375","Control",0.0207648639458266
"M","375","Control",0.0260541190179738
"M","375","Control",0.0237379895014856
"M","375","Control",0.0250661637543554
"M","375","Control",0.0258939921622732
"M","375","Control",0.0256348605204041
"M","375","Control",0.0163252604207439
"M","375","Control",0.0264603903344715
"M","375","Control",0.0281356418320426
"M","375","Control",0.0252079633591662
"M","375","Control",0.0232324097703469
"M","375","Control",0.0188660675574383
"M","375","Control",0.0231717856162762
"M","375","Control",0.0218613810224048
"M","375","Control",0.0242343336214745
"M","375","Control",0.021011926094503
"M","375","Control",0.0240550739041086
"M","375","Control",0.027631964727408
"M","375","Control",0.0287106513265896
"M","375","Control",0.0241556629123795
"M","375","Control",0.0268789645725658
"M","375","Control",0.0253845923419788
"M","375","Control",0.0219960438947855
"M","375","Control",0.0229218023488433
"M","375","Control",0.0267668325785228
"M","375","Control",0.0250271140800197
"M","375","Control",0.024405982548143
"M","375","Control",0.0233989967328336
"M","375","Control",0.028720215055473
"M","375","Control",0.0271794302385305
"M","375","Control",0.0270411402476515
"M","375","Control",0.0230019464742159
"M","375","Control",0.0203572168252593
"M","375","Control",0.0257453024505701
"M","375","Control",0.0248328974815066
"M","375","Control",0.0247710129756636
"M","375","Control",0.0250494862578763
"M","375","Control",0.0221691144337755
"M","375","Control",0.0247101385253263
"M","375","Control",0.0243652315341049
"M","375","Control",0.0204072515172724
"M","375","Control",0.0237964984656501
"M","375","Control",0.0225897908297965
"M","375","Control",0.0228611773769645
"M","375","Control",0.0216609350846367
"M","375","Control",0.0245519148087971
"M","375","Control",0.0213179559689294
"M","375","Control",0.0212221170101593
"M","375","Control",0.0234120549312648
"M","375","Control",0.0223894542547167
"M","375","Control",0.0250338028968178
"M","375","Control",0.0249713322794532
"M","375","Control",0.0229638993014733
"M","375","Control",0.020975728209291
"M","375","Control",0.0249087290908104
"M","375","Control",0.0266511089708385
"M","375","Control",0.0240305119951793
"M","375","Control",0.028624293824096
"M","375","Control",0.0244769905374853
"M","375","Control",0.0232807614845147
"M","375","Control",0.025744904020094
"M","375","Control",0.0234422979224308
"M","375","Control",0.0231788379712307
"M","375","Control",0.0251353415134972
"M","375","Control",0.020866107434509
"M","375","Control",0.0222275477783841
"M","375","Control",0.0199360299644914
"M","375","Control",0.025463576637605
"M","375","Control",0.0244561081517623
"M","375","Control",0.0226872119316958
"M","375","Control",0.0188732123153478
"M","375","Control",0.0223026706205242
"M","375","Control",0.0242274830893488
"M","375","Control",0.0262497767186571
"M","375","Control",0.0228404035280913
"M","375","Control",0.0251396742665869
"M","375","Control",0.0285988721871599
"M","375","Control",0.0260312050137494
"M","375","Control",0.0239876798297403
"M","375","Control",0.0264390451006261
"M","375","Control",0.0232896919133276
"M","375","Control",0.0198959520087811
"M","375","Control",0.0239740265568342
"M","375","Control",0.0183066665898863
"M","375","Control",0.0275366104227165
"M","375","Control",0.0229297530551527
"M","375","Control",0.0211084999933651
"M","375","Control",0.022861809877082
"M","375","Control",0.0211434268438597
"M","375","Control",0.0280526370398539
"M","375","Control",0.0265945218476682
"M","375","Control",0.0260474576271618
"M","375","Control",0.0256506859772512
"M","375","Control",0.0249991842143324
