"Sex","Nuc","Treatment","boot"
"M","375","Control",0.105754972965618
"M","375","Control",0.12249013551925
"M","375","Control",0.119628749479609
"M","375","Control",0.1208870525447
"M","375","Control",0.0946446555287202
"M","375","Control",0.122344184928986
"M","375","Control",0.171500419020956
"M","375","Control",0.135577957605404
"M","375","Control",0.105131677457089
"M","375","Control",0.130748618113299
"M","375","Control",0.135051927536711
"M","375","Control",0.105560291084024
"M","375","Control",0.171335688915845
"M","375","Control",0.128438976370149
"M","375","Control",0.103431310680071
"M","375","Control",0.127897732688325
"M","375","Control",0.148277199012053
"M","375","Control",0.110731569913238
"M","375","Control",0.119841156948109
"M","375","Control",0.161545921205884
"M","375","Control",0.115818561351072
"M","375","Control",0.159834746192406
"M","375","Control",0.126645341689585
"M","375","Control",0.134595033445092
"M","375","Control",0.137708181796803
"M","375","Control",0.115262965471664
"M","375","Control",0.10988595521832
"M","375","Control",0.139079786188994
"M","375","Control",0.133307541524908
"M","375","Control",0.0747892026399626
"M","375","Control",0.161988071837833
"M","375","Control",0.119730736212963
"M","375","Control",0.0965583836053457
"M","375","Control",0.121946301512897
"M","375","Control",0.111620870842291
"M","375","Control",0.125046767688464
"M","375","Control",0.152220210178566
"M","375","Control",0.148644948741941
"M","375","Control",0.11584039813811
"M","375","Control",0.127635195685769
"M","375","Control",0.0957078754038619
"M","375","Control",0.099520381612481
"M","375","Control",0.122711234637871
"M","375","Control",0.138454478039226
"M","375","Control",0.155073361860676
"M","375","Control",0.166314942926689
"M","375","Control",0.153024750917277
"M","375","Control",0.125997196263929
"M","375","Control",0.153399775010784
"M","375","Control",0.108452020638127
"M","375","Control",0.140254386983748
"M","375","Control",0.138955481529498
"M","375","Control",0.134660845705399
"M","375","Control",0.138641819611526
"M","375","Control",0.133878261426913
"M","375","Control",0.132120920286715
"M","375","Control",0.105541053022262
"M","375","Control",0.106475609930611
"M","375","Control",0.0953497243283682
"M","375","Control",0.10054192473092
"M","375","Control",0.15413902923166
"M","375","Control",0.0833561670147138
"M","375","Control",0.133416092260404
"M","375","Control",0.106648441855529
"M","375","Control",0.129274937112788
"M","375","Control",0.100642932251585
"M","375","Control",0.108212137613762
"M","375","Control",0.114363490309117
"M","375","Control",0.152952762721411
"M","375","Control",0.154977552073951
"M","375","Control",0.128454906875206
"M","375","Control",0.095039090172882
"M","375","Control",0.130726245680786
"M","375","Control",0.112231259534926
"M","375","Control",0.120473855648364
"M","375","Control",0.145549989723773
"M","375","Control",0.156946708227648
"M","375","Control",0.142745870117801
"M","375","Control",0.115117138717781
"M","375","Control",0.12100589647289
"M","375","Control",0.106017800108496
"M","375","Control",0.142418843777788
"M","375","Control",0.136470244644084
"M","375","Control",0.132412212924317
"M","375","Control",0.148342767822472
"M","375","Control",0.158599032579213
"M","375","Control",0.122244656544923
"M","375","Control",0.124623010839337
"M","375","Control",0.120738145564643
"M","375","Control",0.13504064786715
"M","375","Control",0.146365741837717
"M","375","Control",0.104175988124282
"M","375","Control",0.119679737613799
"M","375","Control",0.0844429465270758
"M","375","Control",0.135631449885531
"M","375","Control",0.168529048321164
"M","375","Control",0.115607005731789
"M","375","Control",0.112280233124805
"M","375","Control",0.106307895182943
"M","375","Control",0.15084669200876
"M","375","Control",0.148447556533978
"M","375","Control",0.118166629228711
"M","375","Control",0.0756214291186278
"M","375","Control",0.103855032247651
"M","375","Control",0.130247359850011
"M","375","Control",0.147336875878237
"M","375","Control",0.120811207298693
"M","375","Control",0.134080695015505
"M","375","Control",0.119126845423961
"M","375","Control",0.116088100083835
"M","375","Control",0.118721225625711
"M","375","Control",0.123282164450219
"M","375","Control",0.130756401055236
"M","375","Control",0.123243455415706
"M","375","Control",0.153167260623777
"M","375","Control",0.113853031402509
"M","375","Control",0.128038993369445
"M","375","Control",0.118141193220799
"M","375","Control",0.13945321268448
"M","375","Control",0.118242552739005
"M","375","Control",0.0844881500255937
"M","375","Control",0.139895604547193
"M","375","Control",0.125213737255361
"M","375","Control",0.0954888211125458
"M","375","Control",0.071997927051165
"M","375","Control",0.08571816915556
"M","375","Control",0.135890889963226
"M","375","Control",0.142430053811558
"M","375","Control",0.130280669406325
"M","375","Control",0.148660617838039
"M","375","Control",0.0929329615917393
"M","375","Control",0.112548333678978
"M","375","Control",0.120242054451274
"M","375","Control",0.102550560230358
"M","375","Control",0.109766623340594
"M","375","Control",0.104524136594939
"M","375","Control",0.113946786453851
"M","375","Control",0.132821868289655
"M","375","Control",0.118473320223544
"M","375","Control",0.152525817064458
"M","375","Control",0.129748085246448
"M","375","Control",0.131889256652386
"M","375","Control",0.12303737257706
"M","375","Control",0.146177500353366
"M","375","Control",0.109889466194794
"M","375","Control",0.133285894987568
"M","375","Control",0.103029151864033
"M","375","Control",0.117747172026102
"M","375","Control",0.126682110203904
"M","375","Control",0.0973060413773374
"M","375","Control",0.120790703262357
"M","375","Control",0.109215654137237
"M","375","Control",0.145935347686098
"M","375","Control",0.123942319460343
"M","375","Control",0.130224057156543
"M","375","Control",0.135859968086283
"M","375","Control",0.170300342127819
"M","375","Control",0.0955578334668845
"M","375","Control",0.108000832496772
"M","375","Control",0.138861090830999
"M","375","Control",0.118877928723096
"M","375","Control",0.096898786975576
"M","375","Control",0.0977537013213984
"M","375","Control",0.146323224074882
"M","375","Control",0.104076761967066
"M","375","Control",0.134976535909976
"M","375","Control",0.150568254538028
"M","375","Control",0.143699334414995
"M","375","Control",0.0963302750499193
"M","375","Control",0.123518153833316
"M","375","Control",0.153990620010534
"M","375","Control",0.10991557035184
"M","375","Control",0.13375560310492
"M","375","Control",0.122448989642935
"M","375","Control",0.140242019963087
"M","375","Control",0.147962717507791
"M","375","Control",0.1400776242475
"M","375","Control",0.107946885365565
"M","375","Control",0.124934456257674
"M","375","Control",0.0976069496672931
"M","375","Control",0.107612857990084
"M","375","Control",0.13466377703878
"M","375","Control",0.139795589640559
"M","375","Control",0.129577896190115
"M","375","Control",0.167473072930919
"M","375","Control",0.094712232825458
"M","375","Control",0.167112701657349
"M","375","Control",0.131017737272507
"M","375","Control",0.126528619706336
"M","375","Control",0.117426693036437
"M","375","Control",0.144535630248631
"M","375","Control",0.1424862737281
"M","375","Control",0.109430186491193
"M","375","Control",0.123632236668978
"M","375","Control",0.160234574547145
"M","375","Control",0.127925519089076
"M","375","Control",0.156570725414195
"M","375","Control",0.126945461963776
"M","375","Control",0.150343232796636
"M","375","Control",0.0974006834794532
"M","375","Control",0.152639760365224
"M","375","Control",0.093330962632541
"M","375","Control",0.130118362823217
"M","375","Control",0.0990711624381444
"M","375","Control",0.148607452867709
"M","375","Control",0.105010091905727
"M","375","Control",0.133644051632862
"M","375","Control",0.112541238557991
"M","375","Control",0.102562403622827
"M","375","Control",0.151068210062961
"M","375","Control",0.150785696828984
"M","375","Control",0.126931042156035
"M","375","Control",0.134632819304542
"M","375","Control",0.0966207816241714
"M","375","Control",0.121719131104915
"M","375","Control",0.130941518260547
"M","375","Control",0.154560920918672
"M","375","Control",0.144734014987261
"M","375","Control",0.118827692489692
"M","375","Control",0.0768219836825576
"M","375","Control",0.128620774853453
"M","375","Control",0.127275265811952
"M","375","Control",0.117073337025844
"M","375","Control",0.158186088794814
"M","375","Control",0.134049692779145
"M","375","Control",0.121808351691619
"M","375","Control",0.127911865104566
"M","375","Control",0.145630135181296
"M","375","Control",0.121197540314357
"M","375","Control",0.140907342017614
"M","375","Control",0.122432017503533
"M","375","Control",0.131542627429509
"M","375","Control",0.0781219603126567
"M","375","Control",0.135255960078899
"M","375","Control",0.116929261479608
"M","375","Control",0.11144542999402
"M","375","Control",0.120676649876956
"M","375","Control",0.116732787874173
"M","375","Control",0.140054200590461
"M","375","Control",0.150064658611321
"M","375","Control",0.128090433115883
"M","375","Control",0.113304698116813
"M","375","Control",0.12794467988214
"M","375","Control",0.126379083664813
"M","375","Control",0.140953644857838
"M","375","Control",0.154350779010855
"M","375","Control",0.13148320765156
"M","375","Control",0.132048953599864
"M","375","Control",0.144540457806225
"M","375","Control",0.138473377684206
"M","375","Control",0.117990092011042
"M","375","Control",0.132462374683497
"M","375","Control",0.119144232915426
"M","375","Control",0.0994592206887172
"M","375","Control",0.101398990418302
"M","375","Control",0.112448128014832
"M","375","Control",0.133109540703126
"M","375","Control",0.127632174129952
"M","375","Control",0.132631162367785
"M","375","Control",0.148839473601541
"M","375","Control",0.120616216433834
"M","375","Control",0.140567079421752
"M","375","Control",0.114852100579158
"M","375","Control",0.127952967556382
"M","375","Control",0.132785075815101
"M","375","Control",0.14590887814416
"M","375","Control",0.0941351752616225
"M","375","Control",0.129424614982357
"M","375","Control",0.155497294619327
"M","375","Control",0.144070299448619
"M","375","Control",0.161949569934296
"M","375","Control",0.146210704145411
"M","375","Control",0.120897835800899
"M","375","Control",0.104533101049563
"M","375","Control",0.105041512153858
"M","375","Control",0.125100438582483
"M","375","Control",0.107075324424793
"M","375","Control",0.109019273475646
"M","375","Control",0.138702600919061
"M","375","Control",0.124856275808382
"M","375","Control",0.120212484262961
"M","375","Control",0.128499088869136
"M","375","Control",0.103988837815242
"M","375","Control",0.134787312395867
"M","375","Control",0.120356546851372
"M","375","Control",0.106848335172454
"M","375","Control",0.104386912894641
"M","375","Control",0.1065822382289
"M","375","Control",0.107368367150062
"M","375","Control",0.103330029914995
"M","375","Control",0.165359635810227
"M","375","Control",0.11691747635345
"M","375","Control",0.142396897634402
"M","375","Control",0.161068793736672
"M","375","Control",0.100802440746211
"M","375","Control",0.115029975168369
"M","375","Control",0.145139456110247
"M","375","Control",0.125503985552618
"M","375","Control",0.128411716253065
"M","375","Control",0.128910089640433
"M","375","Control",0.144167066516197
"M","375","Control",0.116784594248849
"M","375","Control",0.113038436786362
"M","375","Control",0.0992679930855953
"M","375","Control",0.160742207684418
"M","375","Control",0.0758257920932959
"M","375","Control",0.145660005805057
"M","375","Control",0.12963860313677
"M","375","Control",0.119542841934367
"M","375","Control",0.131953344467936
"M","375","Control",0.121454943071471
"M","375","Control",0.163548766561615
"M","375","Control",0.135600992088368
"M","375","Control",0.139058725004011
"M","375","Control",0.102792246714031
"M","375","Control",0.105575758291161
"M","375","Control",0.138043707065453
"M","375","Control",0.112555904688978
"M","375","Control",0.133906079187184
"M","375","Control",0.119557455678183
"M","375","Control",0.11002090343451
"M","375","Control",0.117324874564964
"M","375","Control",0.0843469680686737
"M","375","Control",0.142305382271985
"M","375","Control",0.120556312968976
"M","375","Control",0.0998812926433541
"M","375","Control",0.140857777492419
"M","375","Control",0.0931622696448291
"M","375","Control",0.142491098169941
"M","375","Control",0.126037698041179
"M","375","Control",0.115600465407537
"M","375","Control",0.146329718678477
"M","375","Control",0.15848764800887
"M","375","Control",0.145775508140038
"M","375","Control",0.137032629337314
"M","375","Control",0.117093644185105
"M","375","Control",0.144930112104967
"M","375","Control",0.10375984299233
"M","375","Control",0.131646614461782
"M","375","Control",0.137001679484243
"M","375","Control",0.145605704220989
"M","375","Control",0.118001806300639
"M","375","Control",0.136523719656832
"M","375","Control",0.109546641890932
"M","375","Control",0.126294466966159
"M","375","Control",0.132079869012147
"M","375","Control",0.110013799125473
"M","375","Control",0.108632843662939
"M","375","Control",0.131553900972654
"M","375","Control",0.134378758955199
"M","375","Control",0.155754223640257
"M","375","Control",0.132659490528598
"M","375","Control",0.131544796367201
"M","375","Control",0.0895287086597054
"M","375","Control",0.106661510126767
"M","375","Control",0.135767073316236
"M","375","Control",0.156163637188277
"M","375","Control",0.111495700226177
"M","375","Control",0.120169427181793
"M","375","Control",0.146315909524914
"M","375","Control",0.118981933491725
"M","375","Control",0.132163684004479
"M","375","Control",0.131381918751477
"M","375","Control",0.148689733584355
"M","375","Control",0.140727484881022
"M","375","Control",0.14568067790971
"M","375","Control",0.121252196801251
"M","375","Control",0.11474749835496
"M","375","Control",0.098563195358889
"M","375","Control",0.134462436936525
"M","375","Control",0.0967414438492523
"M","375","Control",0.121347818061002
"M","375","Control",0.122506242463022
"M","375","Control",0.140917296604276
"M","375","Control",0.11725662685069
"M","375","Control",0.141393069361831
"M","375","Control",0.158798029080457
"M","375","Control",0.126253720505229
"M","375","Control",0.110019363935738
"M","375","Control",0.166406820483697
"M","375","Control",0.084886107891804
"M","375","Control",0.138538287811689
"M","375","Control",0.112670428293825
"M","375","Control",0.128022683046306
"M","375","Control",0.165864318340857
"M","375","Control",0.12314993331476
"M","375","Control",0.132855821873581
"M","375","Control",0.130922310108281
"M","375","Control",0.138043059385469
"M","375","Control",0.1368317653649
"M","375","Control",0.153386185006183
"M","375","Control",0.108241504078681
"M","375","Control",0.108832803909162
"M","375","Control",0.148284372169599
"M","375","Control",0.151506413868969
"M","375","Control",0.12414063944851
"M","375","Control",0.150510745327895
"M","375","Control",0.151018855215459
"M","375","Control",0.136225240193067
"M","375","Control",0.142365334473334
"M","375","Control",0.133118851070046
"M","375","Control",0.117233170423743
"M","375","Control",0.125181521147093
"M","375","Control",0.184489422873002
"M","375","Control",0.12161136141659
"M","375","Control",0.0959140566592935
"M","375","Control",0.150767033948181
"M","375","Control",0.141100567996416
"M","375","Control",0.112442525620458
"M","375","Control",0.144267990593537
"M","375","Control",0.137775177876443
"M","375","Control",0.12372447189748
"M","375","Control",0.139880020245763
"M","375","Control",0.136816112096122
"M","375","Control",0.125445945800903
"M","375","Control",0.156971025671402
"M","375","Control",0.113034529981844
"M","375","Control",0.120324372077534
"M","375","Control",0.112230085459398
"M","375","Control",0.132413821343509
"M","375","Control",0.141306808527636
"M","375","Control",0.0905767365025491
"M","375","Control",0.135216493047459
"M","375","Control",0.105884856130043
"M","375","Control",0.154905935865627
"M","375","Control",0.109810590835774
"M","375","Control",0.127229083263584
"M","375","Control",0.148780128504036
"M","375","Control",0.131550705773566
"M","375","Control",0.138797193331439
"M","375","Control",0.167880772432182
"M","375","Control",0.126173273080582
"M","375","Control",0.137117320276759
"M","375","Control",0.108357871701996
"M","375","Control",0.111634298414445
"M","375","Control",0.103294612100332
"M","375","Control",0.124899364199737
"M","375","Control",0.134116860247329
"M","375","Control",0.138460574725083
"M","375","Control",0.149640586932764
"M","375","Control",0.138756443696262
"M","375","Control",0.127119285704581
"M","375","Control",0.137713558334636
"M","375","Control",0.107679674382392
"M","375","Control",0.164779239997286
"M","375","Control",0.122486925145873
"M","375","Control",0.114073272510577
"M","375","Control",0.111710007470588
"M","375","Control",0.167167328168624
"M","375","Control",0.0896474030759856
"M","375","Control",0.111191189054902
"M","375","Control",0.104926978717758
"M","375","Control",0.153503185192262
"M","375","Control",0.111480570451241
"M","375","Control",0.144927936971172
"M","375","Control",0.12795069280267
"M","375","Control",0.100921226453921
"M","375","Control",0.131929620366991
"M","375","Control",0.0729537556651581
"M","375","Control",0.164487038777616
"M","375","Control",0.116282314086512
"M","375","Control",0.109688184628408
"M","375","Control",0.11578642181111
"M","375","Control",0.134269620097125
"M","375","Control",0.156297874598404
"M","375","Control",0.146413869190314
"M","375","Control",0.119052303101279
"M","375","Control",0.116927342419692
"M","375","Control",0.0912579917453227
"M","375","Control",0.124412101868832
"M","375","Control",0.15539106347345
"M","375","Control",0.15813804800678
"M","375","Control",0.120812264102781
"M","375","Control",0.119802416003025
"M","375","Control",0.109466349101279
"M","375","Control",0.0873297130461753
"M","375","Control",0.143203383429885
"M","375","Control",0.121939240296742
"M","375","Control",0.116898733441613
"M","375","Control",0.137377477443506
"M","375","Control",0.153847556081155
"M","375","Control",0.139691906997818
"M","375","Control",0.153284420270997
"M","375","Control",0.0975285913080347
"M","375","Control",0.148420069515899
"M","375","Control",0.0858749187542958
"M","375","Control",0.148856551080105
"M","375","Control",0.130926799769851
"M","375","Control",0.154013785081305
"M","375","Control",0.126728618871233
"M","375","Control",0.108843176070463
"M","375","Control",0.149967813418719
"M","375","Control",0.123753168645331
"M","375","Control",0.11472017302199
"M","375","Control",0.149715860088625
"M","375","Control",0.159411953245085
"M","375","Control",0.131114086425562
"M","375","Control",0.154359526583677
"M","375","Control",0.132277593136775
"M","375","Control",0.138913237195264
"M","375","Control",0.111999349928523
"M","375","Control",0.154486898539669
"M","375","Control",0.155656555107032
"M","375","Control",0.125516605965456
"M","375","Control",0.144492710452224
"M","375","Control",0.156752070608566
"M","375","Control",0.13641211625358
"M","375","Control",0.128762675566127
"M","375","Control",0.150706451883113
"M","375","Control",0.0926961585300677
"M","375","Control",0.0934388985489257
"M","375","Control",0.149834274059283
"M","375","Control",0.137446703950688
"M","375","Control",0.15279395887028
"M","375","Control",0.146684875679679
"M","375","Control",0.165567140320007
"M","375","Control",0.140906388748029
"M","375","Control",0.162323861010067
"M","375","Control",0.162630660958833
"M","375","Control",0.124594519216123
"M","375","Control",0.12619208069575
"M","375","Control",0.134513693928111
"M","375","Control",0.161206589304709
"M","375","Control",0.135799801290516
"M","375","Control",0.150573697657545
"M","375","Control",0.111574448885744
"M","375","Control",0.125954824609152
"M","375","Control",0.135542445911143
"M","375","Control",0.178356324016167
"M","375","Control",0.156141350168447
"M","375","Control",0.0794496402088116
"M","375","Control",0.125543882630498
"M","375","Control",0.124055769525518
"M","375","Control",0.108203509850551
"M","375","Control",0.124689448091697
"M","375","Control",0.115956897665385
"M","375","Control",0.114990462809433
"M","375","Control",0.144115980463844
"M","375","Control",0.12917247511007
"M","375","Control",0.0830482054326251
"M","375","Control",0.137247635321474
"M","375","Control",0.13978766050976
"M","375","Control",0.133750104818682
"M","375","Control",0.113418047326855
"M","375","Control",0.124685477299177
"M","375","Control",0.153460484370076
"M","375","Control",0.0987338719914861
"M","375","Control",0.100568355696349
"M","375","Control",0.159917410996378
"M","375","Control",0.113253730314982
"M","375","Control",0.140781962209907
"M","375","Control",0.147464144833713
"M","375","Control",0.148505224151773
"M","375","Control",0.127926617764726
"M","375","Control",0.106555173656955
"M","375","Control",0.157992393271415
"M","375","Control",0.104253348733816
"M","375","Control",0.147062082625666
"M","375","Control",0.146597017791511
"M","375","Control",0.149276542710654
"M","375","Control",0.117176753364686
"M","375","Control",0.144102902760508
"M","375","Control",0.111052856475116
"M","375","Control",0.0973035168890976
"M","375","Control",0.115877709929372
"M","375","Control",0.131974607723647
"M","375","Control",0.116780044330294
"M","375","Control",0.156203785177116
"M","375","Control",0.161041692894141
"M","375","Control",0.136856686908965
"M","375","Control",0.137907575108161
"M","375","Control",0.141132975319874
"M","375","Control",0.151635655282521
"M","375","Control",0.138294374584409
"M","375","Control",0.151305995421427
"M","375","Control",0.165312038718849
"M","375","Control",0.137003017077489
"M","375","Control",0.0939254399002725
"M","375","Control",0.162182960568999
"M","375","Control",0.14185734763564
"M","375","Control",0.180759382292869
"M","375","Control",0.132060494558858
"M","375","Control",0.154211053127684
"M","375","Control",0.127895067936553
"M","375","Control",0.127220527647103
"M","375","Control",0.147027408829664
"M","375","Control",0.124777835034409
"M","375","Control",0.106043161562037
"M","375","Control",0.130950967206179
"M","375","Control",0.0695221875347711
"M","375","Control",0.132435991332478
"M","375","Control",0.0989496759687385
"M","375","Control",0.148533621103424
"M","375","Control",0.157087710798085
"M","375","Control",0.137712461366721
"M","375","Control",0.147303922363383
"M","375","Control",0.0796759793288509
"M","375","Control",0.126446487066371
"M","375","Control",0.0813386848523246
"M","375","Control",0.135541602087925
"M","375","Control",0.15004419502584
"M","375","Control",0.146138207843623
"M","375","Control",0.112364505161518
"M","375","Control",0.153738787050223
"M","375","Control",0.134436109669794
"M","375","Control",0.109757878437646
"M","375","Control",0.120278518316897
"M","375","Control",0.13805898299526
"M","375","Control",0.128820209508898
"M","375","Control",0.0790348196783837
"M","375","Control",0.0959283234481018
"M","375","Control",0.130675183783832
"M","375","Control",0.0952211475380121
"M","375","Control",0.152956072782681
"M","375","Control",0.133139373162047
"M","375","Control",0.125914655398357
"M","375","Control",0.129821848479504
"M","375","Control",0.124819821349874
"M","375","Control",0.161566927943635
"M","375","Control",0.155489608321846
"M","375","Control",0.123449303129375
"M","375","Control",0.119195442146623
"M","375","Control",0.169578819404963
"M","375","Control",0.143426895475445
"M","375","Control",0.111430589253382
"M","375","Control",0.152004079702811
"M","375","Control",0.140103718156293
"M","375","Control",0.120624140570026
"M","375","Control",0.125206355452776
"M","375","Control",0.118995121876666
"M","375","Control",0.116070451258701
"M","375","Control",0.125297781649878
"M","375","Control",0.159807601137047
"M","375","Control",0.162655280891926
"M","375","Control",0.125524855822803
"M","375","Control",0.149758363744418
"M","375","Control",0.124330465438683
"M","375","Control",0.122383981918683
"M","375","Control",0.115131516800559
"M","375","Control",0.0818257055473132
"M","375","Control",0.155715096027593
"M","375","Control",0.147965020580831
"M","375","Control",0.10352798694189
"M","375","Control",0.103000558719628
"M","375","Control",0.102900162516953
"M","375","Control",0.133259327684675
"M","375","Control",0.135655129957277
"M","375","Control",0.0963218007820706
"M","375","Control",0.124561691219254
"M","375","Control",0.115333198626037
"M","375","Control",0.131371461576693
"M","375","Control",0.148858044219328
"M","375","Control",0.14617559178036
"M","375","Control",0.153412176449266
"M","375","Control",0.10086937994593
"M","375","Control",0.135114014698937
"M","375","Control",0.164519776746278
"M","375","Control",0.162882316111353
"M","375","Control",0.111884299051994
"M","375","Control",0.142975559983788
"M","375","Control",0.142623743933745
"M","375","Control",0.114350982020399
"M","375","Control",0.142313828619937
"M","375","Control",0.0931124076635658
"M","375","Control",0.117635425752323
"M","375","Control",0.101545550754835
"M","375","Control",0.107088541063458
"M","375","Control",0.140575033708917
"M","375","Control",0.117355475560561
"M","375","Control",0.108372394788646
"M","375","Control",0.104273935299479
"M","375","Control",0.130056806315302
"M","375","Control",0.140504412924898
"M","375","Control",0.160728382781234
"M","375","Control",0.130280744670456
"M","375","Control",0.129772133958665
"M","375","Control",0.116265683022802
"M","375","Control",0.131000716808386
"M","375","Control",0.118109161818242
"M","375","Control",0.152306070009024
"M","375","Control",0.130441446235952
"M","375","Control",0.158105212548434
"M","375","Control",0.128708602869455
"M","375","Control",0.141130147460832
"M","375","Control",0.118717741675378
"M","375","Control",0.109244361458117
"M","375","Control",0.118473179641479
"M","375","Control",0.132731731588567
"M","375","Control",0.134696884568629
"M","375","Control",0.0906682664797863
"M","375","Control",0.163796477525653
"M","375","Control",0.169097957946463
"M","375","Control",0.144691615573343
"M","375","Control",0.0898060801437174
"M","375","Control",0.115392970540251
"M","375","Control",0.135034954375673
"M","375","Control",0.141790203665573
"M","375","Control",0.166747362518547
"M","375","Control",0.134094532675117
"M","375","Control",0.131499746557145
"M","375","Control",0.0785476942863237
"M","375","Control",0.111626659963288
"M","375","Control",0.149754276262369
"M","375","Control",0.121184305828308
"M","375","Control",0.122158011152836
"M","375","Control",0.148758191750122
"M","375","Control",0.11545765186275
"M","375","Control",0.140971436375795
"M","375","Control",0.144408174595412
"M","375","Control",0.119441061656352
"M","375","Control",0.0958293344442638
"M","375","Control",0.124099895332192
"M","375","Control",0.11393418667153
"M","375","Control",0.149431946479021
"M","375","Control",0.147339290144691
"M","375","Control",0.144657303247925
"M","375","Control",0.116479610915872
"M","375","Control",0.121515425040743
"M","375","Control",0.120574385278977
"M","375","Control",0.144038226997769
"M","375","Control",0.0896724891044904
"M","375","Control",0.128903020923137
"M","375","Control",0.095104529703559
"M","375","Control",0.122285707246896
"M","375","Control",0.137641714807549
"M","375","Control",0.164395805439077
"M","375","Control",0.159235035843108
"M","375","Control",0.137890350308738
"M","375","Control",0.116860647680147
"M","375","Control",0.120082059774426
"M","375","Control",0.100804473394302
"M","375","Control",0.143082567533763
"M","375","Control",0.113173860080865
"M","375","Control",0.0968759625809009
"M","375","Control",0.0942762379900317
"M","375","Control",0.14196924003811
"M","375","Control",0.142891583086171
"M","375","Control",0.127778349287877
"M","375","Control",0.133133191488057
"M","375","Control",0.1346593798499
"M","375","Control",0.136577890916348
"M","375","Control",0.109721910936524
"M","375","Control",0.113390862237426
"M","375","Control",0.145634224657334
"M","375","Control",0.116594837573555
"M","375","Control",0.15863388717766
"M","375","Control",0.139030961408543
"M","375","Control",0.0994164086790691
"M","375","Control",0.123002657238158
"M","375","Control",0.135614597109515
"M","375","Control",0.157073846676196
"M","375","Control",0.121970841802625
"M","375","Control",0.144386720724408
"M","375","Control",0.134505592929013
"M","375","Control",0.138827413394116
"M","375","Control",0.139002792972972
"M","375","Control",0.138596476870063
"M","375","Control",0.167738206062396
"M","375","Control",0.121878543783943
"M","375","Control",0.130045801803839
"M","375","Control",0.143661720774099
"M","375","Control",0.146162036567505
"M","375","Control",0.137721305483483
"M","375","Control",0.144397528535263
"M","375","Control",0.124225772898069
"M","375","Control",0.128355144830017
"M","375","Control",0.138291211488068
"M","375","Control",0.138755117518012
"M","375","Control",0.133699932801726
"M","375","Control",0.124228097796133
"M","375","Control",0.124987029230572
"M","375","Control",0.119464107210154
"M","375","Control",0.157003983779119
"M","375","Control",0.161201387983295
"M","375","Control",0.105505290257859
"M","375","Control",0.136615559818649
"M","375","Control",0.110781388697074
"M","375","Control",0.130226059809026
"M","375","Control",0.0984400539924266
"M","375","Control",0.151752544275319
"M","375","Control",0.145250440345213
"M","375","Control",0.134306897929812
"M","375","Control",0.155193501739871
"M","375","Control",0.092385180281506
"M","375","Control",0.155012080672513
"M","375","Control",0.125158678115092
"M","375","Control",0.130146621700344
"M","375","Control",0.113240949995565
"M","375","Control",0.141539435062505
"M","375","Control",0.111402951175531
"M","375","Control",0.15126847293301
"M","375","Control",0.116428381119082
"M","375","Control",0.128843416594238
"M","375","Control",0.164821046481037
"M","375","Control",0.120633262510992
"M","375","Control",0.112291503672174
"M","375","Control",0.127942648747544
"M","375","Control",0.135453736575451
"M","375","Control",0.116637389083965
"M","375","Control",0.0999383856999679
"M","375","Control",0.130881151761131
"M","375","Control",0.127233392678576
"M","375","Control",0.13464631606329
"M","375","Control",0.132969203562034
"M","375","Control",0.135605424371883
"M","375","Control",0.0987387542269129
"M","375","Control",0.135249537779975
"M","375","Control",0.104089189926403
"M","375","Control",0.154705855887167
"M","375","Control",0.105520221047348
"M","375","Control",0.120411713041945
"M","375","Control",0.156424636409661
"M","375","Control",0.165148441311514
"M","375","Control",0.10997929787413
"M","375","Control",0.121552831667835
"M","375","Control",0.125476175773151
"M","375","Control",0.146042726205936
"M","375","Control",0.132004779496251
"M","375","Control",0.153806312332714
"M","375","Control",0.150178535751388
"M","375","Control",0.146280031387403
"M","375","Control",0.0880566291290614
"M","375","Control",0.156264981465619
"M","375","Control",0.147311881269096
"M","375","Control",0.0989568307044129
"M","375","Control",0.132151673441381
"M","375","Control",0.134441258022936
"M","375","Control",0.14055197954976
"M","375","Control",0.104107459080014
"M","375","Control",0.14121269985835
"M","375","Control",0.164927503726738
"M","375","Control",0.117323947610166
"M","375","Control",0.109138928756203
"M","375","Control",0.123394037159173
"M","375","Control",0.117633076809123
"M","375","Control",0.157853133321915
"M","375","Control",0.101612299372694
"M","375","Control",0.132092034776467
"M","375","Control",0.124764828831255
"M","375","Control",0.112981264956541
"M","375","Control",0.1633190569178
"M","375","Control",0.134270628039394
"M","375","Control",0.127954886806474
"M","375","Control",0.11455607059807
"M","375","Control",0.114731980494539
"M","375","Control",0.121547000975445
"M","375","Control",0.115389429664588
"M","375","Control",0.158145303335046
"M","375","Control",0.0986284582904985
"M","375","Control",0.132594475409775
"M","375","Control",0.140539322904132
"M","375","Control",0.144029131882607
"M","375","Control",0.158141607977003
"M","375","Control",0.118590125751074
"M","375","Control",0.115073630794334
"M","375","Control",0.136516394477542
"M","375","Control",0.106536030419888
"M","375","Control",0.112415886492005
"M","375","Control",0.125029151466382
"M","375","Control",0.13269341283507
"M","375","Control",0.104644074822521
"M","375","Control",0.105473232238718
"M","375","Control",0.142332684716574
"M","375","Control",0.139207458837008
"M","375","Control",0.102319161623652
"M","375","Control",0.1336808015085
"M","375","Control",0.17767717148548
"M","375","Control",0.130931978178759
"M","375","Control",0.11888489600283
