"Sex","Nuc","Treatment","boot"
"M","375","Control",0.0922855686786499
"M","375","Control",0.075211208331401
"M","375","Control",0.0973280980957067
"M","375","Control",0.093501526942875
"M","375","Control",0.0728736030832507
"M","375","Control",0.0999596534545836
"M","375","Control",0.10489147004434
"M","375","Control",0.0975570621443921
"M","375","Control",0.10658137917296
"M","375","Control",0.0966536362649532
"M","375","Control",0.103528841070481
"M","375","Control",0.0833042143866124
"M","375","Control",0.0948270961005109
"M","375","Control",0.0906746243967797
"M","375","Control",0.0921492170250769
"M","375","Control",0.0899110048837046
"M","375","Control",0.0696245192289123
"M","375","Control",0.0699710385896421
"M","375","Control",0.0723844016444358
"M","375","Control",0.0950598361923878
"M","375","Control",0.0904715000265751
"M","375","Control",0.0821688891962416
"M","375","Control",0.0964660876123486
"M","375","Control",0.092726338807256
"M","375","Control",0.0986838498701925
"M","375","Control",0.0841561613216712
"M","375","Control",0.0830031404478908
"M","375","Control",0.0935039417919919
"M","375","Control",0.0710570461035087
"M","375","Control",0.0843320521272915
"M","375","Control",0.114339054018031
"M","375","Control",0.0826184849128487
"M","375","Control",0.0513680992535165
"M","375","Control",0.0838236970957947
"M","375","Control",0.0877906955915086
"M","375","Control",0.101308372889502
"M","375","Control",0.101616532135687
"M","375","Control",0.0990172517550295
"M","375","Control",0.112761395348241
"M","375","Control",0.0785766590288101
"M","375","Control",0.104362896284442
"M","375","Control",0.0636209541718714
"M","375","Control",0.0865358274544865
"M","375","Control",0.078319169793986
"M","375","Control",0.0894538589947243
"M","375","Control",0.100057703405308
"M","375","Control",0.100873702296052
"M","375","Control",0.0847854743986221
"M","375","Control",0.0756053069062778
"M","375","Control",0.111305386774794
"M","375","Control",0.0915901396797708
"M","375","Control",0.0851862214690966
"M","375","Control",0.0863330450485344
"M","375","Control",0.109838849114415
"M","375","Control",0.106070806829333
"M","375","Control",0.114637686474051
"M","375","Control",0.113816599213863
"M","375","Control",0.0621330770499588
"M","375","Control",0.0980424859128582
"M","375","Control",0.0979610351971292
"M","375","Control",0.10024862812468
"M","375","Control",0.114791816005918
"M","375","Control",0.0999543286378696
"M","375","Control",0.094574396601425
"M","375","Control",0.0936539876420331
"M","375","Control",0.124782482538718
"M","375","Control",0.10117680227162
"M","375","Control",0.0969491949036455
"M","375","Control",0.0735698434605808
"M","375","Control",0.0963344673828137
"M","375","Control",0.0688417050067529
"M","375","Control",0.120593656751419
"M","375","Control",0.0929557895049231
"M","375","Control",0.0876169022025079
"M","375","Control",0.0761803366729721
"M","375","Control",0.0906209265058355
"M","375","Control",0.106992786405542
"M","375","Control",0.0977553737621593
"M","375","Control",0.0932702043157924
"M","375","Control",0.0951273183177933
"M","375","Control",0.0918732573487477
"M","375","Control",0.0967817325140599
"M","375","Control",0.0761789577474982
"M","375","Control",0.0737744933953264
"M","375","Control",0.111692075549414
"M","375","Control",0.0851929637196992
"M","375","Control",0.113166852973661
"M","375","Control",0.0980572190987765
"M","375","Control",0.103532116006519
"M","375","Control",0.0741956226631721
"M","375","Control",0.0766405135399546
"M","375","Control",0.0872396383552632
"M","375","Control",0.0902987388966334
"M","375","Control",0.0951290035421272
"M","375","Control",0.105809243765011
"M","375","Control",0.087409139732318
"M","375","Control",0.112321654065438
"M","375","Control",0.0879896433644689
"M","375","Control",0.0903126768605738
"M","375","Control",0.114140409727231
"M","375","Control",0.0832738635292316
"M","375","Control",0.087379863125185
"M","375","Control",0.0743154535433525
"M","375","Control",0.107970517355845
"M","375","Control",0.101085509874627
"M","375","Control",0.103805363677352
"M","375","Control",0.0891671563741571
"M","375","Control",0.0881244478725028
"M","375","Control",0.106348186220762
"M","375","Control",0.102666497715844
"M","375","Control",0.0829876594912808
"M","375","Control",0.0922350312995216
"M","375","Control",0.0803898508502652
"M","375","Control",0.100885876035058
"M","375","Control",0.0989507930165711
"M","375","Control",0.103207627127533
"M","375","Control",0.0945944171689472
"M","375","Control",0.0848322796683823
"M","375","Control",0.0898441568295533
"M","375","Control",0.0702976503087429
"M","375","Control",0.0857979339346497
"M","375","Control",0.0907254012457766
"M","375","Control",0.100502962477526
"M","375","Control",0.0981157105021586
"M","375","Control",0.103033596955331
"M","375","Control",0.0926084354811509
"M","375","Control",0.104066001554968
"M","375","Control",0.0799017946693664
"M","375","Control",0.103281457307499
"M","375","Control",0.104953054728408
"M","375","Control",0.0884065820422883
"M","375","Control",0.0970938086652291
"M","375","Control",0.0990749223690859
"M","375","Control",0.0944493396948902
"M","375","Control",0.0890128318074472
"M","375","Control",0.0832302791919928
"M","375","Control",0.0913484989326649
"M","375","Control",0.0871972146695561
"M","375","Control",0.0775326393122977
"M","375","Control",0.108185731126224
"M","375","Control",0.106998235638636
"M","375","Control",0.0921912222733428
"M","375","Control",0.0894234324649384
"M","375","Control",0.108889677035483
"M","375","Control",0.108228717856313
"M","375","Control",0.0960949848347935
"M","375","Control",0.0946413559634263
"M","375","Control",0.106795090958623
"M","375","Control",0.0922473641217252
"M","375","Control",0.0933084725992255
"M","375","Control",0.0706313208676592
"M","375","Control",0.109929985467033
"M","375","Control",0.10632914224207
"M","375","Control",0.0859736762609351
"M","375","Control",0.0852160241726886
"M","375","Control",0.0840355352979908
"M","375","Control",0.098278745132159
"M","375","Control",0.0949617016526541
"M","375","Control",0.0767417957466805
"M","375","Control",0.0940747487097566
"M","375","Control",0.0746342501457937
"M","375","Control",0.0953351483687247
"M","375","Control",0.110076729368335
"M","375","Control",0.0613253935626775
"M","375","Control",0.0937109285050486
"M","375","Control",0.0982342268186102
"M","375","Control",0.098438790480217
"M","375","Control",0.120889031088139
"M","375","Control",0.100341439897176
"M","375","Control",0.0845954816843421
"M","375","Control",0.107343258002741
"M","375","Control",0.108043767422704
"M","375","Control",0.0643578258178699
"M","375","Control",0.0805044860599272
"M","375","Control",0.0923452316947942
"M","375","Control",0.105870580673602
"M","375","Control",0.0749673765263332
"M","375","Control",0.110283603032592
"M","375","Control",0.081756392215411
"M","375","Control",0.0922784955447721
"M","375","Control",0.0648076677207738
"M","375","Control",0.0927361156336451
"M","375","Control",0.0848819424670918
"M","375","Control",0.0861469768489258
"M","375","Control",0.0991495009710021
"M","375","Control",0.102194290799841
"M","375","Control",0.0905739875375864
"M","375","Control",0.0938143092740176
"M","375","Control",0.0923372139675281
"M","375","Control",0.0928824206757829
"M","375","Control",0.0495470208662739
"M","375","Control",0.11314813481193
"M","375","Control",0.0937781928252109
"M","375","Control",0.0974406759966473
"M","375","Control",0.0649757671564392
"M","375","Control",0.0712100493934459
"M","375","Control",0.0902848087519336
"M","375","Control",0.0800108418917706
"M","375","Control",0.110915587441897
"M","375","Control",0.117016661312668
"M","375","Control",0.0962904333726964
"M","375","Control",0.105834215303164
"M","375","Control",0.0760732248002848
"M","375","Control",0.0801661283501113
"M","375","Control",0.092452219631751
"M","375","Control",0.102274785034806
"M","375","Control",0.0841656815217648
"M","375","Control",0.106367550070392
"M","375","Control",0.0915104927886588
"M","375","Control",0.0808583607701538
"M","375","Control",0.0781522113932178
"M","375","Control",0.0728133660358379
"M","375","Control",0.100290511333525
"M","375","Control",0.101045175737835
"M","375","Control",0.0840787796490467
"M","375","Control",0.0740359932221325
"M","375","Control",0.10919194567946
"M","375","Control",0.09034028679992
"M","375","Control",0.101352264239665
"M","375","Control",0.108797101786729
"M","375","Control",0.0898506654556061
"M","375","Control",0.0903231050297185
"M","375","Control",0.0774146277803422
"M","375","Control",0.0959092345094621
"M","375","Control",0.0964794342091627
"M","375","Control",0.107216687467517
"M","375","Control",0.0965755511902081
"M","375","Control",0.095938247509659
"M","375","Control",0.0840471419386078
"M","375","Control",0.0972004364663227
"M","375","Control",0.0961978382776079
"M","375","Control",0.0915936025785071
"M","375","Control",0.0826584551235003
"M","375","Control",0.108937057439746
"M","375","Control",0.0711343033310751
"M","375","Control",0.0832946108724984
"M","375","Control",0.0740697091062621
"M","375","Control",0.0806018902832095
"M","375","Control",0.0941794306881518
"M","375","Control",0.101216116436885
"M","375","Control",0.108822374243381
"M","375","Control",0.0923567210320206
"M","375","Control",0.0729443994461405
"M","375","Control",0.111706005234776
"M","375","Control",0.0929405339574126
"M","375","Control",0.0886573891004539
"M","375","Control",0.109851175316734
"M","375","Control",0.101796081604173
"M","375","Control",0.0887171874177117
"M","375","Control",0.0936001596266368
"M","375","Control",0.0913953296144869
"M","375","Control",0.0818540305298007
"M","375","Control",0.0901246011024954
"M","375","Control",0.0981107064125659
"M","375","Control",0.0660828465608709
"M","375","Control",0.093002834715862
"M","375","Control",0.109263213557931
"M","375","Control",0.098585915546651
"M","375","Control",0.115709068326015
"M","375","Control",0.095394168664635
"M","375","Control",0.109473421063767
"M","375","Control",0.0794033201555946
"M","375","Control",0.064146548763627
"M","375","Control",0.0816372648638063
"M","375","Control",0.084786632299132
"M","375","Control",0.0884103952855015
"M","375","Control",0.100895811039271
"M","375","Control",0.116455157269574
"M","375","Control",0.0949335761592962
"M","375","Control",0.0930532364530507
"M","375","Control",0.105936683160849
"M","375","Control",0.0795434410655214
"M","375","Control",0.0967903867800113
"M","375","Control",0.11299187677508
"M","375","Control",0.101396766402644
"M","375","Control",0.0812978649607985
"M","375","Control",0.0921390411297662
"M","375","Control",0.116698829373424
"M","375","Control",0.0958449049890103
"M","375","Control",0.0939551939511247
"M","375","Control",0.0917219655451789
"M","375","Control",0.105164114806127
"M","375","Control",0.104858056270006
"M","375","Control",0.0718735760775314
"M","375","Control",0.0962426020232603
"M","375","Control",0.0887440229445456
"M","375","Control",0.0840347185945318
"M","375","Control",0.0929460850252116
"M","375","Control",0.0948038411529711
"M","375","Control",0.0775447869096283
"M","375","Control",0.0777554345606982
"M","375","Control",0.0880532463460481
"M","375","Control",0.100105050440601
"M","375","Control",0.084567458308435
"M","375","Control",0.100409826442121
"M","375","Control",0.0969954142494305
"M","375","Control",0.0930950209661108
"M","375","Control",0.0646945321614302
"M","375","Control",0.0952924982091887
"M","375","Control",0.0805694720967875
"M","375","Control",0.108360887448622
"M","375","Control",0.0949140508670116
"M","375","Control",0.0803600148721918
"M","375","Control",0.0914209603709706
"M","375","Control",0.0889575057656655
"M","375","Control",0.116118626877318
"M","375","Control",0.0692460856770964
"M","375","Control",0.101649665621004
"M","375","Control",0.106053221340608
"M","375","Control",0.0882273846684023
"M","375","Control",0.0837703449520873
"M","375","Control",0.0888381779854058
"M","375","Control",0.0854526171186231
"M","375","Control",0.0909071735422317
"M","375","Control",0.0938438527487148
"M","375","Control",0.0956131089177929
"M","375","Control",0.092042343696213
"M","375","Control",0.109625283099426
"M","375","Control",0.086453394254539
"M","375","Control",0.109162609080643
"M","375","Control",0.0807849226969513
"M","375","Control",0.0983813989841843
"M","375","Control",0.0944267012709752
"M","375","Control",0.0892063520317292
"M","375","Control",0.086215268011054
"M","375","Control",0.100194037176267
"M","375","Control",0.0922739234240757
"M","375","Control",0.0900704336814296
"M","375","Control",0.0965294711903383
"M","375","Control",0.108141749061005
"M","375","Control",0.0931963524594644
"M","375","Control",0.10862470718913
"M","375","Control",0.11419436316969
"M","375","Control",0.093547534032073
"M","375","Control",0.105898621448186
"M","375","Control",0.0879359130470923
"M","375","Control",0.109914936391908
"M","375","Control",0.100132592150367
"M","375","Control",0.0738964111624359
"M","375","Control",0.0964433001939951
"M","375","Control",0.108269214234382
"M","375","Control",0.105157522687976
"M","375","Control",0.0888085763080732
"M","375","Control",0.0988551846869099
"M","375","Control",0.0966341403753971
"M","375","Control",0.0985408797010756
"M","375","Control",0.103743400503712
"M","375","Control",0.0844603164098781
"M","375","Control",0.101568484028385
"M","375","Control",0.102417847523231
"M","375","Control",0.0871897100217894
"M","375","Control",0.0952833756259851
"M","375","Control",0.103570849413316
"M","375","Control",0.07563074117067
"M","375","Control",0.104687293168211
"M","375","Control",0.0610282867036096
"M","375","Control",0.0892953833843155
"M","375","Control",0.0839572679791963
"M","375","Control",0.110791463190695
"M","375","Control",0.103174225317686
"M","375","Control",0.0968821654240739
"M","375","Control",0.123465313227176
"M","375","Control",0.0896461037487805
"M","375","Control",0.0641624339824755
"M","375","Control",0.075502791770141
"M","375","Control",0.0994936233602667
"M","375","Control",0.0902105979223903
"M","375","Control",0.0809270104701492
"M","375","Control",0.0832755232045577
"M","375","Control",0.0793645034497007
"M","375","Control",0.0993639107895605
"M","375","Control",0.091236443200299
"M","375","Control",0.0901962874277625
"M","375","Control",0.0822490074548876
"M","375","Control",0.0835279911107032
"M","375","Control",0.0944503495897717
"M","375","Control",0.0921832893998669
"M","375","Control",0.0968965940385356
"M","375","Control",0.0963423442108428
"M","375","Control",0.0837813183707358
"M","375","Control",0.093535018942469
"M","375","Control",0.112070236260323
"M","375","Control",0.0928698238609111
"M","375","Control",0.0979935106099221
"M","375","Control",0.102951491390125
"M","375","Control",0.099862081668629
"M","375","Control",0.0901582536375275
"M","375","Control",0.0926553474167212
"M","375","Control",0.095983875756576
"M","375","Control",0.0888815119538772
"M","375","Control",0.107598605474091
"M","375","Control",0.101126577961885
"M","375","Control",0.103633482894041
"M","375","Control",0.0941330370683652
"M","375","Control",0.0958092151513501
"M","375","Control",0.102717347192598
"M","375","Control",0.104152980735604
"M","375","Control",0.0970020741639651
"M","375","Control",0.0767483993371181
"M","375","Control",0.10260393684883
"M","375","Control",0.103709204362413
"M","375","Control",0.098545014819578
"M","375","Control",0.109648017246788
"M","375","Control",0.0965211662053613
"M","375","Control",0.0597386228065345
"M","375","Control",0.0571891832636971
"M","375","Control",0.108648472951258
"M","375","Control",0.103835678358874
"M","375","Control",0.0873807177078802
"M","375","Control",0.0816544260214955
"M","375","Control",0.101260035544772
"M","375","Control",0.10329795689826
"M","375","Control",0.0871537661296704
"M","375","Control",0.100770508344336
"M","375","Control",0.0981849967123269
"M","375","Control",0.0942876700072632
"M","375","Control",0.101668891767859
"M","375","Control",0.0951389054646795
"M","375","Control",0.105054768045848
"M","375","Control",0.0867330568096923
"M","375","Control",0.108643537222506
"M","375","Control",0.0917109041439685
"M","375","Control",0.0871751468139107
"M","375","Control",0.0882005834155339
"M","375","Control",0.117829157130363
"M","375","Control",0.075877642773697
"M","375","Control",0.103140253939758
"M","375","Control",0.0970509959120632
"M","375","Control",0.0615392171712747
"M","375","Control",0.0811310327859947
"M","375","Control",0.077668491785714
"M","375","Control",0.0837112465956288
"M","375","Control",0.100287532646144
"M","375","Control",0.0992460812219359
"M","375","Control",0.0699741476805581
"M","375","Control",0.10837308585628
"M","375","Control",0.101129690569548
"M","375","Control",0.113074504291089
"M","375","Control",0.0687259617917206
"M","375","Control",0.0983776382499066
"M","375","Control",0.0776776072609415
"M","375","Control",0.0893586926797814
"M","375","Control",0.0941171342672206
"M","375","Control",0.0885284463648891
"M","375","Control",0.0781411757618266
"M","375","Control",0.0640696721218846
"M","375","Control",0.0979368390039655
"M","375","Control",0.0712558111463338
"M","375","Control",0.0858959583316329
"M","375","Control",0.0906716395968117
"M","375","Control",0.107636951814744
"M","375","Control",0.0888590997998005
"M","375","Control",0.11281224074607
"M","375","Control",0.0934748910628712
"M","375","Control",0.106835954307318
"M","375","Control",0.0955209269925633
"M","375","Control",0.0920684142892666
"M","375","Control",0.101615822192918
"M","375","Control",0.0811351002770395
"M","375","Control",0.121335459363877
"M","375","Control",0.0981329219129907
"M","375","Control",0.0881834755920962
"M","375","Control",0.101014950743194
"M","375","Control",0.0994937274806863
"M","375","Control",0.0785245388333457
"M","375","Control",0.0919850508481151
"M","375","Control",0.0919978396583053
"M","375","Control",0.106294809472441
"M","375","Control",0.0915222356652679
"M","375","Control",0.0827457482777967
"M","375","Control",0.0905512115436273
"M","375","Control",0.0846725886445841
"M","375","Control",0.0755444774582378
"M","375","Control",0.0702666908960307
"M","375","Control",0.0986662461870067
"M","375","Control",0.0883066883939229
"M","375","Control",0.0937785777725742
"M","375","Control",0.0900905420051567
"M","375","Control",0.0978480181488044
"M","375","Control",0.0877582502127161
"M","375","Control",0.0815945411367168
"M","375","Control",0.0996740019968044
"M","375","Control",0.0887837864877398
"M","375","Control",0.09724524270804
"M","375","Control",0.110776538160843
"M","375","Control",0.103767743669371
"M","375","Control",0.0939414447808175
"M","375","Control",0.0887319874528973
"M","375","Control",0.0809103100917385
"M","375","Control",0.105332693378701
"M","375","Control",0.0685134276537645
"M","375","Control",0.079621294011746
"M","375","Control",0.0830780751704977
"M","375","Control",0.0884787090917321
"M","375","Control",0.0867975304321996
"M","375","Control",0.0943459621645262
"M","375","Control",0.0963579056358297
"M","375","Control",0.0814295898602862
"M","375","Control",0.101685169658469
"M","375","Control",0.0879983465587976
"M","375","Control",0.0897453620305307
"M","375","Control",0.101745817941341
"M","375","Control",0.0845778191379691
"M","375","Control",0.0991366315985921
"M","375","Control",0.103103614748769
"M","375","Control",0.0767931781862027
"M","375","Control",0.0732161742280283
"M","375","Control",0.111337091523762
"M","375","Control",0.0920171462831273
"M","375","Control",0.115534810739374
"M","375","Control",0.0909296242281361
"M","375","Control",0.088162836748235
"M","375","Control",0.0994649891650048
"M","375","Control",0.0984191609025073
"M","375","Control",0.104525202574385
"M","375","Control",0.0987210053919837
"M","375","Control",0.0838424103133082
"M","375","Control",0.0903624438881064
"M","375","Control",0.0657882561306835
"M","375","Control",0.101302110344443
"M","375","Control",0.0940500268253833
"M","375","Control",0.0785723534782052
"M","375","Rotenone",0.103665046410409
"M","375","Rotenone",0.117428048091471
"M","375","Rotenone",0.100120887915206
"M","375","Rotenone",0.0784571642720272
"M","375","Rotenone",0.121443447962955
"M","375","Rotenone",0.114489560343528
"M","375","Rotenone",0.121748949800708
"M","375","Rotenone",0.0925187785137313
"M","375","Rotenone",0.127200567895811
"M","375","Rotenone",0.111154124285453
"M","375","Rotenone",0.126980575473437
"M","375","Rotenone",0.110856788594972
"M","375","Rotenone",0.114963704501912
"M","375","Rotenone",0.104504936027353
"M","375","Rotenone",0.112243908116917
"M","375","Rotenone",0.0986395825344104
"M","375","Rotenone",0.125081186791808
"M","375","Rotenone",0.0950950954399232
"M","375","Rotenone",0.116756127043155
"M","375","Rotenone",0.0640340718628806
"M","375","Rotenone",0.0636303103691485
"M","375","Rotenone",0.091227002983244
"M","375","Rotenone",0.101468370349941
"M","375","Rotenone",0.114206279279841
"M","375","Rotenone",0.068738168045823
"M","375","Rotenone",0.120037142573742
"M","375","Rotenone",0.0922925583573322
"M","375","Rotenone",0.10526076969799
"M","375","Rotenone",0.046446565826347
"M","375","Rotenone",0.111988047950262
"M","375","Rotenone",0.084249776552127
"M","375","Rotenone",0.103606747865251
"M","375","Rotenone",0.102480828753058
"M","375","Rotenone",0.0801357139611197
"M","375","Rotenone",0.134375754687878
"M","375","Rotenone",0.12585889212955
"M","375","Rotenone",0.0856327612916726
"M","375","Rotenone",0.115546355576058
"M","375","Rotenone",0.110591046254625
"M","375","Rotenone",0.134979413597823
"M","375","Rotenone",0.131205257876066
"M","375","Rotenone",0.129197629744424
"M","375","Rotenone",0.124457845854825
"M","375","Rotenone",0.129686930070868
"M","375","Rotenone",0.119326924214527
"M","375","Rotenone",0.114846499908836
"M","375","Rotenone",0.100502638631816
"M","375","Rotenone",0.144823393204092
"M","375","Rotenone",0.128367984625483
"M","375","Rotenone",0.0879496723782508
"M","375","Rotenone",0.076615128671907
"M","375","Rotenone",0.083192663236246
"M","375","Rotenone",0.10533311001124
"M","375","Rotenone",0.143069032179049
"M","375","Rotenone",0.0922030810355472
"M","375","Rotenone",0.111989547195606
"M","375","Rotenone",0.104940346356037
"M","375","Rotenone",0.0912863636804484
"M","375","Rotenone",0.116037438130838
"M","375","Rotenone",0.062168820223389
"M","375","Rotenone",0.113078880375823
"M","375","Rotenone",0.106601141850678
"M","375","Rotenone",0.112223925402739
"M","375","Rotenone",0.0917263802150551
"M","375","Rotenone",0.106129765149698
"M","375","Rotenone",0.0959418966884792
"M","375","Rotenone",0.0619873741033977
"M","375","Rotenone",0.0998173704684817
"M","375","Rotenone",0.10263087170061
"M","375","Rotenone",0.065206940764076
"M","375","Rotenone",0.11664235656884
"M","375","Rotenone",0.0942619816048602
"M","375","Rotenone",0.0935099037537149
"M","375","Rotenone",0.0802428548255041
"M","375","Rotenone",0.129734774397436
"M","375","Rotenone",0.0736002312873309
"M","375","Rotenone",0.0932340382943635
"M","375","Rotenone",0.119037053263138
"M","375","Rotenone",0.103696631344156
"M","375","Rotenone",0.105467041775169
"M","375","Rotenone",0.116710973143275
"M","375","Rotenone",0.0937022034462346
"M","375","Rotenone",0.114519234288114
"M","375","Rotenone",0.101457227770721
"M","375","Rotenone",0.108068321403417
"M","375","Rotenone",0.134965656712802
"M","375","Rotenone",0.125422020461998
"M","375","Rotenone",0.111734978616594
"M","375","Rotenone",0.120998157429004
"M","375","Rotenone",0.0981342849141273
"M","375","Rotenone",0.0597606871399714
"M","375","Rotenone",0.109906389364038
"M","375","Rotenone",0.0852207905953045
"M","375","Rotenone",0.0850503501727179
"M","375","Rotenone",0.127410385449212
"M","375","Rotenone",0.0720864827847274
"M","375","Rotenone",0.10474252184845
"M","375","Rotenone",0.142845037811565
"M","375","Rotenone",0.0602159272310606
"M","375","Rotenone",0.114694119948095
"M","375","Rotenone",0.0977202078550151
"M","375","Rotenone",0.122801255572906
"M","375","Rotenone",0.0903620511798551
"M","375","Rotenone",0.103570910868499
"M","375","Rotenone",0.0809235322138678
"M","375","Rotenone",0.117324041865811
"M","375","Rotenone",0.131724818518659
"M","375","Rotenone",0.0889806637698758
"M","375","Rotenone",0.110832574326765
"M","375","Rotenone",0.096868334101649
"M","375","Rotenone",0.11926061578656
"M","375","Rotenone",0.0785384171753081
"M","375","Rotenone",0.0878319097875574
"M","375","Rotenone",0.0973228601048072
"M","375","Rotenone",0.0836865882606161
"M","375","Rotenone",0.110613831654623
"M","375","Rotenone",0.116144226834969
"M","375","Rotenone",0.112437153663052
"M","375","Rotenone",0.0993840439029548
"M","375","Rotenone",0.0844851480196798
"M","375","Rotenone",0.106812411520732
"M","375","Rotenone",0.122573167720855
"M","375","Rotenone",0.106565796080847
"M","375","Rotenone",0.108008544213225
"M","375","Rotenone",0.0838937081421183
"M","375","Rotenone",0.127224408838355
"M","375","Rotenone",0.0941510635911359
"M","375","Rotenone",0.104532110418194
"M","375","Rotenone",0.111898705572948
"M","375","Rotenone",0.118594600394658
"M","375","Rotenone",0.127368373387662
"M","375","Rotenone",0.117330270132809
"M","375","Rotenone",0.109267116073477
"M","375","Rotenone",0.0667017858213376
"M","375","Rotenone",0.108390331953492
"M","375","Rotenone",0.107775300585443
"M","375","Rotenone",0.0955646871712094
"M","375","Rotenone",0.0843875446221184
"M","375","Rotenone",0.0874418487657653
"M","375","Rotenone",0.104026311552998
"M","375","Rotenone",0.0689742773951853
"M","375","Rotenone",0.105060361648244
"M","375","Rotenone",0.143084723173392
"M","375","Rotenone",0.107399831367764
"M","375","Rotenone",0.0750036790451861
"M","375","Rotenone",0.0945480903178821
"M","375","Rotenone",0.111637105549186
"M","375","Rotenone",0.117811760059107
"M","375","Rotenone",0.11707703592443
"M","375","Rotenone",0.127925831770662
"M","375","Rotenone",0.0830706027383003
"M","375","Rotenone",0.127215295056562
"M","375","Rotenone",0.109911149219463
"M","375","Rotenone",0.127684447416526
"M","375","Rotenone",0.10284757038572
"M","375","Rotenone",0.0818985530370488
"M","375","Rotenone",0.111372152576607
"M","375","Rotenone",0.126077490303028
"M","375","Rotenone",0.125859134905135
"M","375","Rotenone",0.091268383653607
"M","375","Rotenone",0.106963422467844
"M","375","Rotenone",0.0931009144803126
"M","375","Rotenone",0.123413613565422
"M","375","Rotenone",0.108959046512865
"M","375","Rotenone",0.110721111771754
"M","375","Rotenone",0.125909237672497
"M","375","Rotenone",0.117439741199163
"M","375","Rotenone",0.149601972893894
"M","375","Rotenone",0.120203360865196
"M","375","Rotenone",0.125680044948274
"M","375","Rotenone",0.0911071989967312
"M","375","Rotenone",0.0986148488043333
"M","375","Rotenone",0.12365709782583
"M","375","Rotenone",0.0903988827913135
"M","375","Rotenone",0.0768367468806021
"M","375","Rotenone",0.13088229422555
"M","375","Rotenone",0.0998373747131892
"M","375","Rotenone",0.0804404792924199
"M","375","Rotenone",0.129778323231036
"M","375","Rotenone",0.119768010787534
"M","375","Rotenone",0.129185269201471
"M","375","Rotenone",0.126225744717569
"M","375","Rotenone",0.127093492719924
"M","375","Rotenone",0.135192618397466
"M","375","Rotenone",0.106739596150981
"M","375","Rotenone",0.1012660687952
"M","375","Rotenone",0.108791898674098
"M","375","Rotenone",0.0974415170690122
"M","375","Rotenone",0.103516697300308
"M","375","Rotenone",0.0988241576911647
"M","375","Rotenone",0.125715602670723
"M","375","Rotenone",0.0948011601247116
"M","375","Rotenone",0.0696380685529494
"M","375","Rotenone",0.0958001092088978
"M","375","Rotenone",0.107434213685063
"M","375","Rotenone",0.099980968796788
"M","375","Rotenone",0.117208528821182
"M","375","Rotenone",0.0940433182374497
"M","375","Rotenone",0.0860317244626062
"M","375","Rotenone",0.0983614405811835
"M","375","Rotenone",0.0707972451031569
"M","375","Rotenone",0.115778043009249
"M","375","Rotenone",0.105149935274083
"M","375","Rotenone",0.114490248966087
"M","375","Rotenone",0.101061059160535
"M","375","Rotenone",0.121908429208015
"M","375","Rotenone",0.101222711881341
"M","375","Rotenone",0.121773844079065
"M","375","Rotenone",0.0974689330472037
"M","375","Rotenone",0.0963658595579898
"M","375","Rotenone",0.11161056724661
"M","375","Rotenone",0.078000140971074
"M","375","Rotenone",0.116391635624101
"M","375","Rotenone",0.129782217816074
"M","375","Rotenone",0.13047901735204
"M","375","Rotenone",0.109935606294828
"M","375","Rotenone",0.130842407665889
"M","375","Rotenone",0.105544698983794
"M","375","Rotenone",0.0931958419317552
"M","375","Rotenone",0.111444770567564
"M","375","Rotenone",0.0938319316285443
"M","375","Rotenone",0.067896920464141
"M","375","Rotenone",0.103832695711861
"M","375","Rotenone",0.098899677799333
"M","375","Rotenone",0.11423660031411
"M","375","Rotenone",0.103873107067597
"M","375","Rotenone",0.10240399860891
"M","375","Rotenone",0.138819432007261
"M","375","Rotenone",0.119845226063377
"M","375","Rotenone",0.118694721135851
"M","375","Rotenone",0.115356749572066
"M","375","Rotenone",0.102040190350127
"M","375","Rotenone",0.109152625675355
"M","375","Rotenone",0.12317119074497
"M","375","Rotenone",0.131508398609802
"M","375","Rotenone",0.0778734942666552
"M","375","Rotenone",0.0885108732856064
"M","375","Rotenone",0.09198569724505
"M","375","Rotenone",0.116683750559855
"M","375","Rotenone",0.0736007415268024
"M","375","Rotenone",0.130135871145928
"M","375","Rotenone",0.119782279528454
"M","375","Rotenone",0.10499002224395
"M","375","Rotenone",0.118086657213057
"M","375","Rotenone",0.0786537888628711
"M","375","Rotenone",0.0941458814358894
"M","375","Rotenone",0.099099393343336
"M","375","Rotenone",0.0860157426689475
"M","375","Rotenone",0.10375757307872
"M","375","Rotenone",0.0919011833461804
"M","375","Rotenone",0.118714624047635
"M","375","Rotenone",0.122373997116639
"M","375","Rotenone",0.112580117399555
"M","375","Rotenone",0.125359241429364
"M","375","Rotenone",0.129351032789836
"M","375","Rotenone",0.0744761120769986
"M","375","Rotenone",0.0980232458927318
"M","375","Rotenone",0.150334580168163
"M","375","Rotenone",0.119803361625299
"M","375","Rotenone",0.110315767400839
"M","375","Rotenone",0.109407822774127
"M","375","Rotenone",0.104136129470334
"M","375","Rotenone",0.0809202094028412
"M","375","Rotenone",0.107586446446979
"M","375","Rotenone",0.120281525931336
"M","375","Rotenone",0.0690375142209377
"M","375","Rotenone",0.0815623372834541
"M","375","Rotenone",0.107657177686084
"M","375","Rotenone",0.085238658792165
"M","375","Rotenone",0.103474491742762
"M","375","Rotenone",0.0879360854867544
"M","375","Rotenone",0.104021087362313
"M","375","Rotenone",0.0826462477724757
"M","375","Rotenone",0.107614887448696
