Mito,Nuc,treatment,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,vial,build
ZH33,Ore,R,F,71223,1,ZH33_OreAR_F_071223__4,46,96,1.5986,7.8092,0.9696,0,0.032,4,A
ZH33,Ore,R,F,71223,1,ZH33_OreAR_F_071223__5,18,68,2.14,37.1198,0.9773,0,0.0368,5,A
ZH33,Ore,R,F,71223,1,ZH33_OreAR_F_071223__6,31,81,1.0008,16.8782,0.9548,0,0.0247,6,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__1,60,110,1.8603,24.648,0.9791,0,0.0307,1,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__2,92,142,1.0964,15.4237,0.8348,0,0.0574,2,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__3,37,87,2.3828,21.4895,0.9869,0,0.0309,3,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__4,28,78,0.8577,58.8413,0.916,0,0.0298,4,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__5,82,132,2.6728,18.3522,0.9383,0,0.0782,5,A
ZH33,Ore,R,F,71223,2,ZH33_OreAR_F_071223__6,25,75,0.3591,58.1249,0.9155,0,0.0125,6,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__1,55,105,2.1436,-22.4771,0.9852,0,0.0296,1,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__2,29,79,0.6997,44.7743,0.8958,0,0.0276,2,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__3,37,87,2.1955,31.8458,0.9398,0,0.0633,3,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__4,29,79,1.3822,52.1031,0.9352,0,0.0415,4,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__5,41,91,3.6547,0.1968,0.9868,0,0.0476,5,A
ZH33,Ore,R,F,71223,3,ZH33_OreAR_F_071223__6,35,85,0.841,12.3084,0.9295,0,0.0265,6,A
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__1,78,128,1.9381,-2.6705,0.9711,0,0.0378,1,B
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__2,10,60,1.6524,28.5668,0.9819,0,0.0253,2,B
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__3,67,117,2.2941,41.1661,0.9883,0,0.0281,3,B
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__4,51,101,2.6489,18.7231,0.9941,0,0.023,4,B
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__5,91,141,1.7842,34.0624,0.9953,0,0.0138,5,B
ZH33,Ore,R,F,71323,1,ZH33_OreBR_F_071323__6,26,76,1.2379,75.7487,0.9489,0,0.0327,6,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__1,60,110,2.189,-10.3036,0.9842,0,0.0312,1,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__2,83,133,2.2441,-0.9007,0.9545,0,0.0556,2,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__3,89,139,2.4998,27.0588,0.9549,0,0.0617,3,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__4,68,118,2.3926,46.9119,0.9992,0,0.0076,4,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__5,21,71,1.8707,60.5031,0.9737,0,0.0348,5,B
ZH33,Ore,R,F,71323,2,ZH33_OreBR_F_071323__6,60,110,1.5248,38.2279,0.9811,0,0.0239,6,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__1,92,142,2.1051,12.1478,0.9814,0,0.0327,1,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__2,86,136,1.9712,3.5899,0.9778,0,0.0335,2,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__3,6,56,1.5813,39.569,0.9774,0,0.0271,3,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__4,26,76,2.9099,30.4978,0.9915,0,0.0303,4,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__5,8,58,1.5073,71.2325,0.8352,0,0.0788,5,B
ZH33,Ore,R,F,71323,3,ZH33_OreBR_F_071323__6,87,137,1.76,68.1709,0.8564,0,0.0842,6,B
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__1,11,61,1.4299,19.8328,0.9715,0,0.0277,1,A
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__2,19,69,2.2797,37.3809,0.9773,0,0.0392,2,A
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__3,35,85,2.3767,85.4553,0.9723,0,0.0454,3,A
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__4,83,133,2.4509,27.5564,0.9735,0,0.0457,4,A
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__5,39,89,2.4835,32.7628,0.9715,0,0.048,5,A
ZH33,Ore,R,M,71223,1,ZH33_OreAR_M_071223__6,37,87,2.2802,18.818,0.9778,0,0.0388,6,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__1,3,53,1.4798,42.7927,0.9696,0,0.0296,1,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__2,29,79,1.885,43.7377,0.9699,0,0.0375,2,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__3,86,136,2.7774,11.142,0.9985,0,0.0123,3,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__4,29,79,2.0414,25.3988,0.9524,0,0.0518,4,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__5,35,85,1.7008,18.9137,0.9846,0,0.024,5,A
ZH33,Ore,R,M,71223,2,ZH33_OreAR_M_071223__6,22,72,2.1359,27.4352,0.9845,0,0.0302,6,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__1,81,131,2.025,-23.3131,0.9743,0,0.0372,1,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__2,52,102,2.4367,18.6922,0.9416,0,0.0691,2,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__3,92,142,3.098,-43.3136,0.9836,0,0.0451,3,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__4,7,57,1.294,46.0152,0.9711,0,0.0252,4,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__5,24,74,1.6294,15.557,0.9741,0,0.03,5,A
ZH33,Ore,R,M,71223,3,ZH33_OreAR_M_071223__6,91,141,2.7776,3.864,0.9902,0,0.0311,6,A
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__1,68,118,2.342,-1.1147,0.9837,0,0.034,1,B
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__2,33,83,3.7265,45.4314,0.9894,0,0.0433,2,B
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__3,92,142,2.0853,80.6302,0.9823,0,0.0315,3,B
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__4,83,133,3.5077,-43.545,0.9857,0,0.0476,4,B
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__5,92,142,1.2955,0.72,0.8774,0,0.0562,5,B
ZH33,Ore,R,M,71323,1,ZH33_OreBR_M_071323__6,20,70,4.3303,23.6834,0.9916,0,0.0448,6,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__1,49,99,2.7369,5.9325,0.9887,0,0.0329,1,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__2,23,73,4.025,27.5555,0.996,0,0.0287,2,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__3,84,134,3.2359,0.6647,0.9953,0,0.0251,3,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__4,42,92,3.0584,17.5024,0.9911,0,0.0326,4,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__5,27,77,1.7924,28.5878,0.966,0,0.0381,5,B
ZH33,Ore,R,M,71323,2,ZH33_OreBR_M_071323__6,56,106,3.9013,2.7232,0.9948,0,0.0317,6,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__1,39,89,2.5711,10.5862,0.984,0,0.037,1,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__2,24,74,2.9218,51.3982,0.98,0,0.0471,2,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__3,30,80,4.0151,34.1623,0.9945,0,0.0337,3,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__4,73,123,2.7389,8.1486,0.9894,0,0.0318,4,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__5,36,86,0.7042,34.1854,0.9703,0,0.0139,5,B
ZH33,Ore,R,M,71323,3,ZH33_OreBR_M_071323__6,12,62,3.3217,18.8963,0.9944,0,0.028,6,B
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__1,13,63,3.1862,30.0521,0.9632,0,0.0705,1,A
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__2,6,56,2.65,49.9338,0.984,0,0.0381,2,A
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__3,43,93,4.214,2.3365,0.9978,0,0.0222,3,A
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__4,22,72,3.571,24.8561,0.9962,0,0.0248,4,A
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__5,71,121,3.3826,77.5655,0.9932,0,0.0314,5,A
ZW133,375,C,F,71223,1,ZW133_375AC_F_071223__6,49,99,4.0091,66.2197,0.9992,0,0.0126,6,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__1,29,79,2.9801,31.8606,0.9551,0,0.0734,1,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__2,34,84,3.6583,31.134,0.9883,0,0.0449,2,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__3,57,107,4.0378,19.217,0.996,0,0.0286,3,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__4,7,57,3.5458,64.9653,0.9854,0,0.0486,4,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__5,58,108,3.5057,70.3294,0.9924,0,0.0346,5,A
ZW133,375,C,F,71223,2,ZW133_375AC_F_071223__6,6,56,3.4187,73.0798,0.9869,0,0.0444,6,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__1,17,67,2.6964,37.8552,0.98,0,0.0434,1,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__2,25,75,3.6236,98.2299,0.9997,0,0.007,2,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__3,45,95,4.8267,0.1488,0.9922,0,0.0482,3,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__4,13,63,3.8848,59.7599,0.9825,0,0.0584,4,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__5,21,71,4.5122,30.9284,0.9947,0,0.0369,5,A
ZW133,375,C,F,71223,3,ZW133_375AC_F_071223__6,0,50,3.3273,86.9833,0.993,0,0.0313,6,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__1,33,83,3.8232,11.8573,0.9812,0,0.0597,1,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__2,11,61,3.3784,77.2479,0.9607,0,0.0775,2,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__3,11,61,3.6391,67.2236,0.9872,0,0.0466,3,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__4,36,86,4.3117,40.4362,0.966,0,0.0915,4,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__5,32,82,4.4273,-0.9434,0.9983,0,0.0204,5,A
ZW133,375,C,M,71223,1,ZW133_375AC_M_071223__6,17,67,5.2679,27.2231,0.9931,0,0.0492,6,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__1,4,54,2.9144,60.3477,0.9803,0,0.0467,1,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__2,43,93,4.5007,2.9448,0.9872,0,0.0578,2,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__3,42,92,4.4899,-19.8506,0.9864,0,0.0593,3,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__4,9,59,4.4467,46.0332,0.9666,0,0.0935,4,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__5,36,86,4.3303,112.6345,0.9471,0,0.1165,5,A
ZW133,375,C,M,71223,2,ZW133_375AC_M_071223__6,37,87,4.6796,27.3427,0.9885,0,0.0569,6,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__1,76,126,3.8356,16.2981,0.9806,0,0.0609,1,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__2,1,51,2.6577,51.5633,0.985,0,0.037,2,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__3,25,75,3.1982,29.5201,0.9807,0,0.0506,3,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__4,47,97,2.4385,78.4258,0.9518,0,0.0623,4,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__5,10,60,3.5888,47.6519,0.9772,0,0.0618,5,A
ZW133,375,C,M,71223,4,ZW133_375AC_M_071223__6,48,98,4.5383,22.5997,0.9872,0,0.0582,6,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__1,10,60,2.5929,44.3589,0.9872,0,0.0333,1,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__2,14,64,3.6752,45.3663,0.9755,0,0.0658,2,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__3,8,58,3.5073,45.3955,0.9633,0,0.0775,3,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__4,26,76,4.0793,-4.8726,0.9874,0,0.052,4,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__5,0,50,4.3099,83.6522,0.962,0,0.097,5,A
ZW133,375,C,M,71223,5,ZW133_375AC_M_071223__6,0,50,2.7749,59.0679,0.9822,0,0.0421,6,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__1,18,68,2.9068,43.5872,0.9691,0,0.0587,1,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__2,67,117,3.5314,15.088,0.9531,0,0.089,2,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__3,47,97,4.9532,-7.542,0.9444,0,0.1368,3,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__4,16,66,3.4636,33.2091,0.9149,0,0.1213,4,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__5,28,78,4.1535,14.4194,0.9703,0,0.0822,5,A
ZW133,375,C,M,71223,6,ZW133_375AC_M_071223__6,0,50,2.4939,70.9388,0.9724,0,0.0475,6,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__1,73,123,3.6565,-30.1652,0.9714,0,0.0709,1,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__2,9,59,2.6447,64.2549,0.9885,0,0.0321,2,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__3,33,83,2.0313,39.5747,0.9507,0,0.0526,3,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__4,78,128,2.0527,36.832,0.9906,0,0.0226,4,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__5,46,96,3.6022,13.4536,0.9981,0,0.0176,5,A
ZW133,375,R,F,71223,1,ZW133_375AR_F_071223__6,62,112,3.3136,-20.104,0.9953,0,0.0257,6,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__1,62,112,4.1308,-17.3705,0.9944,0,0.0349,1,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__2,28,78,3.0004,15.4303,0.9844,0,0.0426,2,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__3,16,66,2.2149,39.1371,0.9406,0,0.0635,3,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__4,9,59,1.9879,60.6979,0.9781,0,0.0336,4,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__5,24,74,3.7638,22.3284,0.9936,0,0.0339,5,A
ZW133,375,R,F,71223,2,ZW133_375AR_F_071223__6,30,80,3.3358,36.3829,0.9913,0,0.0351,6,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__1,81,131,2.9149,58.3702,0.9842,0,0.0416,1,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__2,30,80,2.2898,66.6041,0.9745,0,0.0419,2,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__3,32,82,2.2059,52.5671,0.9513,0,0.0568,3,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__4,87,137,2.5681,24.0935,0.9557,0,0.0628,4,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__5,31,81,4.6175,-6.0564,0.9911,0,0.0494,5,A
ZW133,375,R,F,71223,3,ZW133_375AR_F_071223__6,84,134,2.7826,52.3917,0.9986,0,0.0118,6,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__1,2,52,3.5762,91.4912,0.9852,0,0.0493,1,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__2,4,54,3.6967,51.0292,0.9926,0,0.036,2,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__3,38,88,3.7026,-12.6574,0.9907,0,0.0404,3,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__4,24,74,4.966,16.6906,0.9914,0,0.0522,4,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__5,49,99,4.3369,18.1795,0.9655,0,0.0928,5,A
ZW133,375,R,M,71223,1,ZW133_375AR_M_071223__6,14,64,4.3816,45.2157,0.9865,0,0.0578,6,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__1,10,60,3.5575,53.5864,0.9739,0,0.0658,1,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__2,14,64,3.6563,53.7254,0.9943,0,0.0312,2,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__3,87,137,3.1129,45.5257,0.9825,0,0.0468,3,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__4,0,50,2.8786,64.6415,0.9716,0,0.0556,4,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__5,23,73,4.3724,46.9721,0.9908,0,0.0473,5,A
ZW133,375,R,M,71223,2,ZW133_375AR_M_071223__6,79,129,2.093,108.1376,0.9243,0,0.0686,6,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__1,86,136,2.2138,132.3584,0.9712,0,0.0431,1,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__2,48,98,4.8636,-2.2567,0.9888,0,0.0582,2,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__3,26,76,3.1106,71.9561,0.959,0,0.0729,3,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__4,12,62,3.5591,41.8106,0.9855,0,0.0487,4,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__5,26,76,3.5854,52.1039,0.956,0,0.0873,5,A
ZW133,375,R,M,71223,3,ZW133_375AR_M_071223__6,12,62,4.2806,45.8259,0.9861,0,0.0572,6,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__1,76,126,1.663,88.0103,0.6528,0,0.1531,1,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__2,49,99,3.6356,141.1228,0.703,0,0.2919,2,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__3,2,52,1.5221,286.5168,0.8405,0,0.0779,3,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__4,91,141,1.8711,171.0858,0.6167,0,0.1896,4,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__5,87,137,0.4946,223.9793,0.4277,0.0017,0.083,5,A
ZW133,Ore,C,F,71223,1,ZW133_OreAC_F_071223__6,64,114,1.6796,162.7385,0.7774,0,0.1078,6,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__1,13,63,2.8354,30.4316,0.9705,0,0.0559,1,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__2,70,120,2.3657,31.5014,0.9996,0,0.0054,2,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__3,74,124,2.29,14.6958,0.9901,0,0.0257,3,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__4,65,115,2.0369,25.0679,0.974,0,0.0376,4,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__5,91,141,2.2199,25.6988,0.99,0,0.0251,5,A
ZW133,Ore,C,F,71223,2,ZW133_OreAC_F_071223__6,32,82,2.2975,53.0147,0.9598,0,0.0533,6,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__1,75,125,2.0241,65.3763,0.9992,0,0.0065,1,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__2,19,69,2.6309,47.6778,0.9957,0,0.0195,2,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__3,37,87,1.9566,23.1001,0.9758,0,0.0348,3,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__4,55,105,2.3933,38.2241,0.9659,0,0.0509,4,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__5,27,77,1.724,30.752,0.9805,0,0.0274,5,A
ZW133,Ore,C,F,71223,3,ZW133_OreAC_F_071223__6,46,96,2.4241,16.7949,0.9719,0,0.0466,6,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__1,68,118,1.2227,48.7562,0.9935,0,0.0112,1,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__2,25,75,2.9853,34.8952,0.9637,0,0.0657,2,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__3,64,114,3.1907,6.3049,0.9825,0,0.0479,3,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__4,84,134,2.3814,15.4209,0.9956,0,0.0178,4,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__5,42,92,3.1408,-10.0901,0.9901,0,0.0353,5,A
ZW133,Ore,C,F,71223,4,ZW133_OreAC_F_071223__6,28,78,2.4698,47.2838,0.9774,0,0.0424,6,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__1,75,125,2.6105,-6.9442,0.9757,0,0.0465,1,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__2,42,92,1.8522,43.3905,0.9692,0,0.0373,2,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__3,86,136,1.8965,55.946,0.9854,0,0.026,3,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__4,43,93,3.3062,18.4332,0.9969,0,0.0208,4,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__5,14,64,2.0956,43.2542,0.9778,0,0.0356,5,A
ZW133,Ore,C,M,71223,1,ZW133_OreAC_M_071223__6,18,68,3.3012,46.3353,0.98,0,0.0532,6,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__1,66,116,2.5776,43.172,0.9906,0,0.0283,1,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__2,37,87,2.9511,40.9115,0.9595,0,0.0688,2,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__3,33,83,2.1098,58.429,0.9752,0,0.038,3,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__4,12,62,3.4927,70.7357,0.9908,0,0.0379,4,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__5,84,134,2.5038,71.2821,0.9983,0,0.0116,5,A
ZW133,Ore,C,M,71223,2,ZW133_OreAC_M_071223__6,50,100,3.5363,14.6321,0.984,0,0.0509,6,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__1,58,108,3.3878,-13.702,0.988,0,0.042,1,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__2,45,95,1.7579,50.0116,0.9778,0,0.0299,2,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__3,83,133,2.2513,47.0635,0.99,0,0.0254,3,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__4,65,115,3.1655,80.9237,0.9979,0,0.0162,4,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__5,62,112,3.8146,16.5121,0.991,0,0.0408,5,A
ZW133,Ore,C,M,71223,3,ZW133_OreAC_M_071223__6,17,67,3.1891,41.4282,0.993,0,0.0301,6,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__1,37,87,0.8464,7.9555,0.9559,0,0.0206,1,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__2,21,71,1.8034,51.2596,0.967,0,0.0377,2,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__3,51,101,1.6688,10.2335,0.9533,0,0.042,3,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__4,31,81,1.6792,17.6751,0.9756,0,0.03,4,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__5,80,130,1.1963,8.4737,0.9611,0,0.0273,5,A
ZW133,Ore,R,F,71223,1,ZW133_OreAR_F_071223__6,44,94,0.9738,28.7888,0.8782,0,0.0421,6,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__1,13,63,0.8723,46.4296,0.9562,0,0.0212,1,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__2,92,142,0.8426,61.6243,0.8837,0,0.0354,2,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__3,38,88,1.4951,51.0875,0.9656,0,0.032,3,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__4,39,89,1.3734,44.2961,0.9827,0,0.0205,4,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__5,8,58,0.9151,53.7799,0.9583,0,0.0217,5,A
ZW133,Ore,R,F,71223,2,ZW133_OreAR_F_071223__6,35,85,1.1965,51.1045,0.9638,0,0.0263,6,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__1,0,50,0.6676,48.3089,0.9475,0,0.0179,1,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__2,62,112,0.9578,58.6131,0.9376,0,0.0282,2,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__3,57,107,1.6659,72.0226,0.9493,0,0.0438,3,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__4,87,137,1.0638,67.3975,0.9476,0,0.0285,4,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__5,50,100,2.4593,20.1425,0.9816,0,0.038,5,A
ZW133,Ore,R,F,71223,3,ZW133_OreAR_F_071223__6,25,75,2.2477,76.0617,0.8711,0,0.1006,6,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__1,34,84,2.052,36.548,0.975,0,0.0371,1,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__2,60,110,1.8972,69.8751,0.9734,0,0.0354,2,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__3,21,71,2.3951,51.5421,0.9739,0,0.0443,3,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__4,38,88,2.6172,23.3643,0.9892,0,0.0308,4,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__5,74,124,1.9174,-11.5772,0.9665,0,0.0404,5,A
ZW133,Ore,R,M,71223,1,ZW133_OreAR_M_071223__6,77,127,1.7798,-15.1104,0.9072,0,0.0655,6,A
