Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,vial,build
Bei52,Ore,F,80123,2,Bei52_OreRR_F_080123__2,55,105,0.5661,43.853,0.6609,0,0.051,R,2,B
Bei52,Ore,F,80123,2,Bei52_OreRR_F_080123__3,60,110,1.9233,25.0712,0.9916,0,0.0199,R,3,B
Bei52,Ore,F,80123,2,Bei52_OreRR_F_080123__4,28,78,1.9811,17.2803,0.9646,0,0.043,R,4,B
Bei52,Ore,F,80123,2,Bei52_OreRR_F_080123__5,24,74,1.2213,22.4804,0.9787,0,0.0203,R,5,B
Bei52,Ore,F,80123,2,Bei52_OreRR_F_080123__6,63,113,0.7803,37.9344,0.923,0,0.0258,R,6,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__1,87,137,1.2751,47.7975,0.9856,0,0.0173,C,1,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__2,10,60,1.6465,28.1617,0.9332,0,0.0503,C,2,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__3,25,75,0.9616,26.4415,0.8997,0,0.037,C,3,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__4,57,107,2.8946,-3.1457,0.9984,0,0.0131,C,4,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__5,41,91,0.5416,38.3961,0.8468,0,0.027,C,5,B
Bei52,Ore,F,80123,3,Bei52_OreRC_F_080123__6,92,142,2.4296,-18.2328,0.9666,0,0.0511,C,6,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__1,34,84,0.7673,43.3657,0.9203,0,0.0259,R,1,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__2,38,88,0.6791,33.4301,0.9231,0,0.0225,R,2,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__3,22,72,1.4749,34.5258,0.9609,0,0.0337,R,3,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__4,86,136,2.0068,9.0491,0.9945,0,0.0167,R,4,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__5,86,136,1.4625,-23.3015,0.9543,0,0.0364,R,5,B
Bei52,Ore,F,80123,3,Bei52_OreRR_F_080123__6,19,69,1.7809,6.8695,0.9831,0,0.0263,R,6,B
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__1,87,137,1.7458,32.3443,0.9593,0,0.0408,C,1,A
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__2,26,76,2.4948,33.2976,0.9846,0,0.0352,C,2,A
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__3,58,108,3.0636,14.0095,0.9812,0,0.0478,C,3,A
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__4,61,111,2.8197,-7.8401,0.9926,0,0.0274,C,4,A
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__5,90,140,2.5371,10.6793,0.992,0,0.0257,C,5,A
Bei52,Ore,M,73123,1,Bei52A_OreRC_M_073123__6,27,77,1.6866,36.9515,0.9861,0,0.0226,C,6,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__1,13,63,2.6518,51.6673,0.9627,0,0.0591,R,1,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__2,1,51,2.2433,44.6636,0.9727,0,0.0425,R,2,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__3,85,135,2.9063,26.0393,0.9891,0,0.0344,R,3,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__4,10,60,2.8985,31.4585,0.9801,0,0.0466,R,4,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__5,26,76,3.6167,38.073,0.9888,0,0.0433,R,5,A
Bei52,Ore,M,73123,1,Bei52A_OreRR_M_073123__6,22,72,3.3179,28.3029,0.9894,0,0.0386,R,6,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__1,46,96,3.121,-16.1261,0.9874,0,0.0396,C,1,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__2,65,115,2.4233,0.81,0.9809,0,0.0381,C,2,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__3,81,131,3.6275,-42.1331,0.9898,0,0.0414,C,3,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__4,77,127,2.5322,21.1159,0.9923,0,0.025,C,4,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__5,90,140,3.1225,-8.2499,0.9968,0,0.0198,C,5,A
Bei52,Ore,M,73123,2,Bei52A_OreRC_M_073123__6,27,77,1.3433,56.7285,0.9683,0,0.0275,C,6,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__1,88,138,2.7101,26.0703,0.9877,0,0.034,R,1,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__2,75,125,2.8719,-17.9258,0.9861,0,0.0384,R,2,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__3,14,64,2.7238,34.3333,0.9838,0,0.0393,R,3,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__4,87,137,3.1662,3.6918,0.9903,0,0.0352,R,4,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__5,87,137,3.1617,6.2987,0.9742,0,0.0581,R,5,A
Bei52,Ore,M,73123,2,Bei52A_OreRR_M_073123__6,6,56,2.3659,49.024,0.9718,0,0.0456,R,6,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__1,49,99,2.7171,-11.7597,0.995,0,0.0217,C,1,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__2,91,141,2.8897,1.908,0.9821,0,0.044,C,2,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__3,77,127,2.9671,17.1257,0.9665,0,0.0625,C,3,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__4,56,106,3.8155,-20.7373,0.9953,0,0.0294,C,4,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__5,62,112,3.3356,-5.0947,0.9924,0,0.0329,C,5,A
Bei52,Ore,M,73123,3,Bei52A_OreRC_M_073123__6,81,131,2.1629,11.2104,0.9885,0,0.0262,C,6,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__1,81,131,3.3192,-2.5806,0.9963,0,0.0228,R,1,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__2,41,91,2.9428,6.9189,0.9969,0,0.0185,R,2,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__3,67,117,2.9977,61.1526,0.9914,0,0.0315,R,3,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__4,57,107,3.6081,-6.3887,0.9908,0,0.0391,R,4,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__5,47,97,4.567,-23.3179,0.9944,0,0.0384,R,5,A
Bei52,Ore,M,73123,3,Bei52A_OreRR_M_073123__6,23,73,2.7697,37.6453,0.9903,0,0.0308,R,6,A
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__1,74,124,3.362,40.9375,0.9876,0,0.0425,C,1,B
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__2,44,94,3.1289,17.481,0.981,0,0.0492,C,2,B
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__3,9,59,2.0936,41.1825,0.988,0,0.026,C,3,B
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__4,28,78,2.6464,23.7863,0.99,0,0.0299,C,4,B
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__5,8,58,2.6462,40.4339,0.9882,0,0.0326,C,5,B
Bei52,Ore,M,80123,1,Bei52_OreRC_M_080123__6,28,78,3.7136,7.3638,0.9907,0,0.0405,C,6,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__1,61,111,2.92,9.4027,0.9931,0,0.0273,R,1,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__2,87,137,3.0994,-5.2369,0.9914,0,0.0324,R,2,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__3,22,72,3.0388,4.4256,0.987,0,0.0392,R,3,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__4,54,104,2.8391,20.0773,0.9821,0,0.0432,R,4,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__5,72,122,3.5951,34.7038,0.9968,0,0.023,R,5,B
Bei52,Ore,M,80123,1,Bei52_OreRR_M_080123__6,85,135,2.5513,43.4523,0.9908,0,0.0276,R,6,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__1,67,117,3.1154,2.0729,0.9965,0,0.0207,C,1,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__2,79,129,3.9112,-36.6904,0.9985,0,0.0172,C,2,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__3,17,67,2.4709,54.4475,0.975,0,0.0447,C,3,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__4,46,96,4.0568,27.6593,0.9942,0,0.0348,C,4,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__5,8,58,2.5569,49.4582,0.9774,0,0.0439,C,5,B
Bei52,Ore,M,80123,2,Bei52_OreRC_M_080123__6,11,61,3.5579,8.6484,0.9873,0,0.0455,C,6,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__1,66,116,2.9279,4.658,0.9933,0,0.0271,R,1,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__2,14,64,3.4731,26.2219,0.9941,0,0.0302,R,2,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__3,69,119,3.8151,-16.4697,0.9966,0,0.0251,R,3,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__4,21,71,2.9171,60.5614,0.9754,0,0.0523,R,4,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__5,26,76,3.292,16.1119,0.9934,0,0.0302,R,5,B
Bei52,Ore,M,80123,2,Bei52_OreRR_M_080123__6,87,137,3.4378,-2.0773,0.9828,0,0.0513,R,6,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__1,44,94,3.1534,-17.0112,0.989,0,0.0374,C,1,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__2,5,55,1.8932,70.1674,0.9628,0,0.0422,C,2,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__3,64,114,3.0049,13.4663,0.9867,0,0.0392,C,3,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__4,23,73,2.9488,39.4994,0.9952,0,0.0229,C,4,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__5,26,76,3.0852,18.7147,0.9945,0,0.0257,C,5,B
Bei52,Ore,M,80123,3,Bei52_OreRC_M_080123__6,92,142,4.0097,-66.4796,0.9898,0,0.0457,C,6,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__1,53,103,3.4324,27.1076,0.9891,0,0.0406,R,1,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__2,66,116,3.1036,10.6037,0.9928,0,0.0297,R,2,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__3,43,93,3.924,-11.8759,0.9897,0,0.0451,R,3,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__4,43,93,3.02,24.8508,0.9859,0,0.0407,R,4,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__5,27,77,4.307,8.3717,0.9888,0,0.0516,R,5,B
Bei52,Ore,M,80123,3,Bei52_OreRR_M_080123__6,85,135,3.1288,-21.5031,0.9745,0,0.0572,R,6,B
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__1,3,53,1.4441,44.3867,0.9643,0,0.0315,C,1,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__2,91,141,0.5281,11.678,0.6953,0,0.0433,C,2,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__3,26,76,2.403,60.8522,0.8078,0,0.1392,C,3,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__4,48,98,0.6179,42.2409,0.9284,0,0.0196,C,4,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__5,12,62,1.5946,47.611,0.9264,0,0.0514,C,5,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRC_F_073123OreR375__6,38,88,2.0716,18.2914,0.9782,0,0.0349,C,6,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__1,45,95,1.3558,16.5138,0.9501,0,0.0353,R,1,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__2,25,75,1.2287,29.4985,0.9709,0,0.024,R,2,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__3,85,135,0.8053,34.5816,0.9443,0,0.0223,R,3,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__4,15,65,1.7255,66.2133,0.9125,0,0.0614,R,4,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__5,54,104,0.9292,33.3985,0.9821,0,0.0142,R,5,parental
Ore,Ore,F,073123OreR375,1,Parental_OreRR_F_073123OreR375__6,41,91,1.9307,3.4909,0.9797,0,0.0313,R,6,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__1,2,52,1.2587,35.3098,0.9606,0,0.0289,C,1,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__2,44,94,0.6316,14.4507,0.8597,0,0.0298,C,2,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__3,92,142,2.9266,-113.5869,0.9646,0,0.0635,C,3,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__4,20,70,0.1616,37.52,0.9159,0,0.0056,C,4,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__5,80,130,2.9808,-33.2842,0.9406,0,0.0854,C,5,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRC_F_073123OreR375__6,13,63,1.6411,64.0216,0.9602,0,0.0379,C,6,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__1,2,52,1.1291,44.788,0.9438,0,0.0314,R,1,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__2,33,83,0.9808,23.2534,0.9376,0,0.0289,R,2,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__3,92,142,0.9848,30.9128,0.9346,0,0.0297,R,3,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__4,54,104,2.6138,-20.8269,0.9029,0,0.0988,R,4,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__5,41,91,0.8489,17.9106,0.9652,0,0.0183,R,5,parental
Ore,Ore,F,073123OreR375,2,Parental_OreRR_F_073123OreR375__6,21,71,1.1718,9.8266,0.9675,0,0.0243,R,6,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__1,2,52,1.4008,26.58,0.9729,0,0.0264,C,1,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__2,50,100,0.2804,24.9232,0.844,0,0.0141,C,2,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__3,0,50,0.8237,38.7168,0.9308,0,0.0257,C,3,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__4,73,123,1.2427,30.5136,0.861,0,0.0583,C,4,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__5,71,121,1.2605,12.7617,0.9712,0,0.0245,C,5,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRC_F_073123OreR375__6,60,110,1.7399,-4.2756,0.9798,0,0.0282,C,6,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__1,26,76,0.9763,24.3445,0.9716,0,0.0189,R,1,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__2,86,136,0.889,40.8746,0.905,0,0.0332,R,2,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__3,59,109,0.9331,45.8932,0.9688,0,0.0189,R,3,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__4,29,79,1.1056,21.2064,0.9384,0,0.0323,R,4,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__5,18,68,0.9646,21.3268,0.9645,0,0.021,R,5,parental
Ore,Ore,F,073123OreR375,3,Parental_OreRR_F_073123OreR375__6,35,85,0.8514,20.055,0.9246,0,0.0278,R,6,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__1,91,141,1.2681,10.6839,0.9255,0,0.0412,C,1,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__2,59,109,0.5654,7.1012,0.7999,0,0.0337,C,2,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__3,92,142,0.875,-16.3944,0.8932,0,0.035,C,3,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__4,81,131,2.5465,-59.5622,0.957,0,0.0612,C,4,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__5,28,78,1.1498,30.9123,0.9462,0,0.0312,C,5,parental
Ore,Ore,F,080123Parental,1,Parental_OreRC_F_080123Parental__6,58,108,0.9311,29.3021,0.8884,0,0.0382,C,6,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__1,64,114,1.1268,12.9188,0.9266,0,0.0363,R,1,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__2,7,57,0.9412,34.9304,0.9093,0,0.0342,R,2,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__3,34,84,2.0779,18.4157,0.9681,0,0.0427,R,3,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__4,38,88,1.0222,55.8548,0.9043,0,0.0383,R,4,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__5,46,96,2.246,23.266,0.9934,0,0.0207,R,5,parental
Ore,Ore,F,080123Parental,1,Parental_OreRR_F_080123Parental__6,84,134,1.5284,13.8976,0.9525,0,0.0388,R,6,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__1,81,131,1.7384,-10.4518,0.9518,0,0.0444,C,1,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__2,53,103,0.4219,21.6116,0.8745,0,0.0186,C,2,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__3,92,142,1.2836,-31.4101,0.9042,0,0.0481,C,3,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__4,65,115,2.4998,-47.8449,0.965,0,0.0539,C,4,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__5,72,122,0.5378,18.1334,0.8799,0,0.023,C,5,parental
Ore,Ore,F,080123Parental,2,Parental_OreRC_F_080123Parental__6,46,96,1.5273,11.9646,0.9896,0,0.0177,C,6,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__1,54,104,1.1228,12.8794,0.9672,0,0.0234,R,1,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__2,81,131,0.9911,8.3103,0.9615,0,0.0225,R,2,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__3,64,114,2.0369,-33.3908,0.9622,0,0.0458,R,3,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__4,18,68,0.553,54.8697,0.8836,0,0.0233,R,4,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__5,90,140,2.2486,36.7351,0.9955,0,0.017,R,5,parental
Ore,Ore,F,080123Parental,2,Parental_OreRR_F_080123Parental__6,16,66,1.2269,20.2784,0.9852,0,0.0169,R,6,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__1,92,142,1.51,9.3151,0.9591,0,0.0354,C,1,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__2,76,126,0.3262,12.5348,0.861,0,0.0153,C,2,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__3,80,130,1.4981,-7.5091,0.8045,0,0.0878,C,3,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__4,18,68,1.1902,20.8247,0.9535,0,0.0298,C,4,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__5,32,82,0.4304,22.0081,0.9529,0,0.0109,C,5,parental
Ore,Ore,F,080123Parental,3,Parental_OreRC_F_080123Parental__6,8,58,1.3957,20.7886,0.9765,0,0.0245,C,6,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__1,43,93,1.1972,2.8124,0.9732,0,0.0224,R,1,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__2,59,109,0.599,19.4103,0.7948,0,0.0363,R,2,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__3,17,67,1.726,60.9601,0.9167,0,0.0597,R,3,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__4,23,73,0.7621,37.4381,0.9575,0,0.0182,R,4,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__5,34,84,2.2381,31.216,0.9824,0,0.0337,R,5,parental
Ore,Ore,F,080123Parental,3,Parental_OreRR_F_080123Parental__6,22,72,1.1493,36.1134,0.958,0,0.0273,R,6,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__1,20,70,1.9062,49.2069,0.9734,0,0.0356,C,1,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__2,76,126,3.0071,-14.9586,0.9873,0,0.0384,C,2,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__3,78,128,2.7522,35.6718,0.994,0,0.024,C,3,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__4,54,104,3.0294,0.0427,0.9883,0,0.0371,C,4,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__5,36,86,2.4435,14.0583,0.9883,0,0.0299,C,5,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRC_M_073123OreR375__6,62,112,3.0827,2.4201,0.9847,0,0.0433,C,6,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__1,89,139,1.8824,56.4613,0.9489,0,0.0497,R,1,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__2,42,92,3.0085,29.3935,0.9875,0,0.0382,R,2,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__3,79,129,2.187,40.6708,0.9833,0,0.0321,R,3,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__4,70,120,3.0461,32.749,0.9886,0,0.0369,R,4,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__5,2,52,2.5427,57.3619,0.9849,0,0.0355,R,5,parental
Ore,Ore,M,073123OreR375,1,Parental_OreRR_M_073123OreR375__6,68,118,2.2401,18.9192,0.9882,0,0.0275,R,6,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__1,16,66,1.507,19.367,0.9777,0,0.0257,C,1,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__2,44,94,2.747,17.1199,0.9916,0,0.0285,C,2,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__3,92,142,3.2123,-18.8804,0.9819,0,0.0492,C,3,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__4,42,92,1.8945,30.245,0.9562,0,0.046,C,4,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__5,50,100,3.2872,9.5059,0.9674,0,0.0683,C,5,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRC_M_073123OreR375__6,20,70,1.9309,25.9012,0.9897,0,0.0221,C,6,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__1,58,108,2.7329,23.6345,0.9826,0,0.041,R,1,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__2,30,80,2.446,37.3493,0.9891,0,0.0289,R,2,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__3,45,95,2.3866,1.057,0.9844,0,0.0339,R,3,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__4,32,82,2.5544,22.2515,0.9892,0,0.0301,R,4,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__5,49,99,3.537,-14.9998,0.99,0,0.04,R,5,parental
Ore,Ore,M,073123OreR375,2,Parental_OreRR_M_073123OreR375__6,53,103,3.116,-14.6524,0.983,0,0.0462,R,6,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__1,73,123,1.7478,5.6,0.9702,0,0.0347,C,1,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__2,73,123,2.0471,28.809,0.9762,0,0.0361,C,2,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__3,64,114,2.0972,21.6672,0.9826,0,0.0315,C,3,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__4,51,101,2.7409,17.4033,0.9805,0,0.0436,C,4,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__5,12,62,2.3846,33.1121,0.9841,0,0.0341,C,5,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRC_M_073123OreR375__6,32,82,3.2098,15.408,0.9843,0,0.0457,C,6,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__1,29,79,2.5099,15.9459,0.9822,0,0.0381,R,1,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__2,48,98,2.5169,28.6666,0.98,0,0.0406,R,2,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__3,17,67,1.8826,41.2741,0.9761,0,0.0333,R,3,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__4,34,84,2.66,6.1796,0.9886,0,0.0322,R,4,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__5,72,122,3.8124,-44.2114,0.993,0,0.0361,R,5,parental
Ore,Ore,M,073123OreR375,3,Parental_OreRR_M_073123OreR375__6,89,139,2.2253,-8.8926,0.9662,0,0.0471,R,6,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__1,12,62,1.5053,59.3139,0.9377,0,0.0443,C,1,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__2,90,140,2.5303,33.2514,0.9986,0,0.0105,C,2,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__3,70,120,2.9443,-3.714,0.9961,0,0.0206,C,3,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__4,20,70,1.4897,27.4936,0.9853,0,0.0205,C,4,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__5,11,61,1.8252,36.556,0.9894,0,0.0213,C,5,parental
Ore,Ore,M,080123Parental,1,Parental_OreRC_M_080123Parental__6,24,74,2.7392,50.9374,0.9825,0,0.0413,C,6,parental
