Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build,z,Set_adj,Pos_adj,Y_adj
375,0.99694,13,1.00914,F,Control,6,375_375,375,375,0.000938461538461529,parental,-1.15882977761526,0.0010485245014245,0.00118354565556564,0.00107348269260267
375,0.998746,15,1.00803,M,Rotenone,7,375_375,375,375,0.000618933333333331,parental,-0.617855142076444,0.000720505357142854,0.000751470968198374,0.000649898944388851
375,0.96699,13,0.97483,M,Control,6,375_375,375,375,0.00060307692307692,parental,-0.683797253275056,0.000692333333333334,0.000743674151688568,0.000654417741432154
375,0.959694,12,0.967732,M,Control,6,375_375,375,375,0.000669833333333333,parental,-0.406177126325535,0.000692333333333334,0.000743674151688568,0.000721174151688567
375,1.010186,13,1.01831,M,Rotenone,5,375_375,375,375,0.000624923076923078,parental,-0.592945573551212,0.000662522181522185,0.000751470968198374,0.000713871863599268
375,1.002418,18,1.020748,F,Control,1,375_375,375,375,0.00101833333333333,parental,-0.774361283530843,0.00109010060601164,0.00118354565556564,0.00111177838288733
375,0.99985,14,1.012834,F,Rotenone,6,375_375,375,375,0.000927428571428571,parental,-1.21193773928374,0.00109826053391053,0.00116980665562678,0.000998974693144817
375,1.004502,18,1.02441,F,Rotenone,1,375_375,375,375,0.001106,parental,-0.352371626620869,0.00104212393115141,0.00116980665562678,0.00123368272447537
375,0.963582,11,0.971236,M,Control,4,375_375,375,375,0.000695818181818176,parental,-0.298113842104329,0.000764884626484624,0.000743674151688568,0.00067460770702212
375,0.993982,19,1.016054,F,Control,2,375_375,375,375,0.00116168421052631,parental,-0.0843317684995827,0.00124479621146398,0.00118354565556564,0.00110043365462797
375,0.96793,11,0.974316,M,Control,7,375_375,375,375,0.000580545454545455,parental,-0.777498953681625,0.000689681637806636,0.000743674151688568,0.000634537968427387
375,1.01358,14,1.027514,F,Rotenone,7,375_375,375,375,0.000995285714285722,parental,-0.885302616471812,0.00118964383394383,0.00116980665562678,0.000975448535968669
375,0.996248,14,1.005152,M,Rotenone,5,375_375,375,375,0.000636000000000002,parental,-0.54687993312786,0.000662522181522185,0.000751470968198374,0.000724948786676192
375,1.011828,13,1.0246,F,Rotenone,4,375_375,375,375,0.000982461538461539,parental,-0.947032687455081,0.00120773986568987,0.00116980665562678,0.000944528328398453
375,1.013478,13,1.026554,F,Rotenone,4,375_375,375,375,0.00100584615384614,parental,-0.834469198978438,0.00120773986568987,0.00116980665562678,0.000967912943783054
375,0.963234,20,0.977492,M,Control,2,375_375,375,375,0.0007129,parental,-0.227075622494384,0.000819221475256768,0.000743674151688568,0.0006373526764318
375,0.99907,13,1.01488,F,Control,2,375_375,375,375,0.00121615384615385,parental,0.177861648045772,0.00124479621146398,0.00118354565556564,0.00115490329025551
375,0.99447,8,1.0027,F,Control,5,375_375,375,375,0.00102874999999999,parental,-0.724219926958875,0.00112368818681318,0.00118354565556564,0.00108860746875244
375,1.005286,15,1.014184,M,Rotenone,7,375_375,375,375,0.000593200000000005,parental,-0.724872449319175,0.000720505357142854,0.000751470968198374,0.000624165611055525
375,1.02052,13,1.034416,F,Control,4,375_375,375,375,0.00106892307692307,parental,-0.530843999797797,0.00124465448717949,0.00118354565556564,0.00100781424530922
375,0.99746,13,1.011548,F,Control,6,375_375,375,375,0.0010836923076923,parental,-0.45975127023356,0.0010485245014245,0.00118354565556564,0.00121871346183344
375,1.02478,13,1.038532,F,Rotenone,4,375_375,375,375,0.00105784615384615,parental,-0.584163546970961,0.00120773986568987,0.00116980665562678,0.00101991294378306
375,1.004622,15,1.013506,M,Rotenone,6,375_375,375,375,0.000592266666666674,parental,-0.72875390605854,0.000674710654160654,0.000751470968198374,0.000669026980704394
375,1.005226,14,1.014184,M,Rotenone,5,375_375,375,375,0.000639857142857144,parental,-0.530839219051875,0.000662522181522185,0.000751470968198374,0.000728805929533334
375,1.031104,14,1.043538,F,Rotenone,6,375_375,375,375,0.000888142857142861,parental,-1.40104228406955,0.00109826053391053,0.00116980665562678,0.000959688978859107
375,0.95887,11,0.965234,M,Control,7,375_375,375,375,0.000578545454545458,parental,-0.785816360980273,0.000689681637806636,0.000743674151688568,0.00063253796842739
375,1.039626,14,1.05374,F,Rotenone,7,375_375,375,375,0.00100814285714285,parental,-0.823413856360157,0.00118964383394383,0.00116980665562678,0.000988305678825797
375,1.014366,10,1.025042,F,Rotenone,2,375_375,375,375,0.00106759999999999,parental,-0.537212723487941,0.00109585833333333,0.00116980665562678,0.00114154832229344
375,1.02166,14,1.031174,M,Rotenone,1,375_375,375,375,0.00067957142857143,parental,-0.365679274121337,0.00072456341305753,0.000751470968198374,0.000706478983712274
375,1.039012,19,1.061382,F,Control,3,375_375,375,375,0.00117736842105263,parental,-0.00883471961473051,0.00127812768317853,0.00118354565556564,0.00108278639343974
375,0.999384,8,1.008362,F,Control,5,375_375,375,375,0.00112224999999999,parental,-0.274151110368596,0.00112368818681318,0.00118354565556564,0.00118210746875244
375,0.999996,20,1.007522,M,Rotenone,2,375_375,375,375,0.000376300000000002,parental,-1.62689527085888,0.000718139411027571,0.000751470968198374,0.000409631557170805
375,0.99708,9,1.006554,F,Control,5,375_375,375,375,0.00105266666666666,parental,-0.609095372269545,0.00112368818681318,0.00118354565556564,0.00111252413541911
375,1.058126,20,1.080968,F,Rotenone,3,375_375,375,375,0.0011421,parental,-0.178601741284943,0.00125542095073542,0.00116980665562678,0.00105648570489136
375,0.959464,13,0.967654,M,Control,5,375_375,375,375,0.000630000000000002,parental,-0.57183215502384,0.000733594195156694,0.000743674151688568,0.000640079956531876
375,1.027384,14,1.040216,F,Rotenone,5,375_375,375,375,0.000916571428571425,parental,-1.26419935893366,0.000992498852998854,0.00116980665562678,0.00109387923119935
375,1.003376,16,1.012784,M,Rotenone,7,375_375,375,375,0.000587999999999991,parental,-0.74649770829575,0.000720505357142854,0.000751470968198374,0.000618965611055511
375,1.018198,13,1.031854,F,Rotenone,5,375_375,375,375,0.00105046153846155,parental,-0.619709911753007,0.000992498852998854,0.00116980665562678,0.00122776934108948
375,1.01509,14,1.028696,F,Rotenone,7,375_375,375,375,0.000971857142857143,parental,-0.998077690453217,0.00118964383394383,0.00116980665562678,0.00095201996454009
375,0.970506,12,0.977886,M,Control,6,375_375,375,375,0.000615000000000004,parental,-0.634212709763783,0.000692333333333334,0.000743674151688568,0.000666340818355238
375,1.04158,17,1.062598,F,Control,3,375_375,375,375,0.00123635294117647,parental,0.275091410538019,0.00127812768317853,0.00118354565556564,0.00114177091356358
375,0.974546,11,0.9817,M,Control,4,375_375,375,375,0.000650363636363636,parental,-0.487145826164765,0.000764884626484624,0.000743674151688568,0.00062915316156758
375,0.998716,14,1.00733,M,Rotenone,6,375_375,375,375,0.000615285714285715,parental,-0.633024508721131,0.000674710654160654,0.000751470968198374,0.000692046028323435
375,1.006436,14,1.014676,M,Rotenone,6,375_375,375,375,0.000588571428571415,parental,-0.744121306210437,0.000674710654160654,0.000751470968198374,0.000665331742609135
375,0.99959,11,1.007036,M,Rotenone,4,375_375,375,375,0.000676909090909097,parental,-0.37675114747343,0.000762539432789435,0.000751470968198374,0.000665840626318037
375,1.002214,12,1.010152,M,Rotenone,4,375_375,375,375,0.0006615,parental,-0.440832990069951,0.000762539432789435,0.000751470968198374,0.00065043153540894
375,1.004726,11,1.012404,M,Rotenone,4,375_375,375,375,0.000698000000000007,parental,-0.289040306869374,0.000762539432789435,0.000751470968198374,0.000686931535408947
375,1.023602,13,1.036952,F,Control,4,375_375,375,375,0.00102692307692309,parental,-0.733013949496007,0.00124465448717949,0.00118354565556564,0.00096581424530924
375,0.998208,13,1.013856,F,Control,4,375_375,375,375,0.00120369230769232,parental,0.117877157475985,0.00124465448717949,0.00118354565556564,0.00114258347607847
375,0.999144,13,1.010862,F,Control,7,375_375,375,375,0.000901384615384607,parental,-1.33730215079215,0.00117147308247308,0.00118354565556564,0.000913457188477162
375,1.02367,16,1.041832,F,Rotenone,1,375_375,375,375,0.001135125,parental,-0.212176393645555,0.00104212393115141,0.00116980665562678,0.00126280772447537
375,1.028786,27,1.048776,M,Rotenone,3,375_375,375,375,0.000740370370370369,parental,-0.112834492986682,0.000820384213025441,0.000751470968198374,0.000671457125543302
375,1.019976,8,1.027026,F,Rotenone,2,375_375,375,375,0.00088125,parental,-1.43422153601836,0.00109585833333333,0.00116980665562678,0.000955198322293448
375,0.98587,12,0.994234,M,Control,4,375_375,375,375,0.000696999999999994,parental,-0.293199010518758,0.000764884626484624,0.000743674151688568,0.000675789525203938
375,0.977636,20,0.992656,M,Control,3,375_375,375,375,0.000751000000000002,parental,-0.0686290134548998,0.000798993217893219,0.000743674151688568,0.000695680933795351
375,0.996422,15,1.002918,M,Rotenone,2,375_375,375,375,0.000433066666666663,parental,-1.39081952703194,0.000718139411027571,0.000751470968198374,0.000466398223837466
375,1.003028,12,1.013274,F,Control,7,375_375,375,375,0.000853833333333331,parental,-1.56619358651588,0.00117147308247308,0.00118354565556564,0.000865905906425886
375,0.952518,11,0.958374,M,Control,7,375_375,375,375,0.000532363636363634,parental,-0.977872856785723,0.000689681637806636,0.000743674151688568,0.000586356150245566
375,0.966214,20,0.977468,M,Control,1,375_375,375,375,0.000562699999999999,parental,-0.851712910623767,0.000704426334064328,0.000743674151688568,0.000601947817624239
375,0.980266,22,0.99715,M,Control,3,375_375,375,375,0.000767454545454546,parental,-0.000199435225019914,0.000798993217893219,0.000743674151688568,0.000712135479249895
375,1.046174,18,1.066882,F,Rotenone,3,375_375,375,375,0.00115044444444445,parental,-0.138435171913639,0.00125542095073542,0.00116980665562678,0.00106483014933581
375,1.018049,17,1.02331,M,Rotenone,1,375_375,375,375,0.000309470588235292,parental,-1.90481898944737,0.00072456341305753,0.000751470968198374,0.000336378143376136
375,0.996978,14,1.013484,F,Control,1,375_375,375,375,0.001179,parental,-0.000980999764288154,0.00109010060601164,0.00118354565556564,0.001272445049554
375,0.99223,13,1.00381,F,Control,7,375_375,375,375,0.000890769230769242,parental,-1.38840005016635,0.00117147308247308,0.00118354565556564,0.000902841803861797
375,1.037854,20,1.053496,M,Rotenone,3,375_375,375,375,0.000782099999999997,parental,0.0607066700392449,0.000820384213025441,0.000751470968198374,0.00071318675517293
375,1.01922,14,1.033776,F,Rotenone,5,375_375,375,375,0.00103971428571429,parental,-0.671442567641306,0.000992498852998854,0.00116980665562678,0.00121702208834222
37A,0.98618,8,0.99246,M,Control,4,Bei05_375,Bei05,375,0.000785000000000008,A,0.0727669106223482,0.000764884626484624,0.000743674151688568,0.000763789525203952
37A,0.972098,8,0.97851,M,Control,4,Bei05_375,Bei05,375,0.000801499999999997,A,0.141385520836249,0.000764884626484624,0.000743674151688568,0.000780289525203941
37A,1.022848,11,1.035968,F,Control,4,Bei05_375,Bei05,375,0.00119272727272727,A,0.0650961915873103,0.00124465448717949,0.00118354565556564,0.00113161844111342
37A,1.0104,11,1.02333,F,Control,4,Bei05_375,Bei05,375,0.00117545454545456,A,-0.0180472942192695,0.00124465448717949,0.00118354565556564,0.00111434571384071
37A,1.02477,15,1.0415,F,Rotenone,4,Bei05_375,Bei05,375,0.00111533333333334,A,-0.307444971132325,0.00120773986568987,0.00116980665562678,0.00107740012327025
37A,1.023378,10,1.034772,F,Control,4,Bei05_375,Bei05,375,0.00113940000000001,A,-0.191598380908358,0.00124465448717949,0.00118354565556564,0.00107829116838616
37A,1.002826,14,1.013354,M,Rotenone,4,Bei05_375,Bei05,375,0.000752000000000007,A,-0.0644703098055489,0.000762539432789435,0.000751470968198374,0.000740931535408947
37A,1.027952,15,1.044392,F,Rotenone,4,Bei05_375,Bei05,375,0.001096,A,-0.40050732892999,0.00120773986568987,0.00116980665562678,0.00105806678993691
37A,0.997702,13,1.007672,M,Rotenone,4,Bei05_375,Bei05,375,0.000766923076923071,A,-0.00240965534636919,0.000762539432789435,0.000751470968198374,0.000755854612332011
37A,1.026794,15,1.043754,F,Rotenone,4,Bei05_375,Bei05,375,0.00113066666666667,A,-0.233636894258355,0.00120773986568987,0.00116980665562678,0.00109273345660358
37A,1.005084,14,1.016094,M,Rotenone,4,Bei05_375,Bei05,375,0.000786428571428569,A,0.0787079158356334,0.000762539432789435,0.000751470968198374,0.000775360106837509
37A,0.97127,8,0.977466,M,Control,4,Bei05_375,Bei05,375,0.000774499999999997,A,0.0291005223043363,0.000764884626484624,0.000743674151688568,0.000753289525203941
37B,0.950612,14,0.962226,M,Control,4,Bei05_375,Bei05,375,0.00082957142857143,B,0.258126273278176,0.000764884626484624,0.000743674151688568,0.000808360953775374
37B,0.959068,13,0.969238,M,Control,4,Bei05_375,Bei05,375,0.000782307692307693,B,0.0615704007971984,0.000764884626484624,0.000743674151688568,0.000761097217511637
37B,1.02585,13,1.041134,F,Control,4,Bei05_375,Bei05,375,0.00117569230769231,B,-0.0169028089896008,0.00124465448717949,0.00118354565556564,0.00111458347607846
37B,1.026394,14,1.042594,F,Control,4,Bei05_375,Bei05,375,0.00115714285714286,B,-0.106191891954209,0.00124465448717949,0.00118354565556564,0.00109603402552901
37B,1.001104,14,1.011272,M,Rotenone,4,Bei05_375,Bei05,375,0.000726285714285711,B,-0.171408403645508,0.000762539432789435,0.000751470968198374,0.000715217249694651
37B,1.000812,14,1.011684,M,Rotenone,4,Bei05_375,Bei05,375,0.000776571428571428,B,0.0377149798636732,0.000762539432789435,0.000751470968198374,0.000765502963980368
37B,1.04031,14,1.056646,F,Rotenone,4,Bei05_375,Bei05,375,0.00116685714285714,B,-0.0594314954253765,0.00120773986568987,0.00116980665562678,0.00112892393279405
37B,1.005616,13,1.01554,M,Rotenone,4,Bei05_375,Bei05,375,0.000763384615384619,B,-0.0171250682593435,0.000762539432789435,0.000751470968198374,0.000752316150793559
37B,1.021002,14,1.037008,F,Rotenone,4,Bei05_375,Bei05,375,0.00114328571428571,B,-0.172894222296883,0.00120773986568987,0.00116980665562678,0.00110535250422262
37B,0.97506,14,0.984834,M,Control,4,Bei05_375,Bei05,375,0.000698142857142854,B,-0.288446206348083,0.000764884626484624,0.000743674151688568,0.000676932382346798
37B,1.017816,15,1.034468,F,Rotenone,4,Bei05_375,Bei05,375,0.00111013333333333,B,-0.332475536333115,0.00120773986568987,0.00116980665562678,0.00107220012327024
37B,1.018822,13,1.033266,F,Control,4,Bei05_375,Bei05,375,0.00111107692307693,B,-0.327933500833129,0.00124465448717949,0.00118354565556564,0.00104996809146308
38A,0.998942,15,1.015224,F,Control,5,Bei04_375,Bei04,375,0.00108546666666666,A,-0.451210268695629,0.00112368818681318,0.00118354565556564,0.00114532413541911
38A,1.001988,13,1.011,M,Rotenone,5,Bei04_375,Bei04,375,0.000693230769230754,A,-0.308874124273963,0.000662522181522185,0.000751470968198374,0.000782179555906944
38A,0.94792,14,0.95758,M,Control,5,Bei04_375,Bei04,375,0.00069,A,-0.322309936064043,0.000733594195156694,0.000743674151688568,0.000700079956531874
38A,0.998468,14,1.007508,M,Rotenone,5,Bei04_375,Bei04,375,0.000645714285714289,A,-0.506481097677219,0.000662522181522185,0.000751470968198374,0.000734663072390478
38A,1.020372,13,1.035348,F,Rotenone,5,Bei04_375,Bei04,375,0.00115199999999999,A,-0.130947395998962,0.000992498852998854,0.00116980665562678,0.00132930780262792
38A,1.01338,13,1.028012,F,Rotenone,5,Bei04_375,Bei04,375,0.00112553846153846,A,-0.258321869801518,0.000992498852998854,0.00116980665562678,0.00130284626416639
38A,0.998746,14,1.007776,M,Rotenone,5,Bei04_375,Bei04,375,0.000644999999999999,A,-0.509451600283901,0.000662522181522185,0.000751470968198374,0.000733948786676188
38A,1.000784,15,1.01877,F,Control,5,Bei04_375,Bei04,375,0.00119906666666667,A,0.0956113095360302,0.00112368818681318,0.00118354565556564,0.00125892413541912
38A,0.986582,13,0.995542,M,Control,5,Bei04_375,Bei04,375,0.000689230769230775,A,-0.325508938871196,0.000733594195156694,0.000743674151688568,0.000699310725762649
38A,1.023546,13,1.037968,F,Rotenone,5,Bei04_375,Bei04,375,0.00110938461538461,A,-0.336079542762424,0.000992498852998854,0.00116980665562678,0.00128669241801254
38A,1.002946,15,1.01985,F,Control,5,Bei04_375,Bei04,375,0.00112693333333334,A,-0.251607556453744,0.00112368818681318,0.00118354565556564,0.00118679080208579
38A,0.967604,13,0.976684,M,Control,5,Bei04_375,Bei04,375,0.000698461538461537,A,-0.287120905185102,0.000733594195156694,0.000743674151688568,0.000708541494993411
38B,0.97884,14,0.987796,M,Control,5,Bei04_375,Bei04,375,0.000639714285714283,B,-0.531433319573225,0.000733594195156694,0.000743674151688568,0.000649794242246157
38B,0.999802,13,1.013434,F,Control,5,Bei04_375,Bei04,375,0.00104861538461538,B,-0.628596502948615,0.00112368818681318,0.00118354565556564,0.00110847285336783
38B,1.022446,5,1.027642,F,Rotenone,5,Bei04_375,Bei04,375,0.0010392,B,-0.673918118045795,0.000992498852998854,0.00116980665562678,0.00121650780262793
38B,1.03988,6,1.046754,F,Rotenone,5,Bei04_375,Bei04,375,0.00114566666666667,B,-0.161433340794674,0.000992498852998854,0.00116980665562678,0.0013229744692946
38B,1.0024,13,1.016042,F,Control,5,Bei04_375,Bei04,375,0.00104938461538461,B,-0.624893756617148,0.00112368818681318,0.00118354565556564,0.00110924208413706
38B,0.997978,11,1.005854,M,Rotenone,5,Bei04_375,Bei04,375,0.000716,B,-0.214183641181461,0.000662522181522185,0.000751470968198374,0.000804948786676189
38B,0.996902,10,1.003216,M,Rotenone,5,Bei04_375,Bei04,375,0.000631400000000015,B,-0.566009969914724,0.000662522181522185,0.000751470968198374,0.000720348786676205
38B,1.023404,6,1.029718,F,Rotenone,5,Bei04_375,Bei04,375,0.00105233333333332,B,-0.610699895679881,0.000992498852998854,0.00116980665562678,0.00122964113596125
38B,0.997012,13,1.011598,F,Control,5,Bei04_375,Bei04,375,0.001122,B,-0.275354502926276,0.00112368818681318,0.00118354565556564,0.00118185746875245
38B,0.999676,11,1.006818,M,Rotenone,5,Bei04_375,Bei04,375,0.000649272727272726,B,-0.491682593782219,0.000662522181522185,0.000751470968198374,0.000738221513948915
38B,0.959858,14,0.9701,M,Control,5,Bei04_375,Bei04,375,0.000731571428571427,B,-0.149426684356185,0.000733594195156694,0.000743674151688568,0.000741651385103301
38B,0.965982,14,0.974776,M,Control,5,Bei04_375,Bei04,375,0.000628142857142855,B,-0.579555461801185,0.000733594195156694,0.000743674151688568,0.000638222813674729
39A,1.005294,14,1.016106,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000772285714285717,A,0.0198919642237007,0.000720505357142854,0.000751470968198374,0.000803251325341237
39A,1.00846,13,1.017838,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000721384615384624,A,-0.191790621531186,0.000720505357142854,0.000751470968198374,0.000752350226440144
39A,1.011798,11,1.026286,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00131709090909091,A,0.663729289395302,0.00118964383394383,0.00116980665562678,0.00129725373077386
39A,1.005132,14,1.015794,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000761571428571441,A,-0.0246655748762242,0.000720505357142854,0.000751470968198374,0.000792537039626961
39A,1.01585,12,1.03085,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00125000000000001,A,0.340782486630518,0.00118964383394383,0.00116980665562678,0.00123016282168296
39A,1.022952,11,1.036082,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00119363636363635,A,0.0694721645244509,0.00118964383394383,0.00116980665562678,0.0011737991853193
39A,0.968378,11,0.976062,M,Control,7,zim53_Ore,Zim53,Ore,0.000698545454545457,A,-0.286771923060667,0.000689681637806636,0.000743674151688568,0.000752537968427389
39A,0.958978,11,0.966408,M,Control,7,zim53_Ore,Zim53,Ore,0.00067545454545455,A,-0.382800170963371,0.000689681637806636,0.000743674151688568,0.000729447059336482
39A,0.99378,12,1.01436,F,Control,7,zim53_Ore,Zim53,Ore,0.00171499999999999,A,2.57909264400454,0.00117147308247308,0.00118354565556564,0.00172707257309255
39A,0.995672,12,1.010262,F,Control,7,zim53_Ore,Zim53,Ore,0.00121583333333333,A,0.176318837074291,0.00117147308247308,0.00118354565556564,0.00122790590642589
39A,0.995536,12,1.011668,F,Control,7,zim53_Ore,Zim53,Ore,0.00134433333333334,A,0.79486261174654,0.00117147308247308,0.00118354565556564,0.0013564059064259
39A,0.951736,12,0.959838,M,Control,7,zim53_Ore,Zim53,Ore,0.000675166666666662,A,-0.383997373529126,0.000689681637806636,0.000743674151688568,0.000729159180548594
39B,1.007032,7,1.01278,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000821142857142869,B,0.22307434251958,0.000720505357142854,0.000751470968198374,0.000852108468198389
39B,1.0062,6,1.0115,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000883333333333347,B,0.481706102806497,0.000720505357142854,0.000751470968198374,0.000914298944388867
39B,1.00224,7,1.007842,M,Rotenone,7,zim53_Ore,Zim53,Ore,0.000800285714285698,B,0.136335666404864,0.000720505357142854,0.000751470968198374,0.000831251325341218
39B,1.024622,14,1.04205,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00124485714285714,B,0.316026982585765,0.00118964383394383,0.00116980665562678,0.00122501996454009
39B,1.001738,13,1.019496,F,Control,7,zim53_Ore,Zim53,Ore,0.001366,B,0.89915663341627,0.00117147308247308,0.00118354565556564,0.00137807257309256
39B,1.040144,13,1.054822,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.00112907692307692,B,-0.24128923667676,0.00118964383394383,0.00116980665562678,0.00110923974475987
39B,1.02729,13,1.044784,F,Rotenone,7,zim53_Ore,Zim53,Ore,0.0013456923076923,B,0.801404130265403,0.00118964383394383,0.00116980665562678,0.00132585512937525
39B,0.950568,12,0.959926,M,Control,7,zim53_Ore,Zim53,Ore,0.000779833333333331,B,0.0512802751007661,0.000689681637806636,0.000743674151688568,0.000833825847215263
39B,1.000682,13,1.019168,F,Control,7,zim53_Ore,Zim53,Ore,0.001422,B,1.16871656634735,0.00117147308247308,0.00118354565556564,0.00143407257309256
39B,0.993908,13,1.012254,F,Control,7,zim53_Ore,Zim53,Ore,0.00141123076923077,B,1.11687811770676,0.00117147308247308,0.00118354565556564,0.00142330334232333
39B,0.952826,12,0.961706,M,Control,7,zim53_Ore,Zim53,Ore,0.00074,B,-0.114374753597539,0.000689681637806636,0.000743674151688568,0.000793992513881932
39B,0.95929,13,0.969438,M,Control,7,zim53_Ore,Zim53,Ore,0.000780615384615388,B,0.0545325946214198,0.000689681637806636,0.000743674151688568,0.00083460789849732
3A,1.036356,15,1.048954,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000839866666666659,A,0.300941117515527,0.000820384213025441,0.000751470968198374,0.000770953421839592
3A,1.041202,6,1.048312,F,Control,3,ZW140_Ore,ZW140,Ore,0.00118499999999999,A,0.027900421621137,0.00127812768317853,0.00118354565556564,0.0010904179723871
3A,1.028408,14,1.040372,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000854571428571435,A,0.362093864511449,0.000820384213025441,0.000751470968198374,0.000785658183744368
3A,1.04638,6,1.054718,F,Control,3,ZW140_Ore,ZW140,Ore,0.00138966666666666,A,1.01307779554782,0.00127812768317853,0.00118354565556564,0.00129508463905377
3A,1.025268,18,1.040782,M,Control,3,ZW140_Ore,ZW140,Ore,0.00086188888888889,A,0.392525013437477,0.000798993217893219,0.000743674151688568,0.000806569822684239
3A,0.99162,19,1.007244,M,Control,3,ZW140_Ore,ZW140,Ore,0.000822315789473689,A,0.227952220484178,0.000798993217893219,0.000743674151688568,0.000766996723269038
3A,1.056656,7,1.066172,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00135942857142855,A,0.867524600470174,0.00125542095073542,0.00116980665562678,0.00127381427631991
3A,1.06897,7,1.078228,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00132257142857143,A,0.690110154816666,0.00125542095073542,0.00116980665562678,0.00123695713346279
3B,1.02695,12,1.037504,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000879499999999996,B,0.465764405483991,0.000820384213025441,0.000751470968198374,0.000810586755172929
3B,1.03782,9,1.050286,F,Control,3,ZW140_Ore,ZW140,Ore,0.00138511111111112,B,0.99114930894041,0.00127812768317853,0.00118354565556564,0.00129052908349823
3B,0.998104,19,1.014258,M,Control,3,ZW140_Ore,ZW140,Ore,0.000850210526315795,B,0.343958164386547,0.000798993217893219,0.000743674151688568,0.000794891460111144
3B,0.998806,19,1.01542,M,Control,3,ZW140_Ore,ZW140,Ore,0.00087442105263158,B,0.444642568528204,0.000798993217893219,0.000743674151688568,0.000819101986426929
3B,1.040732,14,1.061304,F,Control,3,ZW140_Ore,ZW140,Ore,0.00146942857142857,B,1.3970173258706,0.00127812768317853,0.00118354565556564,0.00137484654381568
3B,1.040638,13,1.05881,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00139784615384616,B,1.05245033153919,0.00125542095073542,0.00116980665562678,0.00131223185873752
3B,1.026008,20,1.043628,M,Rotenone,3,ZW140_Ore,ZW140,Ore,0.000880999999999998,B,0.472002460957995,0.000820384213025441,0.000751470968198374,0.000812086755172931
3B,1.041466,15,1.06128,F,Rotenone,3,ZW140_Ore,ZW140,Ore,0.00132093333333333,B,0.68222506834315,0.00125542095073542,0.00116980665562678,0.00123531903822469
41A,1.00511,13,1.015776,M,Rotenone,4,siI_Ore,siI,Ore,0.000820461538461543,A,0.220240940033193,0.000762539432789435,0.000751470968198374,0.000809393073870483
41A,0.998468,13,1.008916,M,Rotenone,4,siI_Ore,siI,Ore,0.0008036923076923,A,0.150502678836684,0.000762539432789435,0.000751470968198374,0.00079262384310124
41A,1.038446,6,1.046984,F,Control,3,siI_Ore,siI,Ore,0.00142299999999999,A,1.17353013657821,0.00127812768317853,0.00118354565556564,0.0013284179723871
41A,0.959068,10,0.966588,M,Control,6,siI_Ore,siI,Ore,0.000751999999999997,A,-0.0644703098055904,0.000692333333333334,0.000743674151688568,0.000803340818355231
41A,1.00415,15,1.021706,F,Rotenone,5,siI_Ore,siI,Ore,0.00117039999999999,A,-0.0423777037501794,0.000992498852998854,0.00116980665562678,0.00134770780262792
41A,0.956144,15,0.96771,M,Control,5,siI_Ore,siI,Ore,0.000771066666666664,A,0.0148223064416378,0.000733594195156694,0.000743674151688568,0.000781146623198538
41A,0.999056,13,1.014378,F,Control,1,siI_Ore,siI,Ore,0.00117861538461538,A,-0.00283237293004565,0.00109010060601164,0.00118354565556564,0.00127206043416938
41A,1.01755,13,1.033874,F,Rotenone,4,siI_Ore,siI,Ore,0.00125569230769231,A,0.368182809483365,0.00120773986568987,0.00116980665562678,0.00121775909762922
41A,0.956294,19,0.97048,M,Control,9,siI_Ore,siI,Ore,0.00074663157894737,A,-0.086795982028291,0.000853247961816306,0.000743674151688568,0.000637057768819632
41A,0.970898,19,0.98544,M,Control,9,siI_Ore,siI,Ore,0.000765368421052629,A,-0.00887500838822884,0.000853247961816306,0.000743674151688568,0.000655794610924891
41A,0.955842,19,0.969322,M,Control,9,siI_Ore,siI,Ore,0.000709473684210529,A,-0.241324654471815,0.000853247961816306,0.000743674151688568,0.000599899874082791
41A,0.971706,16,0.984194,M,Control,1,siI_Ore,siI,Ore,0.000780500000000003,A,0.0540527442003418,0.000704426334064328,0.000743674151688568,0.000819747817624243
41A,0.99879,12,1.007512,M,Rotenone,6,siI_Ore,siI,Ore,0.000726833333333334,A,-0.169131018313716,0.000674710654160654,0.000751470968198374,0.000803593647371054
41A,1.03894,11,1.052466,F,Control,3,siI_Ore,siI,Ore,0.00122963636363636,A,0.242760692837334,0.00127812768317853,0.00118354565556564,0.00113505433602347
